BBB Time,Weeks,Secs
01:27:12.352,0,5231600
01:27:12.450,0,5231700
01:27:12.546,0,5231800
01:27:12.654,0,5231900
01:27:12.754,0,5232000
01:27:12.853,0,5232100
01:27:12.953,0,5232200
01:27:13.051,0,5232300
01:27:13.155,0,5232400
01:27:13.255,0,5232500
01:27:13.355,0,5232600
01:27:13.454,0,5232700
01:27:13.557,0,5232800
01:27:13.747,0,5232900
01:27:13.762,0,5233000
01:27:13.858,0,5233100
01:27:13.958,0,5233200
01:27:14.056,0,5233300
01:27:14.159,0,5233400
01:27:14.260,0,5233500
01:27:14.360,0,5233600
01:27:14.460,0,5233700
01:27:14.560,0,5233800
01:27:14.661,0,5233900
01:27:14.761,0,5234000
01:27:14.862,0,5234100
01:27:14.959,0,5234200
01:27:15.060,0,5234300
01:27:15.157,0,5234400
01:27:15.263,0,5234500
01:27:15.364,0,5234600
01:27:15.463,0,5234700
01:27:15.563,0,5234800
01:46:00.159,0,6354300
01:46:00.259,0,6354400
01:46:00.356,0,6354500
01:46:00.460,0,6354600
01:46:00.561,0,6354700
01:46:00.662,0,6354800
01:46:00.761,0,6354900
01:46:00.858,0,6355000
01:46:00.994,0,6355100
01:46:01.058,0,6355200
01:46:01.162,0,6355300
01:46:01.264,0,6355400
01:46:01.359,0,6355500
01:46:01.465,0,6355600
01:46:01.566,0,6355700
01:46:01.665,0,6355800
01:46:01.765,0,6355900
01:46:01.868,0,6356000
01:46:01.967,0,6356100
01:46:02.063,0,6356200
01:46:02.169,0,6356300
01:46:02.269,0,6356400
01:46:02.364,0,6356500
01:46:02.469,0,6356600
01:46:02.569,0,6356700
01:46:02.670,0,6356800
01:46:02.770,0,6356900
01:46:02.872,0,6357000
01:46:03.004,0,6357100
01:46:03.067,0,6357200
01:46:03.167,0,6357300
01:46:03.273,0,6357400
01:46:03.369,0,6357500
01:46:03.473,0,6357600
01:46:03.574,0,6357700
01:46:03.674,0,6357800
01:46:03.774,0,6357900
01:46:03.876,0,6358000
01:46:03.975,0,6358100
01:46:04.077,0,6358200
01:46:04.172,0,6358300
01:46:04.278,0,6358400
01:46:04.373,0,6358500
01:46:04.478,0,6358600
01:46:04.579,0,6358700
01:46:04.678,0,6358800
01:46:04.779,0,6358900
01:46:04.881,0,6359000
01:46:05.012,0,6359100
01:46:05.082,0,6359200
01:46:05.176,0,6359300
01:46:05.277,0,6359400
01:46:05.377,0,6359500
01:46:05.477,0,6359600
01:46:05.581,0,6359700
01:46:05.683,0,6359800
01:46:05.783,0,6359900
01:46:05.885,0,6360000
01:46:05.979,0,6360100
01:46:06.084,0,6360200
01:46:06.187,0,6360300
01:46:06.287,0,6360400
01:46:06.382,0,6360500
01:46:06.488,0,6360600
01:46:06.587,0,6360700
01:46:06.688,0,6360800
01:46:06.788,0,6360900
01:46:06.890,0,6361000
01:46:07.021,0,6361100
01:46:07.089,0,6361200
01:46:07.191,0,6361300
01:46:07.289,0,6361400
01:46:07.385,0,6361500
01:46:07.488,0,6361600
01:46:07.590,0,6361700
01:46:07.691,0,6361800
01:46:07.792,0,6361900
01:46:07.893,0,6362000
01:46:07.992,0,6362100
01:46:08.092,0,6362200
01:46:08.193,0,6362300
01:46:08.288,0,6362400
01:46:08.390,0,6362500
01:46:08.489,0,6362600
01:46:08.594,0,6362700
01:46:08.695,0,6362800
01:46:08.795,0,6362900
01:46:08.898,0,6363000
01:46:09.030,0,6363100
01:46:09.099,0,6363200
01:46:09.198,0,6363300
01:46:09.292,0,6363400
01:46:09.393,0,6363500
01:46:09.499,0,6363600
01:46:09.599,0,6363700
01:46:09.699,0,6363800
01:46:09.799,0,6363900
01:46:09.902,0,6364000
01:46:10.000,0,6364100
01:46:10.101,0,6364200
01:46:10.204,0,6364300
01:46:10.297,0,6364400
01:46:10.397,0,6364500
01:46:10.501,0,6364600
01:46:10.602,0,6364700
01:46:10.703,0,6364800
01:46:10.803,0,6364900
01:46:10.905,0,6365000
01:46:11.037,0,6365100
01:46:11.104,0,6365200
01:46:11.205,0,6365300
01:46:11.300,0,6365400
01:46:11.401,0,6365500
01:46:11.501,0,6365600
01:46:11.606,0,6365700
01:46:11.706,0,6365800
01:46:11.806,0,6365900
01:46:11.908,0,6366000
01:46:12.009,0,6366100
01:46:12.103,0,6366200
01:46:12.208,0,6366300
01:46:12.309,0,6366400
01:46:12.404,0,6366500
01:46:12.504,0,6366600
01:46:12.610,0,6366700
01:46:12.710,0,6366800
01:46:12.810,0,6366900
01:46:12.912,0,6367000
01:46:13.044,0,6367100
01:46:13.112,0,6367200
01:46:13.213,0,6367300
01:46:13.313,0,6367400
01:46:13.407,0,6367500
01:46:13.512,0,6367600
01:46:13.612,0,6367700
01:46:13.713,0,6367800
01:46:13.813,0,6367900
01:46:13.914,0,6368000
01:46:14.014,0,6368100
01:46:14.115,0,6368200
01:46:14.215,0,6368300
01:46:14.315,0,6368400
01:46:14.418,0,6368500
01:46:14.511,0,6368600
01:46:14.611,0,6368700
01:46:14.716,0,6368800
01:46:14.816,0,6368900
01:46:14.919,0,6369000
01:46:15.051,0,6369100
01:46:15.120,0,6369200
01:46:15.219,0,6369300
01:46:15.320,0,6369400
01:46:15.422,0,6369500
01:46:15.520,0,6369600
01:46:15.621,0,6369700
01:46:15.721,0,6369800
01:46:15.821,0,6369900
01:46:15.922,0,6370000
01:46:16.021,0,6370100
01:46:16.122,0,6370200
01:46:16.221,0,6370300
01:46:16.322,0,6370400
01:46:16.418,0,6370500
01:46:16.518,0,6370600
01:46:16.623,0,6370700
01:46:16.723,0,6370800
01:46:16.824,0,6370900
01:46:16.926,0,6371000
01:46:17.059,0,6371100
01:46:17.121,0,6371200
01:46:17.224,0,6371300
01:46:17.325,0,6371400
01:46:17.422,0,6371500
01:46:17.522,0,6371600
01:46:17.622,0,6371700
01:46:17.726,0,6371800
01:46:17.827,0,6371900
01:46:17.929,0,6372000
01:46:18.028,0,6372100
01:46:18.128,0,6372200
01:46:18.228,0,6372300
01:46:18.328,0,6372400
01:46:18.433,0,6372500
01:46:18.525,0,6372600
01:46:18.629,0,6372700
01:46:18.730,0,6372800
01:46:18.830,0,6372900
01:46:18.933,0,6373000
01:46:19.066,0,6373100
01:46:19.133,0,6373200
01:46:19.233,0,6373300
01:46:19.334,0,6373400
01:46:19.439,0,6373500
01:46:19.528,0,6373600
01:46:19.633,0,6373700
01:46:19.734,0,6373800
01:46:19.834,0,6373900
01:46:19.935,0,6374000
01:46:20.035,0,6374100
01:46:20.135,0,6374200
01:46:20.236,0,6374300
01:46:20.335,0,6374400
01:46:20.443,0,6374500
01:46:20.531,0,6374600
01:46:20.632,0,6374700
01:46:20.736,0,6374800
01:46:20.837,0,6374900
01:46:20.941,0,6375000
01:46:21.073,0,6375100
01:46:21.140,0,6375200
01:46:21.241,0,6375300
01:46:21.341,0,6375400
01:46:21.445,0,6375500
01:46:21.541,0,6375600
01:46:21.635,0,6375700
01:46:21.740,0,6375800
01:46:21.840,0,6375900
01:46:21.943,0,6376000
01:46:22.041,0,6376100
01:46:22.142,0,6376200
01:46:22.237,0,6376300
01:46:22.343,0,6376400
01:46:22.438,0,6376500
01:46:22.544,0,6376600
01:46:22.639,0,6376700
01:46:22.744,0,6376800
01:46:22.843,0,6376900
01:46:22.947,0,6377000
01:46:23.080,0,6377100
01:46:23.147,0,6377200
01:46:23.241,0,6377300
01:46:23.341,0,6377400
01:46:23.442,0,6377500
01:46:23.545,0,6377600
01:46:23.648,0,6377700
01:46:23.742,0,6377800
01:46:23.848,0,6377900
01:46:23.948,0,6378000
01:46:24.049,0,6378100
01:46:24.148,0,6378200
01:46:24.248,0,6378300
01:46:24.349,0,6378400
01:46:24.454,0,6378500
01:46:24.549,0,6378600
01:46:24.645,0,6378700
01:46:24.752,0,6378800
01:46:24.852,0,6378900
01:46:24.954,0,6379000
01:46:25.086,0,6379100
01:46:25.153,0,6379200
01:46:25.254,0,6379300
01:46:25.353,0,6379400
01:46:25.458,0,6379500
01:46:25.554,0,6379600
01:46:25.648,0,6379700
01:46:25.749,0,6379800
01:46:25.854,0,6379900
01:46:25.955,0,6380000
01:46:26.055,0,6380100
01:46:26.154,0,6380200
01:46:26.255,0,6380300
01:46:26.354,0,6380400
01:46:26.459,0,6380500
01:46:26.555,0,6380600
01:46:26.656,0,6380700
01:46:26.759,0,6380800
01:46:26.858,0,6380900
01:46:26.959,0,6381000
01:46:27.093,0,6381100
01:46:27.159,0,6381200
01:46:27.259,0,6381300
01:46:27.359,0,6381400
01:46:27.464,0,6381500
01:46:27.559,0,6381600
01:46:27.661,0,6381700
01:46:27.754,0,6381800
01:46:27.861,0,6381900
01:46:27.962,0,6382000
01:46:28.061,0,6382100
01:46:28.160,0,6382200
01:46:28.261,0,6382300
01:46:28.356,0,6382400
01:46:28.457,0,6382500
01:46:28.559,0,6382600
01:46:28.662,0,6382700
01:46:28.757,0,6382800
01:46:28.864,0,6382900
01:46:28.966,0,6383000
01:46:29.099,0,6383100
01:46:29.165,0,6383200
01:46:29.265,0,6383300
01:46:29.365,0,6383400
01:46:29.469,0,6383500
01:46:29.565,0,6383600
01:46:29.665,0,6383700
01:46:29.763,0,6383800
01:46:29.860,0,6383900
01:46:29.966,0,6384000
01:46:30.064,0,6384100
01:46:30.165,0,6384200
01:46:30.265,0,6384300
01:46:30.366,0,6384400
01:46:30.470,0,6384500
01:46:30.567,0,6384600
01:46:30.667,0,6384700
01:46:30.768,0,6384800
01:46:30.862,0,6384900
01:46:30.965,0,6385000
01:46:31.103,0,6385100
01:46:31.170,0,6385200
01:46:31.270,0,6385300
01:46:31.370,0,6385400
01:46:31.473,0,6385500
01:46:31.570,0,6385600
01:46:31.671,0,6385700
01:46:31.770,0,6385800
01:46:31.865,0,6385900
01:46:31.971,0,6386000
01:46:32.070,0,6386100
01:46:32.170,0,6386200
01:46:32.270,0,6386300
01:46:32.370,0,6386400
01:46:32.475,0,6386500
01:46:32.571,0,6386600
01:46:32.671,0,6386700
01:46:32.774,0,6386800
01:46:32.874,0,6386900
01:46:32.975,0,6387000
01:46:33.108,0,6387100
01:46:33.174,0,6387200
01:46:33.276,0,6387300
01:46:33.374,0,6387400
01:46:33.469,0,6387500
01:46:33.574,0,6387600
01:46:33.673,0,6387700
01:46:33.775,0,6387800
01:46:33.869,0,6387900
01:46:33.977,0,6388000
01:46:34.075,0,6388100
01:46:34.175,0,6388200
01:46:34.275,0,6388300
01:46:34.375,0,6388400
01:46:34.471,0,6388500
01:46:34.576,0,6388600
01:46:34.676,0,6388700
01:46:34.777,0,6388800
01:46:34.872,0,6388900
01:46:34.972,0,6389000
01:46:35.108,0,6389100
01:46:35.179,0,6389200
01:46:35.279,0,6389300
01:46:35.380,0,6389400
01:46:35.483,0,6389500
01:46:35.579,0,6389600
01:46:35.679,0,6389700
01:46:35.780,0,6389800
01:46:35.874,0,6389900
01:46:35.984,0,6390000
01:46:36.081,0,6390100
01:46:36.181,0,6390200
01:46:36.282,0,6390300
01:46:36.380,0,6390400
01:46:36.484,0,6390500
01:46:36.580,0,6390600
01:46:36.681,0,6390700
01:46:36.781,0,6390800
01:46:36.881,0,6390900
01:46:36.977,0,6391000
01:46:37.120,0,6391100
01:46:37.185,0,6391200
01:46:37.287,0,6391300
01:46:37.383,0,6391400
01:46:37.488,0,6391500
01:46:37.584,0,6391600
01:46:37.684,0,6391700
01:46:37.786,0,6391800
01:46:37.884,0,6391900
01:46:37.980,0,6392000
01:46:38.086,0,6392100
01:46:38.187,0,6392200
01:46:38.287,0,6392300
01:46:38.386,0,6392400
01:46:38.490,0,6392500
01:46:38.585,0,6392600
01:46:38.686,0,6392700
01:46:38.786,0,6392800
01:46:38.882,0,6392900
01:46:38.982,0,6393000
01:46:39.123,0,6393100
01:46:39.189,0,6393200
01:46:39.282,0,6393300
01:46:39.387,0,6393400
01:46:39.483,0,6393500
01:46:39.584,0,6393600
01:46:39.688,0,6393700
01:46:39.788,0,6393800
01:46:39.888,0,6393900
01:46:39.989,0,6394000
01:46:40.084,0,6394100
01:46:40.184,0,6394200
01:46:40.289,0,6394300
01:46:40.390,0,6394400
01:46:40.486,0,6394500
01:46:40.590,0,6394600
01:46:40.690,0,6394700
01:46:40.790,0,6394800
01:46:40.891,0,6394900
01:46:40.992,0,6395000
01:46:41.128,0,6395100
01:46:41.193,0,6395200
01:46:41.294,0,6395300
01:46:41.393,0,6395400
01:46:41.498,0,6395500
01:46:41.593,0,6395600
01:46:41.694,0,6395700
01:46:41.793,0,6395800
01:46:41.889,0,6395900
01:46:41.989,0,6396000
01:46:42.089,0,6396100
01:46:42.196,0,6396200
01:46:42.295,0,6396300
01:46:42.396,0,6396400
01:46:42.500,0,6396500
01:46:42.596,0,6396600
01:46:42.696,0,6396700
01:46:42.796,0,6396800
01:46:42.896,0,6396900
01:46:42.999,0,6397000
01:46:43.134,0,6397100
01:46:43.192,0,6397200
01:46:43.297,0,6397300
01:46:43.398,0,6397400
01:46:43.492,0,6397500
01:46:43.597,0,6397600
01:46:43.696,0,6397700
01:46:43.797,0,6397800
01:46:43.897,0,6397900
01:46:43.997,0,6398000
01:46:44.098,0,6398100
01:46:44.194,0,6398200
01:46:44.297,0,6398300
01:46:44.398,0,6398400
01:46:44.494,0,6398500
01:46:44.594,0,6398600
01:46:44.694,0,6398700
01:46:44.799,0,6398800
01:46:44.899,0,6398900
01:46:44.995,0,6399000
01:46:45.137,0,6399100
01:46:45.196,0,6399200
01:46:45.301,0,6399300
01:46:45.401,0,6399400
01:46:45.500,0,6399500
01:46:45.602,0,6399600
01:46:45.697,0,6399700
01:46:45.802,0,6399800
01:46:45.901,0,6399900
01:46:46.002,0,6400000
01:46:46.101,0,6400100
01:46:46.204,0,6400200
01:46:46.305,0,6400300
01:46:46.404,0,6400400
01:46:46.508,0,6400500
01:46:46.604,0,6400600
01:46:46.705,0,6400700
01:46:46.804,0,6400800
01:46:46.905,0,6400900
01:46:47.005,0,6401000
01:46:47.143,0,6401100
01:46:47.207,0,6401200
01:46:47.300,0,6401300
01:46:47.406,0,6401400
01:46:47.501,0,6401500
01:46:47.604,0,6401600
01:46:47.706,0,6401700
01:46:47.805,0,6401800
01:46:47.906,0,6401900
01:46:48.001,0,6402000
01:46:48.106,0,6402100
01:46:48.206,0,6402200
01:46:48.302,0,6402300
01:46:48.406,0,6402400
01:46:48.503,0,6402500
01:46:48.610,0,6402600
01:46:48.707,0,6402700
01:46:48.807,0,6402800
01:46:48.908,0,6402900
01:46:49.010,0,6403000
01:46:49.146,0,6403100
01:46:49.209,0,6403200
01:46:49.304,0,6403300
01:46:49.410,0,6403400
01:46:49.505,0,6403500
01:46:49.609,0,6403600
01:46:49.713,0,6403700
01:46:49.806,0,6403800
01:46:49.910,0,6403900
01:46:50.012,0,6404000
01:46:50.110,0,6404100
01:46:50.211,0,6404200
01:46:50.313,0,6404300
01:46:50.413,0,6404400
01:46:50.507,0,6404500
01:46:50.612,0,6404600
01:46:50.707,0,6404700
01:46:50.808,0,6404800
01:46:50.908,0,6404900
01:46:51.011,0,6405000
01:46:51.145,0,6405100
01:46:51.212,0,6405200
01:46:51.316,0,6405300
01:46:51.415,0,6405400
01:46:51.514,0,6405500
01:46:51.614,0,6405600
01:46:51.715,0,6405700
01:46:51.815,0,6405800
01:46:51.917,0,6405900
01:46:52.017,0,6406000
01:46:52.114,0,6406100
01:46:52.215,0,6406200
01:46:52.310,0,6406300
01:46:52.410,0,6406400
01:46:52.510,0,6406500
01:46:52.614,0,6406600
01:46:52.715,0,6406700
01:46:52.816,0,6406800
01:46:52.915,0,6406900
01:46:53.017,0,6407000
01:46:53.154,0,6407100
01:46:53.217,0,6407200
01:46:53.319,0,6407300
01:46:53.412,0,6407400
01:46:53.512,0,6407500
01:46:53.616,0,6407600
01:46:53.717,0,6407700
01:46:53.817,0,6407800
01:46:53.917,0,6407900
01:46:54.017,0,6408000
01:46:54.113,0,6408100
01:46:54.217,0,6408200
01:46:54.319,0,6408300
01:46:54.419,0,6408400
01:46:54.514,0,6408500
01:46:54.619,0,6408600
01:46:54.719,0,6408700
01:46:54.820,0,6408800
01:46:54.919,0,6408900
01:46:55.020,0,6409000
01:46:55.158,0,6409100
01:46:55.221,0,6409200
01:46:55.321,0,6409300
01:46:55.415,0,6409400
01:46:55.517,0,6409500
01:46:55.621,0,6409600
01:46:55.721,0,6409700
01:46:55.816,0,6409800
01:46:55.921,0,6409900
01:46:56.020,0,6410000
01:46:56.121,0,6410100
01:46:56.221,0,6410200
01:46:56.321,0,6410300
01:46:56.417,0,6410400
01:46:56.517,0,6410500
01:46:56.617,0,6410600
01:46:56.722,0,6410700
01:46:56.817,0,6410800
01:46:56.917,0,6410900
01:46:57.018,0,6411000
01:46:57.162,0,6411100
01:46:57.218,0,6411200
01:46:57.322,0,6411300
01:46:57.423,0,6411400
01:46:57.518,0,6411500
01:46:57.619,0,6411600
01:46:57.726,0,6411700
01:46:57.825,0,6411800
01:46:57.923,0,6411900
01:46:58.026,0,6412000
01:46:58.123,0,6412100
01:46:58.225,0,6412200
01:46:58.324,0,6412300
01:46:58.425,0,6412400
01:46:58.520,0,6412500
01:46:58.625,0,6412600
01:46:58.725,0,6412700
01:46:58.824,0,6412800
01:46:58.925,0,6412900
01:46:59.027,0,6413000
01:46:59.165,0,6413100
01:46:59.227,0,6413200
01:46:59.327,0,6413300
01:46:59.427,0,6413400
01:46:59.522,0,6413500
01:46:59.626,0,6413600
01:46:59.726,0,6413700
01:46:59.826,0,6413800
01:46:59.927,0,6413900
01:47:00.028,0,6414000
01:47:00.126,0,6414100
01:47:00.222,0,6414200
