BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
01:27:12.180,5182576,24730,492562962,-1229224635
01:27:12.276,5182673,24720,492562960,-1229224640
01:27:12.381,5182776,24710,492562958,-1229224645
01:27:12.484,5182878,24710,492562957,-1229224649
01:27:12.579,5182973,24700,492562956,-1229224652
01:27:12.682,5183076,24690,492562955,-1229224656
01:27:12.780,5183173,24690,492562954,-1229224659
01:27:12.883,5183276,24690,492562954,-1229224662
01:27:12.983,5183376,24680,492562955,-1229224665
01:27:13.079,5183475,24670,492562957,-1229224667
01:27:13.181,5183573,24670,492562959,-1229224670
01:46:00.084,6305372,25400,492563776,-1229225373
01:46:00.185,6305472,25390,492563778,-1229225375
01:46:00.285,6305572,25390,492563780,-1229225376
01:46:00.591,6305875,25390,492563786,-1229225381
01:46:00.689,6305977,25390,492563787,-1229225382
01:46:00.787,6306072,25390,492563787,-1229225385
01:46:00.887,6306172,25390,492563788,-1229225387
01:46:00.988,6306272,25400,492563790,-1229225389
01:46:01.088,6306372,25400,492563791,-1229225390
01:46:01.189,6306472,25400,492563794,-1229225393
01:46:01.289,6306572,25410,492563796,-1229225395
01:46:01.395,6306675,25420,492563798,-1229225398
01:46:01.495,6306777,25420,492563799,-1229225400
01:46:01.595,6306879,25420,492563800,-1229225403
01:46:01.691,6306975,25430,492563800,-1229225406
01:46:01.796,6307075,25430,492563801,-1229225408
01:46:01.891,6307175,25440,492563801,-1229225410
01:46:01.992,6307272,25450,492563801,-1229225412
01:46:02.092,6307372,25450,492563800,-1229225415
01:46:02.193,6307472,25460,492563800,-1229225418
01:46:02.293,6307572,25460,492563799,-1229225421
01:46:02.394,6307675,25460,492563800,-1229225422
01:46:02.505,6307780,25470,492563800,-1229225423
01:46:02.605,6307874,25480,492563801,-1229225425
01:46:02.695,6307975,25480,492563802,-1229225426
01:46:02.795,6308074,25490,492563803,-1229225429
01:46:02.896,6308175,25490,492563803,-1229225432
01:46:02.996,6308272,25500,492563804,-1229225434
01:46:03.097,6308372,25500,492563805,-1229225436
01:46:03.197,6308472,25510,492563806,-1229225436
01:46:03.298,6308574,25510,492563807,-1229225436
01:46:03.398,6308677,25520,492563809,-1229225436
01:46:03.499,6308772,25520,492563810,-1229225435
01:46:03.599,6308875,25530,492563812,-1229225434
01:46:03.699,6308972,25540,492563814,-1229225432
01:46:03.800,6309072,25540,492563815,-1229225429
01:46:03.900,6309172,25540,492563816,-1229225425
01:46:04.003,6309275,25550,492563818,-1229225422
01:46:04.107,6309377,25550,492563819,-1229225419
01:46:04.204,6309475,25550,492563821,-1229225417
01:46:04.302,6309572,25550,492563822,-1229225415
01:46:04.403,6309674,25550,492563824,-1229225413
01:46:04.504,6309775,25540,492563825,-1229225413
01:46:04.604,6309872,25540,492563827,-1229225412
01:46:04.709,6309975,25540,492563828,-1229225411
01:46:04.804,6310072,25540,492563830,-1229225409
01:46:04.905,6310172,25530,492563831,-1229225407
01:46:05.005,6310272,25530,492563833,-1229225405
01:46:05.106,6310375,25520,492563833,-1229225403
01:46:05.206,6310472,25510,492563835,-1229225402
01:46:05.306,6310572,25510,492563836,-1229225401
01:46:05.409,6310675,25500,492563838,-1229225399
01:46:05.518,6310775,25490,492563840,-1229225397
01:46:05.608,6310877,25480,492563843,-1229225396
01:46:05.711,6310975,25480,492563845,-1229225395
01:46:05.808,6311074,25470,492563848,-1229225393
01:46:05.909,6311172,25470,492563849,-1229225392
01:46:06.009,6311272,25460,492563852,-1229225390
01:46:06.115,6311379,25460,492563855,-1229225388
01:46:06.211,6311472,25470,492563857,-1229225387
01:46:06.310,6311572,25470,492563860,-1229225387
01:46:06.416,6311677,25470,492563862,-1229225386
01:46:06.517,6311772,25470,492563865,-1229225385
01:46:06.614,6311879,25480,492563868,-1229225382
01:46:06.715,6311975,25480,492563870,-1229225380
01:46:06.812,6312074,25490,492563873,-1229225378
01:46:06.918,6312175,25490,492563875,-1229225377
01:46:07.018,6312279,25490,492563878,-1229225374
01:46:07.116,6312375,25490,492563880,-1229225372
01:46:07.216,6312475,25490,492563883,-1229225370
01:46:07.319,6312575,25490,492563886,-1229225368
01:46:07.415,6312672,25480,492563888,-1229225366
01:46:07.521,6312774,25480,492563891,-1229225364
01:46:07.618,6312872,25490,492563895,-1229225364
01:46:07.716,6312972,25490,492563899,-1229225364
01:46:07.819,6313075,25490,492563903,-1229225364
01:46:07.917,6313175,25490,492563906,-1229225363
01:46:08.017,6313272,25500,492563909,-1229225362
01:46:08.115,6313372,25510,492563912,-1229225361
01:46:08.218,6313474,25510,492563915,-1229225359
01:46:08.324,6313575,25520,492563917,-1229225357
01:46:08.419,6313672,25520,492563919,-1229225354
01:46:08.525,6313779,25520,492563920,-1229225351
01:46:08.620,6313872,25520,492563922,-1229225348
01:46:08.725,6313975,25520,492563925,-1229225344
01:46:08.821,6314072,25520,492563927,-1229225342
01:46:08.921,6314172,25520,492563929,-1229225339
01:46:09.026,6314277,25520,492563931,-1229225336
01:46:09.122,6314372,25520,492563933,-1229225334
01:46:09.222,6314474,25510,492563935,-1229225331
01:46:09.325,6314575,25510,492563937,-1229225329
01:46:09.423,6314672,25500,492563939,-1229225326
01:46:09.529,6314772,25500,492563940,-1229225323
01:46:09.629,6314877,25500,492563942,-1229225319
01:46:09.724,6314972,25490,492563944,-1229225316
01:46:09.824,6315072,25490,492563945,-1229225313
01:46:09.928,6315177,25490,492563947,-1229225311
01:46:10.030,6315275,25490,492563948,-1229225309
01:46:10.131,6315375,25490,492563949,-1229225307
01:46:10.226,6315475,25490,492563950,-1229225306
01:46:10.329,6315574,25480,492563951,-1229225304
01:46:10.427,6315672,25480,492563951,-1229225304
01:46:10.533,6315775,25480,492563952,-1229225303
01:46:10.633,6315879,25480,492563952,-1229225301
01:46:10.733,6315975,25470,492563953,-1229225299
01:46:10.828,6316072,25470,492563953,-1229225297
01:46:10.926,6316172,25470,492563954,-1229225294
01:46:11.029,6316280,25470,492563954,-1229225292
01:46:11.135,6316375,25470,492563954,-1229225290
01:46:11.232,6316474,25470,492563954,-1229225287
01:46:11.330,6316574,25470,492563953,-1229225284
01:46:11.430,6316672,25470,492563953,-1229225281
01:46:11.536,6316772,25470,492563951,-1229225278
01:46:11.639,6316875,25460,492563950,-1229225277
01:46:11.734,6316975,25460,492563949,-1229225276
01:46:11.832,6317075,25460,492563949,-1229225275
01:46:11.932,6317172,25460,492563948,-1229225274
01:46:12.033,6317272,25450,492563947,-1229225274
01:46:12.133,6317372,25450,492563947,-1229225274
01:46:12.233,6317472,25450,492563945,-1229225274
01:46:12.333,6317572,25450,492563943,-1229225275
01:46:12.434,6317672,25450,492563941,-1229225276
01:46:12.537,6317772,25460,492563939,-1229225278
01:46:12.659,6317872,25470,492563938,-1229225277
01:46:12.740,6317972,25480,492563938,-1229225276
01:46:12.835,6318075,25490,492563936,-1229225274
01:46:12.941,6318177,25500,492563934,-1229225273
01:46:13.036,6318272,25500,492563933,-1229225272
01:46:13.136,6318372,25510,492563931,-1229225271
01:46:13.237,6318472,25520,492563929,-1229225270
01:46:13.337,6318572,25530,492563927,-1229225268
01:46:13.439,6318672,25530,492563925,-1229225267
01:46:13.550,6318776,25530,492563923,-1229225266
01:46:13.645,6318872,25530,492563921,-1229225264
01:46:13.740,6318972,25530,492563918,-1229225262
01:46:13.839,6319072,25530,492563916,-1229225260
01:46:13.941,6319175,25520,492563914,-1229225257
01:46:14.042,6319272,25530,492563912,-1229225255
01:46:14.140,6319372,25530,492563910,-1229225254
01:46:14.240,6319472,25530,492563909,-1229225252
01:46:14.341,6319572,25540,492563908,-1229225249
01:46:14.441,6319672,25540,492563907,-1229225247
01:46:14.554,6319776,25550,492563906,-1229225243
01:46:14.644,6319872,25550,492563904,-1229225241
01:46:14.742,6319972,25550,492563903,-1229225238
01:46:14.844,6320075,25550,492563900,-1229225235
01:46:14.945,6320172,25550,492563898,-1229225233
01:46:15.050,6320277,25550,492563896,-1229225229
01:46:15.151,6320372,25550,492563894,-1229225226
01:46:15.244,6320472,25550,492563892,-1229225222
01:46:15.344,6320572,25550,492563889,-1229225220
01:46:15.444,6320672,25550,492563886,-1229225217
01:46:15.552,6320772,25550,492563882,-1229225214
01:46:15.645,6320872,25550,492563880,-1229225211
01:46:15.746,6320976,25540,492563878,-1229225208
01:46:15.846,6321075,25540,492563875,-1229225206
01:46:15.946,6321172,25530,492563873,-1229225203
01:46:16.049,6321272,25530,492563871,-1229225201
01:46:16.147,6321372,25520,492563870,-1229225198
01:46:16.247,6321472,25520,492563868,-1229225196
01:46:16.348,6321572,25520,492563867,-1229225193
01:46:16.450,6321672,25510,492563865,-1229225191
01:46:16.551,6321772,25510,492563863,-1229225189
01:46:16.649,6321872,25500,492563862,-1229225187
01:46:16.751,6321972,25490,492563861,-1229225186
01:46:16.849,6322072,25470,492563860,-1229225184
01:46:16.950,6322172,25460,492563859,-1229225183
01:46:17.053,6322272,25440,492563860,-1229225183
01:46:17.153,6322372,25430,492563860,-1229225182
01:46:17.251,6322472,25410,492563860,-1229225180
01:46:17.351,6322572,25400,492563860,-1229225178
01:46:17.452,6322672,25390,492563860,-1229225176
01:46:17.565,6322776,25380,492563861,-1229225174
01:46:17.658,6322873,25370,492563861,-1229225172
01:46:17.758,6322976,25360,492563861,-1229225170
01:46:17.854,6323073,25350,492563861,-1229225170
01:46:17.959,6323176,25350,492563861,-1229225169
01:46:18.054,6323276,25340,492563862,-1229225169
01:46:18.160,6323376,25340,492563862,-1229225169
01:46:18.260,6323473,25340,492563862,-1229225169
01:46:18.355,6323573,25340,492563862,-1229225168
01:46:18.456,6323676,25330,492563862,-1229225167
01:46:18.561,6323773,25330,492563862,-1229225166
01:46:18.678,6323876,25340,492563862,-1229225167
01:46:18.772,6323973,25350,492563862,-1229225167
01:46:18.872,6324076,25360,492563863,-1229225169
01:46:18.957,6324173,25370,492563863,-1229225171
01:46:19.058,6324273,25370,492563863,-1229225173
01:46:19.163,6324376,25380,492563863,-1229225175
01:46:19.260,6324478,25390,492563863,-1229225176
01:46:19.359,6324573,25390,492563863,-1229225177
01:46:19.464,6324678,25400,492563863,-1229225179
01:46:19.570,6324778,25410,492563863,-1229225181
01:46:19.677,6324873,25420,492563863,-1229225182
01:46:19.765,6324975,25420,492563863,-1229225185
01:46:19.860,6325073,25430,492563864,-1229225187
01:46:19.961,6325173,25440,492563864,-1229225189
01:46:20.066,6325278,25440,492563864,-1229225193
01:46:20.166,6325373,25450,492563865,-1229225196
01:46:20.262,6325476,25460,492563866,-1229225199
01:46:20.362,6325575,25470,492563867,-1229225201
01:46:20.462,6325673,25470,492563868,-1229225203
01:46:20.568,6325773,25480,492563868,-1229225205
01:46:20.678,6325873,25490,492563869,-1229225206
01:46:20.763,6325973,25500,492563868,-1229225206
01:46:20.864,6326073,25500,492563868,-1229225207
01:46:20.964,6326173,25500,492563867,-1229225207
01:46:21.064,6326273,25510,492563867,-1229225208
01:46:21.165,6326373,25510,492563866,-1229225209
01:46:21.270,6326475,25510,492563866,-1229225209
01:46:21.365,6326573,25510,492563865,-1229225209
01:46:21.466,6326673,25510,492563864,-1229225208
01:46:21.572,6326776,25510,492563863,-1229225206
01:46:21.677,6326876,25520,492563863,-1229225204
01:46:21.767,6326976,25520,492563862,-1229225203
01:46:21.872,6327076,25530,492563861,-1229225200
01:46:21.967,6327173,25540,492563860,-1229225197
01:46:22.068,6327273,25550,492563858,-1229225194
