BBB Time,Mag Vals,Lamor
00:39:24.976,65334.548,408
00:39:25.077,65327.916,398
00:39:25.177,65333.758,381
00:39:25.278,65333.987,396
00:39:25.379,65333.905,437
00:39:25.479,65332.34,488
00:39:25.580,65333.958,403
00:39:25.680,65334.526,393
00:39:25.781,65328.714,410
00:39:25.881,65327.48,396
00:39:25.982,65333.692,413
00:39:26.083,65330.693,420
00:39:26.183,65329.068,422
00:39:26.284,65333.662,422
00:39:26.384,65337.295,383
00:39:26.485,65336.727,408
00:39:26.585,65337.584,430
00:39:26.686,65335.523,391
00:39:26.786,65335.7,396
00:39:26.887,65327.923,417
00:39:26.988,65334.962,405
00:39:27.088,65334.962,422
00:39:27.189,65334.578,413
00:39:27.289,65334.637,398
00:39:27.390,65332.281,398
00:39:27.490,65330.397,398
00:39:27.591,65329.009,403
00:39:27.692,65328.92,396
00:39:27.792,65334.171,398
00:39:27.893,65335.818,393
00:39:27.993,65335.398,386
00:39:28.094,65335.117,391
00:39:28.195,65328.034,420
00:39:28.295,65335.7,398
00:39:28.396,65334.489,413
00:39:28.496,65334.785,386
00:39:28.597,65332.192,393
00:39:28.698,65334.785,388
00:39:28.798,65333.433,388
00:39:28.899,65334.282,381
00:39:29.000,65333.374,413
00:39:29.100,65334.991,420
00:39:29.201,65336.084,413
00:39:29.301,65337.17,427
00:39:29.402,65335.05,417
00:39:29.503,65337.85,405
00:39:29.603,65336.321,454
00:39:29.704,65336.173,396
00:39:29.805,65334.223,413
00:39:29.905,65331.779,430
00:39:30.006,65333.315,381
00:39:30.106,65334.932,422
00:39:30.207,65335.878,396
00:39:30.308,65335.759,388
00:39:30.408,65335.546,393
00:39:30.509,65334.903,427
00:39:30.609,65329.954,391
00:39:30.710,65335.08,386
00:39:30.811,65337.177,393
00:39:30.911,65333.662,403
00:39:31.012,65336.232,381
00:39:31.113,65337.348,396
00:39:31.213,65335.641,396
00:39:31.314,65335.257,398
00:39:31.414,65335.139,435
00:39:31.515,65337.495,388
00:39:31.616,65337.059,378
00:39:31.716,65334.046,398
00:39:31.817,65335.523,381
00:39:31.918,65337.259,420
00:39:32.018,65336.527,391
00:39:32.119,65333.633,396
00:39:32.219,65336.705,396
00:39:32.320,65337.584,410
00:39:32.420,65336.055,383
00:39:32.521,65329.659,427
00:39:32.621,65336.639,410
00:39:32.722,65332.369,420
00:39:32.823,65336.409,381
00:39:32.923,65336.255,383
00:39:33.024,65335.789,420
00:39:33.124,65338.234,391
00:39:33.225,65335.7,400
00:39:33.326,65336.314,403
00:39:33.426,65339.474,420
00:39:33.527,65339.149,420
00:39:33.627,65339.408,383
00:39:33.728,65336.557,415
00:39:33.828,65338.706,386
00:39:33.929,65339.822,432
00:39:34.030,65338.618,396
00:39:34.130,65337.643,400
00:39:34.231,65337.613,413
00:39:34.331,65333.669,420
00:39:34.432,65340.088,435
