BBB Time,Mag Vals,Lamor
03:13:17.440,65571.506,386
03:13:17.540,65580.894,422
03:13:17.641,65579.352,408
03:13:17.741,65574.187,422
03:13:17.841,65581.677,417
03:13:17.941,65575.504,437
03:13:18.041,65580.289,420
03:13:18.141,65575.326,376
03:13:18.241,65580.775,396
03:13:18.342,65572.082,432
03:13:18.442,65561.508,400
03:13:18.542,65583.515,417
03:13:18.642,65595.334,393
03:13:18.742,65605.521,410
03:13:18.842,65602.741,405
03:13:18.943,65609.447,393
03:13:19.043,65607.875,420
03:13:19.143,65607.42,413
03:13:19.243,65608.191,393
03:13:19.343,65607.549,427
03:13:19.443,65607.835,405
03:13:19.544,65608.647,415
03:13:19.644,65608.31,413
03:13:19.744,65605.551,396
03:13:19.844,65609.24,430
03:13:19.944,65609.685,427
03:13:20.044,65605.718,405
03:13:20.144,65608.38,425
03:13:20.245,65608.043,413
03:13:20.345,65606.886,408
03:13:20.445,65601.625,427
03:13:20.545,65608.843,427
03:13:20.645,65609.388,396
03:13:20.745,65604.027,398
03:13:20.845,65611.09,391
03:13:20.945,65613.077,393
03:13:21.045,65607.865,398
03:13:21.146,65609.18,400
03:13:21.246,65611.683,400
03:13:21.346,65608.854,398
03:13:21.446,65611.316,410
03:13:21.546,65609.833,398
03:13:21.646,65603.82,391
03:13:21.746,65607.668,413
03:13:21.846,65597.262,388
03:13:21.947,65611.149,388
03:13:22.047,65603.523,427
03:13:22.147,65609.329,442
03:13:22.247,65598.062,396
03:13:22.347,65603.227,417
03:13:22.447,65601.951,391
03:13:22.547,65605.066,415
03:13:22.647,65607.331,437
03:13:22.747,65610.189,410
03:13:22.848,65611.979,408
03:13:22.948,65611.356,410
03:13:23.048,65609.655,393
03:13:23.148,65609.536,415
03:13:23.248,65607.894,398
03:13:23.348,65608.35,398
03:13:23.449,65607.509,381
03:13:23.549,65603.286,408
03:13:23.649,65607.36,413
03:13:23.749,65597.985,388
03:13:23.849,65591.616,415
03:13:23.949,65588.835,432
03:13:24.049,65581.517,413
03:13:24.150,65564.794,420
03:13:24.250,65566.869,410
03:13:24.350,65563.596,398
03:13:24.450,65559.51,393
03:13:24.550,65547.467,396
03:13:24.651,65523.654,391
03:13:24.751,65522.01,417
03:13:24.851,65510.68,432
03:13:24.951,65505.779,393
03:13:25.051,65484.955,398
03:13:25.151,65474.722,427
03:13:25.252,65458.431,430
03:13:25.352,65438.393,391
03:13:25.452,65408.213,435
03:13:25.552,65372.918,381
03:13:25.652,65335.464,400
03:13:25.752,65310.33,422
03:13:25.853,65263.711,420
03:13:25.953,65227.524,398
03:13:26.053,65196.939,432
03:13:26.153,65173.218,396
03:13:26.253,65163.14,422
03:13:26.353,65158.101,376
03:13:26.453,65166.116,388
03:13:26.554,65186.271,391
03:13:26.654,65237.632,403
03:13:26.754,65286.548,381
03:13:26.854,65323.854,405
03:13:26.954,65370.532,422
03:13:27.054,65407.237,396
