BBB Time,Mag Vals,Lamor
01:20:02.726,65868.838,349
01:20:02.826,66668.345,366
01:20:02.925,65903.644,334
01:20:03.025,66711.394,322
01:20:03.125,65896.708,342
01:20:03.224,66446.719,339
01:20:03.324,66041.529,332
01:20:03.423,66736.907,349
01:20:03.523,65937.291,322
01:20:03.622,66497.026,325
01:20:03.722,65842.488,361
01:20:03.822,66614.124,330
01:20:03.921,65866.933,320
01:20:04.021,66881.043,322
01:20:04.120,65879.675,325
01:20:04.220,65518.663,366
01:20:04.319,65755.964,325
01:20:04.419,66858.948,349
01:20:04.518,65602.396,352
01:20:04.618,66705.172,361
01:20:04.717,65689.925,320
01:20:04.817,66122.417,337
01:20:04.916,65357.127,354
01:20:05.016,66679.14,361
01:20:05.115,65259.499,322
01:20:05.215,63764.748,339
01:20:05.314,62331.286,325
01:20:05.414,62477.371,339
01:20:05.513,61189.509,325
01:20:05.613,61570.779,344
01:20:05.713,62131.176,342
01:20:05.812,62451.822,344
01:20:05.912,65669.59,315
01:20:06.011,66676.528,352
01:20:06.111,66137.289,339
01:20:06.210,66984.423,317
01:20:06.310,66009.557,334
01:20:06.409,66772.655,344
01:20:06.509,65352.23,347
01:20:06.608,63195.47,315
01:20:06.708,65451.898,327
01:20:06.807,66986.634,334
01:20:06.907,65927.196,337
01:20:07.006,66876.249,332
01:20:07.106,65829.031,332
01:20:07.205,66329.529,354
01:20:07.305,65845.883,342
01:20:07.404,66794.264,349
01:20:07.504,64837.559,352
01:20:07.603,65008.646,322
01:20:07.703,65684.803,325
01:20:07.802,65727.708,315
01:20:07.902,66010.588,325
01:20:08.002,66806.543,320
01:20:08.101,65255.664,317
01:20:08.201,66437.118,344
01:20:08.300,65674.387,327
01:20:08.400,66955.556,330
01:20:08.499,65767.576,317
01:20:08.599,66702.344,315
01:20:08.698,65806.64,369
01:20:08.798,66686.484,344
01:20:08.897,64417.944,325
01:20:08.997,65830.191,364
01:20:09.096,65230.942,344
01:20:09.196,66596.194,347
01:20:09.295,65399.737,354
01:20:09.395,66663.347,330
01:20:09.494,64852.115,330
01:20:09.594,65797.022,354
01:20:09.693,65675.76,322
01:20:09.793,66800.343,327
01:20:09.892,65612.958,315
01:20:09.992,66767.15,332
01:20:10.091,64052.881,349
01:20:10.191,65939.345,332
01:20:10.290,65415.408,325
01:20:10.390,66736.734,325
01:20:10.489,65892.449,364
01:20:10.589,66627.632,320
01:20:10.688,65943.932,320
01:20:10.788,63464.402,344
01:20:10.887,65832.187,325
01:20:10.987,66946.211,347
01:20:11.086,64940.106,330
01:20:11.186,62304.462,322
01:20:11.285,62678.899,339
01:20:11.385,62887.747,347
01:20:11.485,65747.448,327
01:20:11.584,66881.271,330
01:20:11.684,65905.429,325
01:20:11.783,66813.85,332
01:20:11.883,64634.036,347
01:20:11.982,62892.198,327
01:20:12.081,65695.315,354
01:20:12.181,66694.788,334
01:20:12.280,65930.442,349
01:20:12.380,66810.478,325
01:20:12.480,65675.515,330
01:20:12.579,66445.217,320
01:20:12.679,65410.668,330
01:20:12.778,65826.916,327
01:20:12.878,65484.57,364
01:20:12.977,65433.179,376
01:20:13.077,65854.487,320
01:20:13.176,66733.514,320
01:20:13.276,65938.063,347
01:20:13.375,66710.316,352
01:20:13.475,65810.869,325
01:20:13.574,66837.955,366
01:20:13.674,65250.478,325
01:20:13.773,65042.68,332
01:20:13.873,65552.239,334
01:20:13.972,66829.7,356
01:20:14.072,65613.136,325
01:20:14.171,65594.503,330
01:20:14.270,65398.406,330
01:20:14.370,66398.188,315
01:20:14.469,65654.141,337
01:20:14.569,66741.274,364
01:20:14.668,65639.959,325
01:20:14.768,64469.949,356
01:20:14.867,65837.307,330
01:20:14.967,66631.605,347
01:20:15.066,65410.845,332
01:20:15.166,66791.093,347
01:20:15.266,65684.951,313
01:20:15.365,66648.216,330
01:20:15.465,66083.268,339
01:20:15.564,66849.708,322
01:20:15.664,65813.637,354
01:20:15.763,66862.351,330
01:20:15.863,65135.442,330
01:20:15.962,65941.964,352
01:20:16.062,65787.554,325
01:20:16.161,67055.566,327
01:20:16.261,65825.457,342
01:20:16.360,66725.686,332
01:20:16.460,66057.633,325
01:20:16.559,66853.927,376
01:20:16.659,65783.239,325
01:20:16.758,66817.856,354
01:20:16.858,65632.887,359
01:20:16.957,66665.969,339
01:20:17.057,65935.234,347
01:20:17.157,66641.806,330
01:20:17.256,65691.893,391
01:20:17.356,66783.163,359
01:20:17.455,66063.021,298
01:20:17.555,66714.584,330
01:20:17.654,65569.994,320
01:20:17.754,63349.734,334
01:20:17.853,65264.828,327
01:20:17.953,66144.907,339
01:20:18.052,65648.149,320
01:20:18.152,64770.911,320
01:20:18.251,65492.79,327
01:20:18.351,65725.414,361
01:20:18.451,65649.71,359
01:20:18.550,66618.069,317
01:20:18.650,65504.949,339
01:20:18.749,66710.647,317
01:20:18.849,65327.125,356
01:20:18.948,65708.026,342
01:20:19.048,65375.915,376
01:20:19.147,66910.943,344
01:20:19.247,65465.881,334
01:20:19.346,67092.754,354
01:20:19.446,65524.706,322
01:20:19.546,66990.613,369
01:20:19.645,65397.046,322
01:20:19.745,66891.902,332
01:20:19.844,65073.886,374
01:20:19.944,63588.945,342
01:20:20.043,65473.403,317
01:20:20.143,66304.045,344
01:20:20.242,65793.42,337
01:20:20.342,66679.893,334
01:20:20.441,65802.292,337
01:20:20.541,66692.05,356
01:20:20.641,65548.106,359
01:20:20.740,66637.442,320
01:20:20.840,64875.92,325
01:20:20.939,62630.956,327
01:20:21.039,62429.041,320
01:20:21.138,63003.075,322
01:20:21.238,62407.605,322
01:20:21.337,62686.62,354
01:20:21.437,62034.217,332
01:20:21.536,62958.452,369
01:20:21.636,62277.781,356
01:20:21.735,63777.219,332
01:20:21.835,65143.278,322
01:20:21.934,67066.089,339
01:20:22.034,65824.981,325
01:20:22.133,66947.647,361
01:20:22.233,65888.667,361
01:20:22.332,67040.88,327
01:20:22.432,63415.046,334
01:20:22.532,65195.023,322
01:20:22.631,65664.497,327
01:20:22.731,66758.666,334
01:20:22.830,65705.649,317
01:20:22.930,66907.963,325
01:20:23.029,65657.712,361
01:20:23.129,66407.154,320
01:20:23.228,64390.437,332
01:20:23.328,63846.8,359
01:24:11.467,62934.732,322
01:24:11.567,64253.381,330
01:24:11.666,64779.046,371
01:24:11.766,65531.503,327
01:24:11.865,66841.418,325
01:24:11.965,65626.241,361
01:24:12.065,66209.511,327
01:24:12.164,65303.048,376
01:24:12.264,66987.058,374
01:24:12.363,65817.865,332
01:24:12.463,66833.435,349
01:24:12.562,65748.791,327
01:24:12.662,66696.386,327
01:24:12.761,64764.21,315
01:24:12.861,66738.326,361
01:24:12.961,65777.311,310
01:24:13.060,66780.445,320
01:24:13.160,65702.398,356
01:24:13.259,66516.703,364
01:24:13.359,65153.297,313
01:24:13.459,64063.02,320
01:24:13.558,65481.653,344
01:24:13.658,66437.213,352
01:24:13.757,65750.01,322
01:24:13.857,66693.95,349
01:24:13.957,65819.742,344
01:24:14.056,66741.123,344
01:24:14.156,63962.545,381
01:24:14.255,63039.635,330
01:24:14.355,62495.764,313
01:24:14.454,62525.312,325
01:24:14.554,61788.904,327
01:24:14.653,63986.193,325
01:24:14.753,65100.611,337
01:24:14.852,66495.1,378
01:24:14.952,64403.652,327
01:24:15.052,64911.141,325
01:24:15.151,64221.503,322
01:24:15.251,64197.592,356
01:24:15.350,66022.677,342
01:24:15.450,66755.273,332
01:24:15.549,65628.239,334
01:24:15.649,66982.765,356
01:24:15.748,65469.124,308
01:24:15.848,66726.259,327
01:24:15.947,65372.208,327
01:24:16.047,65192.548,339
01:24:16.147,65720.238,332
01:24:16.246,67066.961,327
01:24:16.346,65797.709,330
01:24:16.445,66597.968,347
01:24:16.545,65594.622,322
01:24:16.644,66633.141,371
01:24:16.744,65273.26,325
01:24:16.843,66857.208,354
01:24:16.943,65443.074,322
01:24:17.042,67077.068,347
01:24:17.142,64524.752,327
01:24:17.242,65636.033,352
01:24:17.341,65881.491,320
01:24:17.441,66767.905,369
01:24:17.540,65765.044,317
01:24:17.640,67043.436,356
01:24:17.739,65275.292,322
01:24:17.839,66452.406,330
01:24:17.939,64645.703,349
01:24:18.038,64913.753,356
01:24:18.138,65449.59,347
01:24:18.237,66948.858,327
01:24:18.337,65791.219,325
01:24:18.436,66633.924,337
01:24:18.536,65749.147,308
01:24:18.636,66363.739,322
01:24:18.735,65868.54,327
01:24:18.835,65748.608,342
01:24:18.934,64658.796,334
01:24:19.034,65101.994,315
01:24:19.133,65443.666,313
01:24:19.233,65547.187,342
01:24:19.332,65893.283,344
01:24:19.432,66866.858,369
01:24:19.531,63114.207,322
01:24:19.631,63918.691,356
01:24:19.730,65591.022,342
01:24:19.830,67230.135,325
01:24:19.930,65441.606,347
01:24:20.029,66819.687,376
01:24:20.129,63580.152,349
01:24:20.228,63702.982,334
01:24:20.328,65964.17,354
01:24:20.427,66910.852,347
01:24:20.527,65480.452,349
01:24:20.626,66652.275,332
01:24:20.726,64543.184,320
01:24:20.825,63525.459,327
01:24:20.925,65571.044,313
01:24:21.024,66828.292,337
01:24:21.124,65797.022,349
01:24:21.223,66566.738,347
01:24:21.323,64409.926,327
01:24:21.422,64000.085,349
01:24:21.522,65132.79,352
01:24:21.621,64257.587,344
01:24:21.721,65628.021,310
01:24:21.821,66872.907,330
01:24:21.920,65597.302,361
01:24:22.020,67119.025,339
01:24:22.119,65023.143,361
01:24:22.219,66834.069,315
01:24:22.318,65688.44,334
01:24:22.418,66836.837,356
01:24:22.517,64633.311,364
01:24:22.617,64763.771,364
01:24:22.716,65450.673,320
01:24:22.816,66885.338,354
01:24:22.915,65148.259,322
01:24:23.015,66400.29,325
01:24:23.114,65076.273,317
01:24:23.214,66389.854,322
01:24:23.313,65369.261,344
01:24:23.413,66798.451,349
01:24:23.512,65942.557,339
01:24:23.612,66053.559,342
01:24:23.711,65895.724,313
01:24:23.811,66916.205,356
01:24:23.910,65640.028,342
01:24:24.010,65384.41,320
01:24:24.109,65369.439,359
01:24:24.209,66451.445,322
01:24:24.308,65142.63,313
01:24:24.408,64551.788,356
01:24:24.508,63959.542,359
01:24:24.607,63406.872,354
01:24:24.707,65633.57,344
01:24:24.806,66899.933,359
01:24:24.906,65897.331,332
01:24:25.005,66676.769,334
01:24:25.105,65947.532,369
01:24:25.204,66782.76,344
01:24:25.304,65483.682,325
01:24:25.403,66989.674,327
01:24:25.503,65287.138,322
01:24:25.602,66768.478,325
01:24:25.702,65648.039,349
01:24:25.801,66820.654,320
01:24:25.901,65170.301,317
01:24:26.001,65163.729,359
01:24:26.100,65608.132,332
01:24:26.200,67010.954,325
01:24:26.299,65867.706,352
01:24:26.399,66764.533,356
01:24:26.498,65796.873,334
01:24:26.598,66724.185,330
01:24:26.697,64958.783,330
01:24:26.797,66834.541,325
01:24:26.896,65744.768,332
01:24:26.996,66824.195,344
01:24:27.095,65968.609,327
01:24:27.195,67030.69,327
01:24:27.294,65154.889,327
01:24:27.394,65684.921,364
01:24:27.493,63475.748,344
01:24:27.593,63682.685,361
01:24:27.692,64496.227,347
01:24:27.792,63804.414,359
01:24:27.891,63445.885,327
01:24:27.991,65673.347,339
01:24:28.090,65143.456,317
01:24:28.190,66601.971,327
01:24:28.289,65718.806,308
01:24:28.389,67059.273,330
01:24:28.488,65628.565,313
01:24:28.588,66877.096,322
01:24:28.687,65704.455,332
01:24:28.787,66843.629,330
01:24:28.886,65659.196,332
01:24:28.986,67032.942,325
01:24:29.085,64466.564,359
01:24:29.185,64420.922,366
01:24:29.284,65608.161,325
01:24:29.384,66882.919,322
01:24:29.483,64520.989,339
01:24:29.583,66168.551,332
01:24:29.682,64163.946,332
01:24:29.782,64875.144,342
01:24:29.881,65658.187,366
01:24:29.981,66951.82,332
01:24:30.080,63409.501,366
01:24:30.180,64888.95,334
01:24:30.279,63622.784,322
01:24:30.379,63653.765,325
