BBB Time,Weeks,Secs
03:52:48.807,2157,255277900
03:52:48.908,2157,255278000
03:52:49.007,2157,255278100
03:52:49.107,2157,255278200
03:52:49.205,2157,255278300
03:52:49.308,2157,255278400
03:52:49.406,2157,255278500
03:52:49.506,2157,255278600
03:52:49.606,2157,255278700
03:52:49.705,2157,255278800
03:52:49.807,2157,255278900
03:52:49.908,2157,255279000
03:52:50.006,2157,255279100
03:52:50.107,2157,255279200
03:52:50.207,2157,255279300
03:52:50.307,2157,255279400
03:52:50.407,2157,255279500
03:52:50.546,2157,255279600
03:52:50.609,2157,255279700
03:52:50.708,2157,255279800
03:52:50.808,2157,255279900
03:52:50.910,2157,255280000
03:52:51.009,2157,255280100
03:52:51.109,2157,255280200
03:55:22.933,2157,255431600
03:55:22.967,2157,255431700
03:55:23.065,2157,255431800
03:55:23.163,2157,255431900
03:55:23.297,2157,255432000
03:55:23.363,2157,255432100
03:55:23.564,2157,255432300
03:55:23.667,2157,255432400
03:55:23.798,2157,255432500
03:55:23.865,2157,255432600
03:55:23.965,2157,255432700
03:55:24.066,2157,255432800
03:55:24.167,2157,255432900
03:55:24.300,2157,255433000
03:55:24.367,2157,255433100
03:55:24.466,2157,255433200
03:55:24.567,2157,255433300
03:55:24.667,2157,255433400
03:55:24.801,2157,255433500
03:55:24.936,2157,255433600
03:55:24.968,2157,255433700
03:55:25.068,2157,255433800
03:55:25.172,2157,255433900
03:55:25.303,2157,255434000
03:55:25.369,2157,255434100
03:55:25.472,2157,255434200
03:55:25.571,2157,255434300
03:55:25.670,2157,255434400
03:55:25.804,2157,255434500
03:55:25.871,2157,255434600
03:55:25.971,2157,255434700
03:55:26.071,2157,255434800
03:55:26.175,2157,255434900
03:55:26.305,2157,255435000
03:55:26.372,2157,255435100
03:55:26.472,2157,255435200
03:55:26.572,2157,255435300
03:55:26.674,2157,255435400
03:55:26.806,2157,255435500
03:55:26.940,2157,255435600
03:55:26.976,2157,255435700
03:55:27.073,2157,255435800
03:55:27.179,2157,255435900
03:55:27.306,2157,255436000
03:55:27.372,2157,255436100
03:55:27.472,2157,255436200
03:55:27.573,2157,255436300
03:55:27.672,2157,255436400
03:55:27.807,2157,255436500
03:55:27.876,2157,255436600
03:55:27.976,2157,255436700
03:55:28.076,2157,255436800
03:55:28.181,2157,255436900
03:55:28.308,2157,255437000
03:55:28.378,2157,255437100
03:55:28.477,2157,255437200
03:55:28.577,2157,255437300
03:55:28.677,2157,255437400
03:55:28.791,2157,255437500
03:55:28.930,2157,255437600
03:55:28.981,2157,255437700
03:55:29.078,2157,255437800
03:55:29.179,2157,255437900
03:55:29.292,2157,255438000
03:55:29.380,2157,255438100
03:55:29.479,2157,255438200
03:55:29.580,2157,255438300
03:55:29.680,2157,255438400
03:55:29.792,2157,255438500
03:55:29.880,2157,255438600
03:55:29.981,2157,255438700
03:55:30.081,2157,255438800
03:55:30.181,2157,255438900
03:55:30.293,2157,255439000
03:55:30.383,2157,255439100
03:55:30.482,2157,255439200
03:55:30.582,2157,255439300
03:55:30.682,2157,255439400
03:55:30.793,2157,255439500
03:55:30.935,2157,255439600
03:55:30.983,2157,255439700
03:55:31.082,2157,255439800
03:55:31.186,2157,255439900
03:55:31.295,2157,255440000
03:55:31.384,2157,255440100
03:55:31.485,2157,255440200
03:55:31.584,2157,255440300
03:55:31.684,2157,255440400
03:55:31.794,2157,255440500
03:55:31.884,2157,255440600
03:55:31.985,2157,255440700
03:55:42.963,2157,255451600
03:55:43.009,2157,255451700
03:55:43.109,2157,255451800
03:55:43.210,2157,255451900
03:55:43.310,2157,255452000
03:55:43.410,2157,255452100
03:55:43.510,2157,255452200
03:55:43.611,2157,255452300
03:55:43.711,2157,255452400
03:55:43.811,2157,255452500
03:55:43.911,2157,255452600
03:55:44.011,2157,255452700
03:55:44.111,2157,255452800
03:55:44.212,2157,255452900
03:55:44.312,2157,255453000
03:55:44.412,2157,255453100
03:55:44.512,2157,255453200
03:55:44.612,2157,255453300
03:55:44.713,2157,255453400
03:55:44.813,2157,255453500
03:55:44.967,2157,255453600
03:55:45.010,2157,255453700
03:55:45.113,2157,255453800
03:55:45.210,2157,255453900
03:55:45.314,2157,255454000
03:55:45.414,2157,255454100
03:55:45.514,2157,255454200
03:55:45.614,2157,255454300
03:55:45.715,2157,255454400
03:55:45.815,2157,255454500
03:55:45.915,2157,255454600
03:55:46.015,2157,255454700
03:55:46.115,2157,255454800
03:55:46.216,2157,255454900
03:55:46.320,2157,255455000
03:55:46.417,2157,255455100
03:55:46.516,2157,255455200
03:55:46.621,2157,255455300
03:55:46.716,2157,255455400
03:55:46.817,2157,255455500
03:55:46.971,2157,255455600
03:55:47.020,2157,255455700
03:55:47.120,2157,255455800
03:55:47.221,2157,255455900
03:55:47.318,2157,255456000
03:55:47.421,2157,255456100
03:55:47.518,2157,255456200
03:55:47.618,2157,255456300
03:55:47.719,2157,255456400
03:55:47.821,2157,255456500
03:55:47.919,2157,255456600
03:55:48.019,2157,255456700
03:55:48.119,2157,255456800
03:55:48.219,2157,255456900
03:55:48.317,2157,255457000
03:55:48.420,2157,255457100
03:55:48.520,2157,255457200
03:55:48.620,2157,255457300
03:55:48.719,2157,255457400
03:55:48.823,2157,255457500
03:55:48.976,2157,255457600
03:55:49.021,2157,255457700
03:55:49.120,2157,255457800
03:55:49.221,2157,255457900
03:55:49.322,2157,255458000
03:55:49.422,2157,255458100
03:55:49.522,2157,255458200
03:55:49.625,2157,255458300
03:55:49.721,2157,255458400
03:55:49.823,2157,255458500
03:55:49.922,2157,255458600
03:55:50.023,2157,255458700
03:55:50.123,2157,255458800
03:55:50.223,2157,255458900
03:55:50.324,2157,255459000
03:55:50.424,2157,255459100
03:55:50.523,2157,255459200
03:55:50.624,2157,255459300
03:55:50.724,2157,255459400
03:55:50.825,2157,255459500
03:55:50.979,2157,255459600
03:55:51.025,2157,255459700
03:55:51.125,2157,255459800
03:55:51.225,2157,255459900
03:55:51.326,2157,255460000
03:55:51.426,2157,255460100
03:55:51.525,2157,255460200
03:55:51.626,2157,255460300
03:55:51.729,2157,255460400
03:55:51.827,2157,255460500
03:55:51.926,2157,255460600
03:55:52.026,2157,255460700
03:55:52.126,2157,255460800
03:55:52.227,2157,255460900
