BBB Time,Mav Time,Mav Roll,Mav Pitch,Mav Yaw
01:09:12.687,4357466,0.010759947821497917,-0.06112821400165558,-1.5239899158477783
01:09:12.784,4357564,0.010747436434030533,-0.061100803315639496,-1.5237611532211304
01:09:12.884,4357664,0.010873818770051003,-0.06115276366472244,-1.5238845348358154
01:09:12.991,4357769,0.010704709216952324,-0.06230044364929199,-1.5233960151672363
01:09:13.085,4357866,0.01248265616595745,-0.0639430433511734,-1.5228188037872314
01:09:13.183,4357964,0.010979684069752693,-0.0628717839717865,-1.5240031480789185
01:09:13.284,4358066,0.010259084403514862,-0.06022806465625763,-1.5238248109817505
01:09:13.381,4358164,0.011810898780822754,-0.05939040333032608,-1.5240687131881714
01:09:13.481,4358264,0.010500466451048851,-0.06107913702726364,-1.5250433683395386
01:09:13.583,4358366,0.01154293492436409,-0.06237366795539856,-1.5239005088806152
01:09:13.680,4358464,0.011073557659983635,-0.060412704944610596,-1.5236005783081055
01:09:13.782,4358564,0.010537907481193542,-0.059388287365436554,-1.5250273942947388
01:12:12.037,4537666,0.010283859446644783,-0.061538420617580414,-1.5305099487304688
01:12:12.137,4537766,0.011023350059986115,-0.06058613955974579,-1.52932608127594
01:12:12.533,4538164,0.009153442457318306,-0.061022527515888214,-1.5301326513290405
01:12:12.635,4538266,0.010127557441592216,-0.06007552891969681,-1.5318869352340698
01:12:12.737,4538369,0.008792150765657425,-0.05943112075328827,-1.529832124710083
01:12:12.834,4538466,0.01025630533695221,-0.059866033494472504,-1.5304844379425049
01:12:12.932,4538564,0.009156504645943642,-0.06093394756317139,-1.531339406967163
01:12:13.031,4538664,0.009705454111099243,-0.060395702719688416,-1.5302261114120483
01:12:13.134,4538764,0.009968116879463196,-0.059359192848205566,-1.530337929725647
01:12:13.230,4538864,0.00890967808663845,-0.060084372758865356,-1.5312426090240479
01:12:13.332,4538966,0.010297657921910286,-0.06074906885623932,-1.530619740486145
01:12:13.430,4539064,0.009338412433862686,-0.06057421863079071,-1.5298165082931519
01:12:13.529,4539164,0.00963943637907505,-0.05966439098119736,-1.5313801765441895
01:12:13.631,4539266,0.009418854489922523,-0.06014113128185272,-1.5307199954986572
01:12:13.731,4539367,0.009588835760951042,-0.06106758117675781,-1.5298062562942505
01:12:13.830,4539464,0.009721193462610245,-0.060596272349357605,-1.5310405492782593
01:12:13.927,4539564,0.009067017585039139,-0.060052983462810516,-1.530780553817749
01:12:14.028,4539664,0.009799633175134659,-0.06020346283912659,-1.5301711559295654
01:12:14.130,4539766,0.009190190583467484,-0.061263300478458405,-1.5306769609451294
01:12:14.229,4539866,0.009191364049911499,-0.06090225279331207,-1.5307575464248657
01:12:14.326,4539964,0.009495127946138382,-0.06020457297563553,-1.5302389860153198
01:12:14.425,4540064,0.008786621503531933,-0.060639649629592896,-1.5304867029190063
01:12:14.525,4540164,0.009423188865184784,-0.06118802726268768,-1.5307426452636719
01:12:14.624,4540264,0.008938143029808998,-0.06110156327486038,-1.5298938751220703
01:12:14.724,4540364,0.009121866896748543,-0.06035299599170685,-1.530584692955017
01:12:14.823,4540464,0.00891205482184887,-0.06061170995235443,-1.5307222604751587
01:12:14.923,4540564,0.008854947984218597,-0.061224907636642456,-1.529917597770691
01:12:15.023,4540664,0.009174751117825508,-0.060963720083236694,-1.5304375886917114
01:12:15.128,4540764,0.00839918851852417,-0.060586266219615936,-1.5307124853134155
01:12:15.224,4540866,0.009088423103094101,-0.06075948476791382,-1.5302356481552124
01:12:15.324,4540966,0.008550085127353668,-0.06141898036003113,-1.5302006006240845
01:12:15.421,4541064,0.008689966052770615,-0.06120802462100983,-1.53058922290802
01:12:15.520,4541164,0.008647987619042397,-0.060700759291648865,-1.5302002429962158
01:12:15.620,4541264,0.008517097681760788,-0.06101984530687332,-1.5301246643066406
01:12:15.720,4541364,0.008812992833554745,-0.061354830861091614,-1.5305700302124023
01:12:15.819,4541464,0.008446822874248028,-0.061213262379169464,-1.5300414562225342
01:12:15.922,4541564,0.008794570341706276,-0.06060069054365158,-1.5302695035934448
01:12:16.018,4541664,0.008517352864146233,-0.06077761948108673,-1.5304946899414062
01:12:16.123,4541764,0.00877687893807888,-0.06117991358041763,-1.5300962924957275
01:12:16.220,4541866,0.008805587887763977,-0.06088476628065109,-1.5301239490509033
01:12:16.320,4541966,0.008470704779028893,-0.06059182435274124,-1.5304800271987915
01:12:16.416,4542064,0.008789630606770515,-0.0606684610247612,-1.5302499532699585
01:12:16.516,4542164,0.008550336584448814,-0.06119084358215332,-1.5299967527389526
01:12:16.616,4542264,0.00859889481216669,-0.06094665080308914,-1.5304011106491089
01:12:16.715,4542364,0.008529541082680225,-0.06059768795967102,-1.530196189880371
01:12:16.815,4542464,0.008443329483270645,-0.060821108520030975,-1.5300016403198242
01:12:16.914,4542564,0.008645927533507347,-0.06112855672836304,-1.5303504467010498
01:12:17.015,4542664,0.008431295864284039,-0.06099636107683182,-1.5300514698028564
01:12:17.117,4542766,0.008760398253798485,-0.060523852705955505,-1.5301088094711304
01:12:17.213,4542864,0.008602941408753395,-0.06072007864713669,-1.530299186706543
01:12:17.313,4542964,0.008824913762509823,-0.06095687299966812,-1.530158519744873
