BBB Time,Piksi Lat,Piksi Lon,Piksi Alt
01:09:11.918,49.2562845613528,-122.92240295769928,31.735854700548902
01:09:12.019,49.25628529263417,-122.9224021188054,31.55605053577854
01:09:12.118,49.256287234687406,-122.92240235141676,31.427013219664477
01:09:12.230,49.25628833322177,-122.92240377547841,31.33657461537707
01:09:12.320,49.25628882536229,-122.9224044475253,31.197749763535892
01:09:12.417,49.25628855986957,-122.92240640806067,31.160707380134923
01:09:12.518,49.2562887721199,-122.92240916810842,31.124421948525193
01:09:12.617,49.2562888358006,-122.92241212961059,31.140469345964508
01:09:12.727,49.25628859121393,-122.92241549582958,31.158053270673783
01:09:12.815,49.25628760804515,-122.922418210381,31.091836344814677
01:09:12.914,49.25628658480689,-122.92242097224074,31.103647409072938
01:09:13.015,49.256286386708794,-122.92242300067583,31.064447750541508
01:09:13.113,49.256285815976526,-122.92242479035603,31.135711579258288
01:09:13.224,49.25628586381509,-122.9224262121619,31.176727905772445
01:09:13.313,49.25628598286771,-122.92242641179737,31.19373152505436
01:09:13.446,49.2562859533092,-122.92242579446398,31.10467669733062
01:09:13.514,49.256285965589804,-122.92242469309859,31.02802490288161
01:09:13.613,49.25628581916749,-122.92242342364162,30.928323337595977
01:09:13.722,49.25628519604292,-122.92242219690287,30.816048240708213
01:09:13.811,49.25628411480645,-122.9224193510641,30.567158475690075
01:09:13.911,49.25628379150504,-122.92241503407435,30.280635785644066
01:09:14.012,49.25628392270027,-122.92241259014985,30.002669280153413
01:09:14.110,49.25628455900187,-122.92241159317136,29.773345228457696
01:09:14.219,49.25628514836236,-122.92241146632713,29.537503050800904
01:12:11.968,49.256297811486576,-122.92242056945565,29.69482342642604
01:12:12.068,49.256297910754014,-122.9224165185232,29.674358908610145
01:12:12.168,49.25629804616795,-122.922412858056,29.56500167948149
01:12:12.267,49.25629767935898,-122.92240900756507,29.432216555425526
01:12:12.366,49.25629631007217,-122.92240411741969,29.260451416979098
01:12:12.466,49.2562962177331,-122.92240088626727,29.128442118574075
01:12:12.615,49.25629591379673,-122.92239794766714,29.04960980188472
01:12:12.668,49.256295626974136,-122.92239572686546,28.909205799251062
01:12:12.766,49.2562947660016,-122.9223947312347,28.842865248924337
01:12:12.865,49.256294432695114,-122.92239478999832,28.752719725611467
01:12:12.965,49.25629388916811,-122.92239539695535,28.69247651706727
01:12:13.069,49.256293975431454,-122.92239707189384,28.7169940235879
01:12:13.165,49.25629479933057,-122.92239872264145,28.763320947302073
01:12:13.268,49.25629555769661,-122.92240056092312,28.807835774663484
01:12:13.364,49.25629667091644,-122.9224016936385,28.909979085744204
01:12:13.463,49.256298342984564,-122.92240200589318,29.01982648989268
01:12:13.564,49.25629891434272,-122.92240113588062,29.105410580563642
01:12:13.665,49.25629971753735,-122.92240048542456,29.2151921047834
01:12:13.762,49.25630026909346,-122.92240055603135,29.382676141422618
01:12:13.861,49.2563005865922,-122.92239987746675,29.521553920775844
01:12:13.961,49.256300706116235,-122.92240037216084,29.63897282277782
01:12:14.060,49.256300896203776,-122.92240219276476,29.79480148208041
01:12:14.161,49.25630188183638,-122.92240268036159,29.888490947260912
01:12:14.261,49.25630226405007,-122.92240195285649,29.975483613247413
01:12:14.360,49.25630277345584,-122.92240125816646,30.062267212150537
01:12:14.459,49.256303267461576,-122.92240153309872,30.151455507499975
01:12:14.606,49.25630401006692,-122.92240267326908,30.28027271255264
01:12:14.659,49.25630400406354,-122.92240465208131,30.47834138444148
01:12:14.757,49.25630425646399,-122.92240607058136,30.65038784183548
01:12:14.857,49.256304627634606,-122.9224075564903,30.838592464558474
01:12:14.956,49.25630511320146,-122.92240961413175,31.02433152576694
01:12:15.056,49.25630611787257,-122.92241183778994,31.19848423526652
01:12:15.156,49.25630686056824,-122.92241469950704,31.32208671591309
01:12:15.255,49.25630726485033,-122.92241647834813,31.413638863937663
01:12:15.354,49.25630692236753,-122.9224174844541,31.39812326407822
01:12:15.454,49.25630636719104,-122.92241734007295,31.39425239559712
01:12:15.553,49.25630471676797,-122.92241652172733,31.3084113849971
01:12:15.656,49.25630347244913,-122.92241618722666,31.201957715663536
01:12:15.753,49.25630315180937,-122.92241605944571,31.138155104798066
01:12:15.853,49.25630268877715,-122.92241529561487,30.869156845422705
01:12:15.952,49.256303381366905,-122.92241592742491,30.755526125228727
01:12:16.052,49.2563042715019,-122.92241686339268,30.690625201126206
01:12:16.152,49.25630552203143,-122.92241977704066,30.58612772034993
01:12:16.251,49.256305585264954,-122.92242250250527,30.585087238556813
01:12:16.350,49.25630600434106,-122.9224252535969,30.598836274543515
01:12:16.450,49.25630704154674,-122.92242700556828,30.519869454316055
01:12:16.597,49.25630789534601,-122.92242922940343,30.43724679770966
01:12:16.653,49.256308668932775,-122.9224312452458,30.321129535958
01:12:16.749,49.256310048539135,-122.92243210047656,30.24597857028293
01:12:16.850,49.25631137710554,-122.92243259077412,30.19581778920462
01:12:16.949,49.2563124151906,-122.92243308122146,30.203545017566864
01:12:17.047,49.2563131565649,-122.92243282753392,30.255837814160486
01:12:17.148,49.25631391008281,-122.92243173264757,30.36071404239103
