BBB Time,Weeks,Secs
01:09:11.915,2156,515900400
01:09:12.015,2156,515900500
01:09:12.114,2156,515900600
01:09:12.226,2156,515900700
01:09:12.316,2156,515900800
01:09:12.413,2156,515900900
01:09:12.515,2156,515901000
01:09:12.614,2156,515901100
01:09:12.724,2156,515901200
01:09:12.812,2156,515901300
01:09:12.911,2156,515901400
01:09:13.011,2156,515901500
01:09:13.110,2156,515901600
01:09:13.220,2156,515901700
01:09:13.310,2156,515901800
01:09:13.443,2156,515901900
01:09:13.510,2156,515902000
01:09:13.610,2156,515902100
01:09:13.719,2156,515902200
01:09:13.808,2156,515902300
01:09:13.908,2156,515902400
01:09:14.009,2156,515902500
01:09:14.107,2156,515902600
01:09:14.215,2156,515902700
01:12:11.965,2156,516081300
01:12:12.065,2156,516081400
01:12:12.165,2156,516081500
01:12:12.264,2156,516081600
01:12:12.362,2156,516081700
01:12:12.463,2156,516081800
01:12:12.612,2156,516081900
01:12:12.664,2156,516082000
01:12:12.762,2156,516082100
01:12:12.862,2156,516082200
01:12:12.962,2156,516082300
01:12:13.066,2156,516082400
01:12:13.162,2156,516082500
01:12:13.265,2156,516082600
01:12:13.360,2156,516082700
01:12:13.460,2156,516082800
01:12:13.560,2156,516082900
01:12:13.661,2156,516083000
01:12:13.759,2156,516083100
01:12:13.858,2156,516083200
01:12:13.958,2156,516083300
01:12:14.057,2156,516083400
01:12:14.157,2156,516083500
01:12:14.258,2156,516083600
01:12:14.357,2156,516083700
01:12:14.456,2156,516083800
01:12:14.603,2156,516083900
01:12:14.656,2156,516084000
01:12:14.754,2156,516084100
01:12:14.854,2156,516084200
01:12:14.953,2156,516084300
01:12:15.053,2156,516084400
01:12:15.153,2156,516084500
01:12:15.252,2156,516084600
01:12:15.351,2156,516084700
01:12:15.451,2156,516084800
01:12:15.550,2156,516084900
01:12:15.653,2156,516085000
01:12:15.750,2156,516085100
01:12:15.849,2156,516085200
01:12:15.949,2156,516085300
01:12:16.049,2156,516085400
01:12:16.149,2156,516085500
01:12:16.248,2156,516085600
01:12:16.347,2156,516085700
01:12:16.447,2156,516085800
01:12:16.594,2156,516085900
01:12:16.650,2156,516086000
01:12:16.746,2156,516086100
01:12:16.846,2156,516086200
01:12:16.946,2156,516086300
01:12:17.044,2156,516086400
01:12:17.144,2156,516086500
01:12:17.244,2156,516086600
01:12:17.343,2156,516086700
01:12:17.443,2156,516086800
01:12:17.542,2156,516086900
01:12:17.643,2156,516087000
01:12:17.742,2156,516087100
01:12:17.842,2156,516087200
01:12:17.941,2156,516087300
01:12:18.041,2156,516087400
01:12:18.140,2156,516087500
01:12:18.239,2156,516087600
01:12:18.338,2156,516087700
