BBB Time,Mag Vals,Lamor
01:09:08.733,63569.051,332
01:09:08.832,64789.027,356
01:09:08.932,63532.726,310
01:09:09.031,63619.466,361
01:09:09.131,62641.088,354
01:09:09.230,62145.271,366
01:09:09.330,62454.391,359
01:09:09.430,60603.521,317
01:09:09.529,62364.74,313
01:09:09.629,62232.933,356
01:09:09.728,62266.46,361
01:09:09.828,63369.714,347
01:09:09.927,62664.125,325
01:09:10.027,61929.47,359
01:09:10.126,62858.353,356
01:09:10.226,65103.528,334
01:09:10.326,66369.816,320
01:09:10.425,64194.937,308
01:09:10.525,64272.518,349
01:09:10.624,65703.712,327
01:09:10.724,64237.707,320
01:09:10.823,64506.085,330
01:09:10.923,65295.507,317
01:09:11.022,65621.662,330
01:09:11.122,66859.885,327
01:09:11.221,64284.891,337
01:09:11.321,64016.281,332
01:09:11.421,64704.82,359
01:09:11.520,63797.717,356
01:09:11.620,61821.444,327
01:09:11.719,62569.516,332
01:09:11.819,63445.513,334
01:09:11.918,64933.791,322
01:09:12.018,65751.084,325
01:09:12.118,66877.187,344
01:09:12.217,65385.465,332
01:09:12.317,66716.485,361
01:09:12.416,64908.841,356
01:09:12.516,63345.845,378
01:09:12.616,62837.691,410
01:09:12.715,62666.782,330
01:09:12.815,62247.985,344
01:09:12.914,60995.267,339
01:09:13.014,61654.227,332
01:09:13.113,64634.942,364
01:09:13.213,65272.168,359
01:09:13.312,64426.315,325
01:09:13.412,65622.968,332
01:09:13.512,63051.325,337
01:09:13.611,63488.731,347
01:09:13.711,62962.86,374
01:09:13.810,61162.567,332
01:09:13.910,62412.73,332
01:09:14.009,62463.48,325
01:09:14.109,62667.182,366
01:09:14.209,61731.777,344
01:09:14.308,62926.925,332
01:09:14.408,62388.001,359
01:09:14.507,62135.769,347
01:09:14.607,61997.031,315
01:09:14.707,62264.066,325
01:09:14.806,61607.185,322
01:09:14.906,62778.991,327
01:09:15.005,62723.896,310
01:09:15.105,64368.45,310
01:09:15.204,65088.203,352
01:09:15.304,66421.415,361
01:09:15.403,65554.962,356
01:09:15.503,67132.952,364
01:09:15.603,65508.044,327
01:09:15.702,66122.219,325
01:09:15.802,65696.711,374
01:09:15.901,65156.599,317
01:09:16.001,62527.492,315
01:09:16.100,61790.533,325
01:09:16.200,61971.586,315
01:09:16.299,63167.313,327
01:09:16.399,65722.115,342
01:09:16.498,66903.245,322
01:09:16.598,65522.247,347
01:09:16.697,66750.061,361
01:09:16.797,65901.65,330
01:09:16.896,66909.022,334
01:09:16.996,65051.461,359
01:09:17.095,66549.317,349
01:09:17.195,64465.719,332
01:09:17.294,62795.185,334
01:09:17.394,63634.361,320
01:09:17.494,62630.276,356
01:09:17.593,61885.668,339
01:09:17.693,62605.543,332
01:09:17.792,62833.781,347
01:09:17.892,62263.39,347
01:09:17.991,64646.755,337
01:09:18.091,66379.051,322
01:09:18.190,64647.568,310
01:09:18.290,63068.418,317
01:09:18.389,61981.815,322
01:09:18.489,62257.21,381
01:09:18.588,65134.261,330
01:09:18.688,66421.205,352
01:09:18.787,65565.061,361
01:09:18.887,66780.757,320
01:09:18.986,65774.932,313
01:09:19.086,66756.079,313
01:09:19.185,63717.223,322
01:09:19.285,61940.033,342
01:09:19.384,62253.999,337
01:09:19.484,65019.315,315
01:09:19.583,65768.944,364
01:09:19.683,66831.38,334
01:09:19.783,65588.283,334
01:09:19.882,66272.082,339
01:09:19.982,64579.028,342
01:09:20.081,63012.932,320
01:09:20.181,63000.825,320
01:09:20.280,61649.514,352
01:09:20.380,61611.464,322
01:09:20.479,62968.462,361
01:09:20.579,61950.598,349
01:09:20.678,62691.632,325
01:09:20.778,62370.625,327
01:09:20.877,62953.004,322
01:09:20.977,64013.857,337
01:09:21.076,62361.148,339
01:09:21.176,61551.133,339
01:09:21.276,63187.436,332
01:09:21.375,63057.619,347
01:09:21.475,63298.656,349
01:09:21.574,62793.226,315
01:09:21.674,62823.058,361
01:09:21.773,61603.808,330
01:09:21.873,62523.899,317
01:09:21.972,62954.939,334
01:09:22.072,62676.632,332
01:09:22.171,63060.014,366
01:09:22.271,63912.714,356
01:09:22.370,62358.065,356
01:09:22.469,65085.756,347
01:09:22.569,64428.561,327
01:09:22.668,63176.405,339
01:09:22.768,63290.166,334
01:09:22.867,63148.05,359
01:09:22.967,62001.374,337
01:09:23.066,62195.296,327
01:09:23.166,61734.44,369
01:09:23.265,63148.361,332
01:09:23.365,62802.368,322
01:09:23.464,62439.874,330
01:09:23.564,61538.225,364
01:09:23.663,62958.607,339
01:09:23.763,65276.767,330
01:09:23.862,66643.038,315
01:09:23.962,62800.05,349
01:09:24.062,63503.884,354
01:09:24.161,62086.925,332
01:09:24.261,62107.248,327
01:09:24.360,62928.048,347
01:09:24.460,63261.154,344
01:09:24.559,62003.952,361
01:09:24.659,62226.682,330
01:09:24.758,61230.115,354
01:09:24.857,62387.296,364
01:09:24.957,61774.138,315
01:09:25.056,62227.993,315
01:09:25.156,62228.358,303
01:09:25.255,64120.301,325
01:09:25.355,65775.764,327
01:09:25.454,65991.505,361
01:09:25.554,65244.027,325
01:09:25.653,63369.456,327
01:09:25.753,62142.806,347
01:09:25.852,61656.668,300
01:09:25.952,61117.579,322
01:09:26.051,62560.745,322
01:09:26.151,65061.065,342
01:09:26.250,66835.115,349
01:09:26.350,65639.158,320
01:09:26.449,66767.573,327
01:09:26.549,63763.85,322
01:09:26.648,62550.188,352
01:09:26.748,63330.04,320
01:09:26.847,62739.429,332
01:09:26.947,60899.407,349
01:09:27.046,61754.185,371
01:09:27.146,61662.817,359
01:09:27.245,63324.352,361
01:09:27.345,63108.148,325
01:09:27.444,63638.744,354
01:09:27.544,62067.142,354
01:09:27.644,62769.374,361
01:09:27.743,61712.495,332
01:09:27.843,62155.467,310
01:09:27.942,61443.822,310
01:09:28.042,63300.112,347
01:09:28.141,63750.658,315
01:09:28.241,65104.529,300
01:09:28.340,63784.727,347
01:09:28.440,62043.522,322
01:09:28.539,62174.641,327
01:09:28.639,63337.442,315
01:09:28.738,64091.458,371
01:09:28.838,62190.216,349
01:09:28.937,61988.68,313
01:09:29.037,62764.785,330
01:09:29.136,62820.541,322
01:09:29.236,63254.036,308
01:09:29.336,64483.656,349
01:12:11.952,65696.771,386
01:12:12.051,66585.724,330
01:12:12.151,65333.928,320
01:12:12.250,65888.252,325
01:12:12.350,64395.606,364
01:12:12.450,62681.644,354
01:12:12.549,65225.904,305
01:12:12.649,65518.278,359
01:12:12.749,64397.237,374
01:12:12.848,66970.029,317
01:12:12.948,64897.408,337
01:12:13.048,66873.421,359
01:12:13.147,64028.43,344
01:12:13.247,66184.864,356
01:12:13.346,63810.97,334
01:12:13.446,65100.523,330
01:12:13.545,65849.157,339
01:12:13.645,66906.178,320
01:12:13.745,65531.562,332
01:12:13.844,66917.839,327
01:12:13.944,65580.271,317
01:12:14.043,66686.032,339
01:12:14.143,65943.481,349
01:12:14.243,66800.403,359
01:12:14.342,65185.829,349
01:12:14.442,65352.348,376
01:12:14.541,65763.677,332
01:12:14.641,66952.365,313
01:12:14.740,65732.919,320
01:12:14.840,66942.717,334
01:12:14.939,66022.886,322
01:12:15.039,66790.077,330
01:12:15.138,65936.456,337
01:12:15.238,66976.745,322
01:12:15.338,63675.019,317
01:12:15.437,62923.754,330
01:12:15.537,63156.168,317
01:12:15.636,64167.572,337
01:12:15.736,65779.634,337
01:12:15.835,66224.924,352
01:12:15.935,65784.845,308
01:12:16.035,66377.79,315
01:12:16.134,65484.896,317
01:12:16.234,66349.417,315
01:12:16.333,65891.615,361
01:12:16.433,65443.175,332
01:12:16.532,64688.548,349
01:12:16.632,63466.467,317
01:12:16.731,62646.859,330
01:12:16.831,63622.63,356
01:12:16.931,65232.444,349
01:12:17.030,66549.829,361
01:12:17.130,65380.015,347
01:12:17.229,66274.203,320
01:12:17.329,63885.574,317
01:12:17.428,62718.009,339
01:12:17.528,62788.872,317
01:12:17.628,62837.037,332
01:12:17.727,64706.341,310
01:12:17.827,66923.903,342
01:12:17.926,65676.376,337
01:12:18.026,66921.075,332
01:12:18.125,65510.443,303
01:12:18.225,66908.704,371
01:12:18.324,65328.218,310
01:12:18.424,66221.483,330
01:12:18.523,63829.853,352
01:12:18.623,63998.639,327
01:12:18.722,65722.561,327
01:12:18.822,66691.061,356
01:12:18.921,65686.473,369
01:12:19.021,66161.189,327
01:12:19.120,65744.59,330
01:12:19.220,67114.953,317
01:12:19.319,65882.029,347
01:12:19.419,66767.271,330
01:12:19.518,63812.211,354
01:12:19.618,63818.245,349
01:12:19.718,62437.22,430
01:12:19.817,62312.066,327
01:12:19.917,62616.664,339
01:12:20.016,63083.707,325
01:12:20.116,61702.986,342
01:12:20.215,63312.6,347
01:12:20.315,65384.44,334
01:12:20.414,66955.253,354
01:12:20.514,63376.828,317
01:12:20.613,62825.103,320
01:12:20.713,62563.942,332
01:12:20.812,66258.851,337
01:12:20.912,65480.676,310
01:12:21.011,66532.558,322
01:12:21.111,64095.62,313
01:12:21.210,64462.569,334
01:12:21.310,64707.248,344
01:12:21.410,63937.197,339
01:12:21.509,65319.554,332
01:12:21.609,63828.61,361
01:12:21.708,62970.78,344
01:12:21.808,63667.394,369
01:12:21.907,65537.976,330
01:12:22.007,66812.279,398
01:12:22.106,64728.008,349
01:12:22.206,63741.473,320
01:12:22.305,63690.98,339
01:12:22.405,62878.077,342
01:12:22.504,63472.89,327
01:12:22.604,65346.247,322
01:12:22.703,65684.001,347
01:12:22.803,66618.31,322
01:12:22.903,65970.364,342
01:12:23.002,66811.414,359
01:12:23.102,65252.16,332
01:12:23.201,64471.202,327
01:12:23.301,65322.531,313
01:12:23.400,66527.835,352
01:12:23.500,64920.245,317
01:12:23.599,62748.011,332
01:12:23.699,62253.239,308
01:12:23.799,62535.385,364
01:12:23.898,64393.854,317
01:12:23.998,66972.252,344
01:12:24.097,65710.082,354
01:12:24.197,66895.018,332
01:12:24.296,65799.255,366
01:12:24.396,64483.714,349
01:12:24.495,65020.049,308
01:12:24.595,62781.347,332
01:12:24.694,62619.409,356
01:12:24.794,64671.661,322
01:12:24.893,65568.068,325
01:12:24.993,66944.019,354
01:12:25.092,65821.468,332
01:12:25.192,66725.052,356
01:12:25.291,64038.829,354
01:12:25.391,64111.987,339
01:12:25.491,65523.698,330
01:12:25.590,66102.828,330
01:12:25.690,63622.083,354
01:12:25.789,63787.556,354
01:12:25.889,62199.072,361
01:12:25.988,62788.815,325
01:12:26.088,61621.643,322
01:12:26.187,62442.054,366
01:12:26.287,61444.878,339
01:12:26.386,63135.647,339
01:12:26.486,65663.725,361
01:12:26.586,66753.643,320
01:12:26.685,65637.585,339
01:12:26.785,66452.977,354
01:12:26.884,65589.765,322
01:12:26.984,66661.574,322
01:12:27.083,64775.351,330
01:12:27.183,65699.302,317
01:12:27.282,63809.585,317
01:12:27.382,62494.21,347
01:12:27.481,63522.859,339
01:12:27.581,62390.483,313
01:12:27.680,61469.821,366
01:12:27.780,63156.368,332
01:12:27.879,62585.138,356
01:12:27.979,62621.448,349
01:12:28.079,65617.518,354
01:12:28.178,65430.735,332
01:12:28.278,65315.633,313
01:12:28.377,66740.671,332
01:12:28.477,65824.088,327
01:12:28.576,66835.266,366
01:12:28.676,65547.971,332
01:12:28.776,66030.812,334
01:12:28.875,65856.065,376
01:12:28.975,64786.315,339
01:12:29.074,64125.641,334
01:12:29.174,63510.376,342
01:12:29.274,65543.618,308
01:12:29.373,66884.643,337
01:12:29.473,65417.379,310
01:12:29.572,65838.766,330
01:12:29.672,65218.979,322
01:12:29.771,66304.914,342
01:12:29.871,65505.112,349
01:12:29.971,64213.406,332
01:12:30.070,62805.937,322
01:12:30.170,62475.619,352
01:12:30.269,62949.564,313
01:12:30.369,62470.665,352
01:12:30.469,65265.363,352
01:12:30.568,66745.249,349
01:12:30.668,65838.737,322
01:12:30.767,66765.378,334
01:12:30.867,65471.331,359
01:12:30.966,66586.687,322
01:12:31.066,65724.35,315
01:12:31.166,66790.439,317
01:12:31.265,63776.555,330
01:12:31.365,63327.497,344
01:12:31.464,63021.137,327
01:12:31.564,63044.497,342
01:12:31.664,65359.069,334
01:12:31.763,66674.991,337
01:12:31.863,65704.068,332
01:12:31.962,66895.139,325
01:12:32.062,65704.217,315
01:12:32.161,63816.108,320
01:12:32.261,65417.35,334
01:12:32.360,66605.281,371
01:12:32.460,65671.855,322
01:12:32.560,65996.535,327
01:12:32.659,65421.894,322
01:12:32.759,66672.133,334
01:12:32.858,63340.042,322
01:12:32.958,63172.573,356
01:12:33.057,62331.878,317
01:12:33.157,62784.793,330
01:12:33.257,63089.025,364
01:12:33.356,62784.481,352
01:12:33.456,62659.567,332
01:12:33.555,63778.92,330
01:12:33.655,65932.435,308
01:12:33.754,66819.717,337
01:12:33.854,65595.375,342
01:12:33.954,66499.041,361
01:12:34.053,65561.864,352
01:12:34.153,66755.898,342
01:12:34.253,63572.283,317
01:12:34.352,62703.882,317
