BBB Time,Laser
00:21:41.962,0.08999999612569809
00:21:42.048,0.08999999612569809
00:21:42.150,0.08999999612569809
00:21:42.245,0.08999999612569809
00:21:42.345,0.08999999612569809
00:21:42.454,0.08999999612569809
00:21:42.546,0.08999999612569809
00:21:42.646,0.08999999612569809
00:21:42.743,0.08999999612569809
00:21:42.845,0.08999999612569809
00:21:42.956,0.08999999612569809
00:26:28.797,0.07999999821186066
00:26:28.896,0.07999999821186066
00:26:28.988,0.07999999821186066
00:26:29.294,0.07999999821186066
00:26:29.394,0.07999999821186066
00:26:29.493,0.07999999821186066
00:26:29.593,0.07999999821186066
00:26:29.702,0.07999999821186066
00:26:29.787,0.07999999821186066
00:26:29.891,0.07999999821186066
00:26:29.995,0.07999999821186066
00:26:30.097,0.07999999821186066
00:26:30.199,0.07999999821186066
00:26:30.289,0.07999999821186066
00:26:30.386,0.07999999821186066
00:26:30.492,0.07999999821186066
00:26:30.592,0.07999999821186066
00:26:30.702,0.07999999821186066
00:26:30.794,0.07999999821186066
00:26:30.884,0.07999999821186066
00:26:30.985,0.07999999821186066
00:26:31.085,0.07999999821186066
00:26:31.189,0.07999999821186066
00:26:31.279,0.07999999821186066
00:26:31.383,0.07999999821186066
00:26:31.483,0.07999999821186066
00:26:31.577,0.07999999821186066
00:26:31.692,0.07999999821186066
00:26:31.781,0.07999999821186066
00:26:31.883,0.07999999821186066
00:26:31.970,0.07999999821186066
00:26:32.080,0.07999999821186066
00:26:32.184,0.07999999821186066
00:26:32.274,0.07999999821186066
00:26:32.378,0.07999999821186066
00:26:32.478,0.07999999821186066
00:26:32.577,0.07999999821186066
00:26:32.689,0.07999999821186066
00:26:32.779,0.07999999821186066
00:26:32.876,0.07999999821186066
00:26:32.975,0.07999999821186066
00:26:33.075,0.07000000029802322
00:26:33.174,0.07999999821186066
00:26:33.281,0.07000000029802322
00:26:33.368,0.07000000029802322
00:26:33.473,0.07000000029802322
00:26:33.572,0.07999999821186066
00:26:33.687,0.07999999821186066
00:26:33.778,0.07999999821186066
00:26:33.871,0.07999999821186066
00:26:33.965,0.07999999821186066
00:26:34.070,0.07999999821186066
00:26:34.176,0.07999999821186066
00:26:34.276,0.07999999821186066
00:26:34.363,0.08999999612569809
00:26:34.472,0.07999999821186066
00:26:34.567,0.07999999821186066
00:26:34.677,0.07999999821186066
00:26:34.766,0.07999999821186066
00:26:34.860,0.07999999821186066
00:26:34.965,0.07999999821186066
00:26:35.064,0.07999999821186066
00:26:35.173,0.07999999821186066
00:26:35.268,0.07999999821186066
00:26:35.367,0.07999999821186066
00:26:35.466,0.07999999821186066
00:26:35.556,0.07999999821186066
00:26:35.673,0.07999999821186066
00:26:35.760,0.07999999821186066
00:26:35.860,0.07999999821186066
00:26:35.954,0.07999999821186066
00:26:36.059,0.07999999821186066
00:26:36.168,0.07999999821186066
00:26:36.262,0.07999999821186066
00:26:36.352,0.07999999821186066
00:26:36.457,0.07999999821186066
00:26:36.551,0.07999999821186066
00:26:36.665,0.07999999821186066
00:26:36.760,0.07999999821186066
00:26:36.859,0.07000000029802322
00:26:36.954,0.07000000029802322
00:26:37.054,0.07999999821186066
00:26:37.158,0.07999999821186066
00:26:37.257,0.07999999821186066
00:26:37.344,0.07000000029802322
00:26:37.456,0.07999999821186066
00:26:37.551,0.07000000029802322
00:26:37.656,0.07999999821186066
00:26:37.743,0.07000000029802322
00:26:37.850,0.07000000029802322
00:26:37.949,0.07999999821186066
00:26:38.049,0.07999999821186066
00:26:38.151,0.07999999821186066
00:26:38.259,0.07999999821186066
00:26:38.345,0.07999999821186066
00:26:38.451,0.07999999821186066
00:26:38.541,0.07999999821186066
00:26:38.661,0.07999999821186066
00:26:38.787,0.07999999821186066
00:26:38.876,0.07999999821186066
00:26:38.961,0.07999999821186066
00:26:39.050,0.07999999821186066
00:26:39.148,0.07999999821186066
00:26:39.243,0.07999999821186066
00:26:39.347,0.07999999821186066
00:26:39.442,0.07000000029802322
00:26:39.536,0.07999999821186066
00:26:39.651,0.07999999821186066
00:26:39.740,0.07999999821186066
00:26:39.840,0.07999999821186066
00:26:39.934,0.07000000029802322
00:26:40.038,0.07000000029802322
00:26:40.143,0.07000000029802322
00:26:40.242,0.07000000029802322
00:26:40.332,0.07999999821186066
00:26:40.437,0.07999999821186066
00:26:40.531,0.07999999821186066
00:26:40.646,0.07999999821186066
00:26:40.740,0.07999999821186066
00:26:40.839,0.07999999821186066
00:26:40.934,0.07999999821186066
00:26:41.038,0.07999999821186066
00:26:41.138,0.07999999821186066
00:26:41.237,0.07999999821186066
00:26:41.327,0.07999999821186066
00:26:41.431,0.07999999821186066
00:26:41.531,0.07000000029802322
00:26:41.643,0.07999999821186066
00:26:41.730,0.07999999821186066
00:26:41.834,0.07999999821186066
00:26:41.924,0.07999999821186066
00:26:42.028,0.07999999821186066
00:26:42.128,0.07999999821186066
00:26:42.232,0.07999999821186066
00:26:42.319,0.07999999821186066
00:26:42.426,0.07999999821186066
00:26:42.524,0.07999999821186066
00:26:42.640,0.07999999821186066
00:26:42.732,0.07999999821186066
00:26:42.829,0.07999999821186066
00:26:42.919,0.07000000029802322
00:26:43.023,0.07000000029802322
00:26:43.130,0.07000000029802322
00:26:43.229,0.07000000029802322
00:26:43.322,0.07000000029802322
00:26:43.416,0.07000000029802322
00:26:43.521,0.07000000029802322
00:26:43.630,0.07000000029802322
00:26:43.727,0.07000000029802322
00:26:43.819,0.07000000029802322
00:26:43.919,0.07000000029802322
00:26:44.025,0.07999999821186066
00:26:44.124,0.07999999821186066
00:26:44.217,0.07999999821186066
00:26:44.311,0.07999999821186066
00:26:44.416,0.07999999821186066
00:26:44.510,0.07999999821186066
00:26:44.630,0.07999999821186066
00:26:44.721,0.07999999821186066
00:26:44.818,0.07999999821186066
00:26:44.913,0.07999999821186066
00:26:45.012,0.07999999821186066
00:26:45.119,0.07999999821186066
00:26:45.216,0.07999999821186066
