BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
00:21:41.929,1492772,38830,492563065,-1229224059
00:21:42.018,1492867,38830,492563064,-1229224059
00:21:42.117,1492966,38830,492563063,-1229224058
00:21:42.215,1493067,38830,492563062,-1229224058
00:21:42.313,1493166,38830,492563062,-1229224058
00:21:42.414,1493265,38830,492563061,-1229224057
00:21:42.515,1493365,38830,492563060,-1229224057
00:21:42.615,1493465,38830,492563059,-1229224056
00:21:42.714,1493565,38830,492563058,-1229224056
00:21:42.812,1493667,38830,492563058,-1229224056
00:21:42.919,1493767,38830,492563057,-1229224055
00:21:43.016,1493870,38830,492563057,-1229224055
00:26:28.767,1780865,38900,492563102,-1229224135
00:26:28.862,1780965,38900,492563104,-1229224135
00:26:28.959,1781066,38900,492563106,-1229224135
00:26:29.259,1781365,38910,492563109,-1229224135
00:26:29.358,1781465,38900,492563110,-1229224135
00:26:29.458,1781565,38900,492563110,-1229224135
00:26:29.558,1781665,38900,492563111,-1229224135
00:26:29.663,1781773,38890,492563112,-1229224135
00:26:29.757,1781865,38890,492563112,-1229224135
00:26:29.856,1781966,38880,492563113,-1229224135
00:26:29.956,1782065,38880,492563113,-1229224135
00:26:30.055,1782165,38880,492563114,-1229224135
00:26:30.155,1782265,38880,492563114,-1229224135
00:26:30.254,1782365,38880,492563114,-1229224135
00:26:30.353,1782465,38880,492563115,-1229224135
00:26:30.453,1782565,38880,492563116,-1229224136
00:26:30.553,1782665,38870,492563116,-1229224136
00:26:30.657,1782767,38870,492563117,-1229224136
00:26:30.759,1782866,38860,492563118,-1229224137
00:26:30.851,1782965,38860,492563119,-1229224137
00:26:30.951,1783065,38860,492563120,-1229224137
00:26:31.050,1783167,38860,492563121,-1229224138
00:26:31.149,1783265,38860,492563121,-1229224138
00:26:31.249,1783365,38860,492563121,-1229224138
00:26:31.348,1783465,38860,492563121,-1229224138
00:26:31.448,1783565,38860,492563121,-1229224138
00:26:31.548,1783665,38860,492563121,-1229224138
00:26:31.652,1783772,38860,492563121,-1229224138
00:26:31.746,1783865,38860,492563121,-1229224138
00:26:31.846,1783965,38860,492563121,-1229224138
00:26:31.943,1784067,38870,492563121,-1229224138
00:26:32.045,1784165,38870,492563122,-1229224138
00:26:32.144,1784265,38870,492563122,-1229224139
00:26:32.242,1784365,38870,492563122,-1229224139
00:26:32.343,1784465,38880,492563121,-1229224140
00:26:32.443,1784565,38880,492563121,-1229224140
00:26:32.542,1784667,38880,492563120,-1229224141
