BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
00:05:49.593,2233664,45130,492563204,-1229224337
00:05:49.694,2233764,45130,492563204,-1229224337
00:05:49.789,2233861,45130,492563204,-1229224336
00:05:49.890,2233961,45130,492563205,-1229224336
00:05:49.990,2234061,45130,492563205,-1229224336
00:05:50.093,2234164,45130,492563206,-1229224336
00:05:50.191,2234261,45130,492563206,-1229224336
00:05:50.292,2234364,45130,492563206,-1229224335
00:05:50.392,2234462,45130,492563206,-1229224335
00:05:50.500,2234569,45120,492563206,-1229224335
00:05:50.593,2234661,45120,492563206,-1229224334
00:10:29.243,2511963,45330,492562970,-1229224189
00:10:29.339,2512063,45330,492562972,-1229224189
00:10:29.440,2512163,45320,492562973,-1229224189
00:10:29.540,2512263,45320,492562973,-1229224189
00:10:29.641,2512361,45320,492562974,-1229224190
00:10:29.746,2512463,45320,492562975,-1229224190
00:10:29.842,2512563,45320,492562975,-1229224190
00:10:29.943,2512663,45320,492562976,-1229224189
00:10:30.051,2512763,45320,492562978,-1229224189
00:10:30.146,2512863,45320,492562978,-1229224189
00:10:30.244,2512963,45320,492562979,-1229224188
00:10:30.345,2513063,45320,492562980,-1229224187
00:10:30.445,2513163,45320,492562981,-1229224187
00:10:30.548,2513266,45310,492562982,-1229224187
00:10:30.656,2513366,45310,492562983,-1229224186
00:10:30.749,2513463,45310,492562983,-1229224185
00:10:30.847,2513563,45300,492562984,-1229224185
00:10:30.948,2513663,45300,492562985,-1229224185
00:10:31.056,2513768,45300,492562987,-1229224185
00:10:31.154,2513863,45300,492562989,-1229224185
00:10:31.249,2513963,45300,492562990,-1229224185
00:10:31.350,2514063,45300,492562992,-1229224185
00:10:31.450,2514163,45300,492562994,-1229224185
00:10:31.551,2514263,45300,492562995,-1229224185
00:10:31.651,2514363,45300,492562995,-1229224186
00:10:31.752,2514463,45300,492562995,-1229224186
00:10:31.857,2514563,45310,492562994,-1229224187
00:10:31.955,2514663,45310,492562993,-1229224187
00:10:32.061,2514766,45300,492562992,-1229224188
00:10:32.154,2514863,45300,492562991,-1229224189
00:10:32.255,2514963,45300,492562990,-1229224190
00:10:32.355,2515063,45300,492562989,-1229224191
00:10:32.456,2515163,45300,492562989,-1229224192
00:10:32.561,2515263,45290,492562989,-1229224193
00:10:32.662,2515363,45290,492562990,-1229224194
00:10:32.757,2515463,45280,492562991,-1229224194
00:10:32.863,2515563,45280,492562991,-1229224195
00:10:32.960,2515663,45280,492562991,-1229224195
00:10:33.070,2515766,45270,492562991,-1229224196
00:10:33.157,2515861,45270,492562991,-1229224196
00:10:33.262,2515966,45260,492562990,-1229224197
00:10:33.361,2516063,45260,492562990,-1229224197
00:10:33.461,2516163,45250,492562990,-1229224198
00:10:33.564,2516263,45250,492562989,-1229224199
00:10:33.663,2516366,45250,492562989,-1229224200
00:10:33.763,2516463,45240,492562990,-1229224202
00:10:33.864,2516563,45240,492562990,-1229224203
00:10:33.969,2516663,45230,492562990,-1229224204
00:10:34.070,2516763,45230,492562991,-1229224205
