BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
03:37:05.784,13019862,55520,492563226,-1229223886
03:37:05.884,13019961,55520,492563224,-1229223885
03:37:05.982,13020064,55510,492563223,-1229223885
03:37:06.084,13020161,55510,492563223,-1229223885
03:37:06.182,13020262,55500,492563222,-1229223885
03:37:06.284,13020367,55500,492563221,-1229223886
03:37:06.383,13020461,55500,492563220,-1229223886
03:37:06.483,13020561,55500,492563219,-1229223887
03:37:06.585,13020662,55500,492563217,-1229223888
03:37:06.688,13020762,55500,492563216,-1229223888
03:37:06.785,13020861,55500,492563214,-1229223888
03:38:24.404,13098365,55940,492563048,-1229223969
03:38:24.499,13098465,55940,492563047,-1229223970
03:38:24.805,13098765,55950,492563044,-1229223970
03:38:24.902,13098865,55960,492563042,-1229223970
03:38:25.005,13098965,55960,492563041,-1229223970
03:38:25.103,13099065,55960,492563038,-1229223971
03:38:25.202,13099162,55960,492563037,-1229223971
03:38:25.303,13099265,55960,492563035,-1229223972
03:38:25.401,13099362,55950,492563033,-1229223973
03:38:25.501,13099465,55950,492563031,-1229223973
03:38:25.609,13099568,55940,492563029,-1229223974
03:38:25.706,13099665,55930,492563028,-1229223975
03:38:25.809,13099768,55930,492563026,-1229223977
03:38:25.906,13099865,55920,492563025,-1229223978
03:38:26.002,13099962,55920,492563023,-1229223978
03:38:26.102,13100062,55910,492563021,-1229223978
03:38:26.202,13100162,55900,492563019,-1229223978
03:38:26.302,13100262,55900,492563017,-1229223978
03:38:26.404,13100362,55890,492563016,-1229223978
03:38:26.503,13100465,55890,492563013,-1229223978
03:38:26.607,13100565,55880,492563012,-1229223978
03:38:26.705,13100662,55880,492563010,-1229223978
03:38:26.808,13100768,55880,492563009,-1229223978
03:38:26.908,13100863,55870,492563008,-1229223978
03:38:27.002,13100961,55870,492563007,-1229223978
03:38:27.104,13101063,55870,492563005,-1229223978
03:38:27.206,13101163,55870,492563004,-1229223978
03:38:27.314,13101266,55860,492563003,-1229223978
03:38:27.404,13101361,55860,492563002,-1229223977
03:38:27.503,13101461,55850,492563001,-1229223977
03:38:27.605,13101566,55850,492563000,-1229223977
