BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
00:02:45.930,350769,38800,492562909,-1229223872
00:02:46.012,350865,38800,492562909,-1229223872
00:02:46.114,350965,38790,492562910,-1229223872
00:02:46.213,351065,38780,492562910,-1229223871
00:02:46.310,351167,38780,492562910,-1229223871
00:02:46.412,351265,38770,492562910,-1229223871
00:02:46.526,351367,38770,492562910,-1229223871
00:02:46.625,351465,38760,492562910,-1229223870
00:02:46.715,351565,38750,492562911,-1229223870
00:02:46.819,351667,38750,492562911,-1229223869
00:02:46.929,351767,38740,492562911,-1229223869
00:19:43.327,1373566,38550,492562980,-1229224054
00:19:43.424,1373666,38550,492562979,-1229224054
00:19:43.530,1373766,38540,492562979,-1229224054
00:19:43.822,1374066,38530,492562978,-1229224055
00:19:43.919,1374166,38530,492562978,-1229224056
00:19:44.019,1374266,38520,492562978,-1229224056
00:19:44.123,1374366,38520,492562978,-1229224057
00:19:44.220,1374466,38520,492562978,-1229224058
00:19:44.317,1374566,38510,492562978,-1229224058
00:19:44.415,1374668,38510,492562978,-1229224058
00:19:44.526,1374766,38510,492562979,-1229224058
00:19:44.616,1374866,38510,492562979,-1229224058
00:19:44.715,1374966,38510,492562979,-1229224058
00:19:44.817,1375066,38500,492562980,-1229224058
00:19:44.914,1375166,38500,492562980,-1229224058
00:19:45.012,1375266,38500,492562981,-1229224058
00:19:45.118,1375366,38500,492562981,-1229224059
00:19:45.215,1375466,38490,492562981,-1229224058
00:19:45.312,1375566,38490,492562982,-1229224058
00:19:45.414,1375666,38490,492562982,-1229224057
00:19:45.522,1375773,38490,492562983,-1229224057
00:19:45.621,1375866,38490,492562983,-1229224057
00:19:45.709,1375966,38490,492562983,-1229224057
00:19:45.813,1376066,38490,492562984,-1229224057
00:19:45.910,1376166,38490,492562984,-1229224057
00:19:46.012,1376266,38500,492562984,-1229224057
00:19:46.111,1376366,38500,492562985,-1229224057
00:19:46.208,1376466,38500,492562986,-1229224057
00:19:46.306,1376566,38510,492562986,-1229224057
00:19:46.410,1376666,38510,492562987,-1229224057
00:19:46.510,1376766,38520,492562987,-1229224056
00:19:46.611,1376866,38520,492562988,-1229224056
00:19:46.704,1376966,38520,492562989,-1229224056
00:19:46.803,1377066,38530,492562990,-1229224055
00:19:46.907,1377166,38530,492562991,-1229224055
00:19:47.007,1377266,38530,492562992,-1229224055
00:19:47.104,1377366,38530,492562993,-1229224054
00:19:47.203,1377466,38530,492562994,-1229224054
00:19:47.303,1377566,38530,492562995,-1229224054
00:19:47.405,1377666,38540,492562996,-1229224054
00:19:47.512,1377766,38540,492562997,-1229224055
00:19:47.602,1377866,38550,492562998,-1229224055
00:19:47.706,1377966,38550,492562999,-1229224056
00:19:47.803,1378066,38560,492563000,-1229224056
00:19:47.900,1378166,38570,492563000,-1229224057
00:19:48.000,1378268,38570,492563002,-1229224058
00:19:48.099,1378366,38580,492563003,-1229224058
00:19:48.198,1378466,38580,492563003,-1229224059
00:19:48.296,1378566,38590,492563004,-1229224059
00:19:48.400,1378666,38590,492563005,-1229224059
00:19:48.507,1378773,38590,492563006,-1229224060
00:19:48.606,1378866,38590,492563007,-1229224060
00:19:48.701,1378966,38590,492563008,-1229224060
00:19:48.797,1379066,38600,492563009,-1229224060
00:19:48.899,1379166,38600,492563010,-1229224061
00:19:48.999,1379268,38610,492563011,-1229224061
00:19:49.094,1379366,38610,492563012,-1229224061
00:19:49.193,1379466,38610,492563012,-1229224061
00:19:49.293,1379566,38610,492563013,-1229224062
00:19:49.395,1379666,38610,492563014,-1229224062
00:19:49.502,1379773,38610,492563015,-1229224062
00:19:49.597,1379866,38620,492563016,-1229224062
00:19:49.693,1379966,38620,492563017,-1229224062
00:19:49.793,1380066,38620,492563017,-1229224062
00:19:49.895,1380166,38620,492563018,-1229224062
00:19:49.994,1380266,38620,492563019,-1229224061
00:19:50.090,1380366,38620,492563019,-1229224061
00:19:50.191,1380466,38630,492563020,-1229224062
00:19:50.293,1380566,38630,492563020,-1229224062
00:19:50.390,1380666,38630,492563021,-1229224062
00:19:50.495,1380766,38630,492563021,-1229224062
00:19:50.594,1380866,38630,492563022,-1229224062
00:19:50.686,1380966,38640,492563023,-1229224062
00:19:50.783,1381066,38640,492563023,-1229224062
00:19:50.885,1381166,38640,492563023,-1229224063
00:19:50.989,1381266,38650,492563023,-1229224063
00:19:51.082,1381366,38650,492563024,-1229224064
00:19:51.186,1381466,38650,492563024,-1229224064
00:19:51.288,1381566,38650,492563024,-1229224064
00:19:51.385,1381666,38650,492563024,-1229224064
00:19:51.487,1381766,38660,492563025,-1229224064
00:19:51.587,1381866,38660,492563025,-1229224064
00:19:51.685,1381966,38660,492563026,-1229224064
00:19:51.783,1382066,38660,492563026,-1229224064
00:19:51.878,1382166,38670,492563026,-1229224063
00:19:51.982,1382266,38670,492563027,-1229224063
00:19:52.084,1382366,38670,492563027,-1229224063
00:19:52.181,1382466,38680,492563027,-1229224063
00:19:52.282,1382568,38680,492563028,-1229224063
