BBB Time,Mag Vals,Lamor
00:02:41.080,57129.152,303
00:02:41.179,55972.266,310
00:02:41.279,56500.424,325
00:02:41.378,56373.355,320
00:02:41.477,57087.767,325
00:02:41.577,56516.377,320
00:02:41.676,57248.114,295
00:02:41.776,57611.92,308
00:02:41.875,56887.275,359
00:02:41.974,55921.476,344
00:02:42.074,56716.939,330
00:02:42.173,55946.745,347
00:02:42.273,57639.617,327
00:02:42.372,57022.724,305
00:02:42.471,56515.866,322
00:02:42.571,56387.573,315
00:02:42.670,58047.301,291
00:02:42.770,56344.541,303
00:02:42.869,56784.126,300
00:02:42.968,56750.509,349
00:02:43.068,56529.693,310
00:02:43.167,56083.287,308
00:02:43.267,57649.0,300
00:02:43.366,57607.193,308
00:02:43.466,58121.749,320
00:02:43.565,57016.672,327
00:02:43.665,57377.721,313
00:02:43.764,57371.252,303
00:02:43.864,57610.234,308
00:02:43.963,56649.134,327
00:02:44.063,57720.588,308
00:02:44.162,57381.362,298
00:02:44.262,57523.599,310
00:02:44.361,57094.472,332
00:02:44.461,57077.954,320
00:02:44.560,56798.409,342
00:02:44.660,58400.653,334
00:02:44.759,57695.515,352
00:02:44.859,58553.572,334
00:02:44.958,58174.559,342
00:02:45.058,57578.532,288
00:02:45.157,57663.109,310
00:02:45.256,57561.976,334
00:02:45.356,57221.368,300
00:02:45.455,57498.212,298
00:02:45.555,57679.789,303
00:02:45.654,58166.352,325
00:02:45.754,57351.193,305
00:02:45.853,58282.766,339
00:02:45.952,56924.487,315
00:02:46.052,57417.034,344
00:02:46.151,57504.239,332
00:02:46.251,57910.833,303
00:02:46.350,58010.194,349
00:02:46.450,58644.244,310
00:02:46.549,57903.624,303
00:02:46.648,58020.946,288
00:02:46.748,58078.69,305
00:02:46.847,57894.971,342
00:02:46.947,57699.495,315
00:02:47.046,57915.742,308
00:02:47.146,57907.163,308
00:02:47.245,58189.087,315
00:02:47.344,58158.75,310
00:02:47.444,58621.983,300
00:02:47.543,57864.393,344
00:02:47.643,58429.078,366
00:02:47.742,58225.966,315
00:02:47.842,57776.892,313
00:02:47.941,58146.055,293
00:02:48.041,58514.137,317
00:02:48.140,58453.639,361
00:02:48.240,58318.58,295
00:02:48.339,57946.237,310
00:02:48.439,58220.317,339
00:02:48.538,57626.003,330
00:02:48.637,58115.428,339
00:02:48.737,57810.319,322
00:02:48.836,58260.676,308
00:02:48.936,59171.112,303
00:02:49.035,58580.487,359
00:02:49.135,58347.19,356
00:02:49.234,58879.861,322
00:02:49.334,59004.127,330
00:02:49.433,58015.046,308
00:02:49.533,57714.663,322
00:02:49.632,58771.074,303
00:02:49.732,58108.161,349
00:02:49.831,58446.042,330
00:02:49.931,59190.131,313
00:02:50.030,58959.007,332
00:02:50.130,58905.63,347
00:02:50.229,58863.617,286
00:02:50.329,59011.421,352
00:02:50.428,58257.607,313
00:02:50.528,59138.414,320
00:02:50.627,59342.561,313
00:02:50.726,58270.449,291
00:02:50.826,58780.499,332
00:02:50.925,59116.909,315
00:02:51.025,59326.177,325
00:02:51.124,58454.269,315
00:02:51.224,58150.28,298
00:02:51.323,58833.731,322
00:02:51.423,58775.063,334
00:02:51.522,59420.838,320
00:02:51.622,58585.356,342
00:02:51.721,58576.993,359
00:02:51.820,58986.63,298
00:02:51.920,59244.332,356
00:02:52.019,59521.212,334
00:02:52.119,59865.859,325
00:02:52.218,59712.745,320
00:02:52.317,59321.882,315
00:02:52.417,59610.089,347
00:02:52.516,59390.321,352
00:02:52.616,58939.805,330
00:02:52.715,60107.38,303
00:02:52.814,59149.285,295
00:02:52.914,59504.17,347
00:02:53.013,59799.116,288
00:02:53.112,59592.615,352
00:02:53.212,59618.123,337
00:02:53.311,58783.532,298
00:02:53.410,58837.227,295
00:02:53.510,59752.059,320
00:02:53.609,59958.83,298
00:02:53.708,60253.863,339
00:02:53.808,60073.515,308
00:02:53.907,59322.177,313
00:02:54.006,59273.263,322
00:02:54.106,60080.216,320
00:02:54.205,59664.558,342
00:02:54.304,59785.446,349
00:02:54.404,59706.893,303
00:02:54.503,59583.798,303
00:02:54.602,59893.386,315
00:02:54.702,59618.259,322
00:02:54.801,59605.829,298
00:02:54.901,60506.628,310
00:02:55.000,60113.233,298
00:02:55.099,59977.835,315
00:02:55.199,60211.613,320
00:02:55.298,61224.564,330
00:02:55.398,59851.313,310
00:02:55.497,60646.059,298
00:02:55.597,60075.885,320
00:02:55.696,60174.047,310
00:02:55.795,59905.078,322
00:02:55.895,60860.574,293
00:02:55.994,59797.872,334
00:02:56.093,60554.208,313
00:02:56.193,60042.074,305
00:02:56.292,60657.032,337
00:02:56.391,60584.992,352
00:02:56.491,60770.975,352
00:02:56.590,60366.258,308
00:02:56.689,60737.636,332
00:02:56.789,60383.381,325
00:02:56.888,60930.332,342
00:02:56.987,61114.816,313
00:02:57.087,60422.04,300
00:02:57.186,60472.314,293
00:02:57.285,60738.984,320
00:02:57.385,60257.947,293
00:02:57.484,61017.719,325
00:02:57.583,60092.709,310
00:02:57.683,60943.109,303
00:02:57.782,60706.335,339
00:02:57.881,61766.847,293
00:02:57.981,61029.98,300
00:02:58.080,60465.052,334
00:02:58.179,59946.096,295
00:02:58.279,61048.813,322
00:02:58.378,59778.891,337
00:02:58.477,60900.476,332
00:02:58.577,60696.467,300
00:02:58.676,61532.182,327
00:02:58.775,61594.722,339
00:02:58.875,60756.793,334
00:02:58.974,60720.788,300
00:02:59.073,62330.44,320
00:02:59.173,62110.943,332
00:02:59.272,61921.707,342
00:02:59.371,62282.497,300
00:02:59.471,62126.302,308
00:02:59.570,61361.623,334
00:02:59.670,61525.157,322
00:02:59.769,61999.777,310
00:02:59.868,62153.115,352
00:02:59.968,61381.354,317
00:03:00.067,62228.628,342
00:03:00.166,61676.899,295
00:03:00.266,61994.593,313
00:03:00.365,61608.661,344
00:03:00.465,61468.519,352
00:03:00.564,61386.487,317
00:03:00.663,62261.842,305
00:03:00.763,62365.783,308
00:03:00.862,62488.889,327
00:03:00.962,61510.921,315
00:03:01.061,62154.042,334
00:03:01.160,61644.37,303
00:03:01.260,62956.631,327
00:03:01.359,62122.769,313
00:03:01.458,62301.084,349
00:03:01.558,61511.255,320
00:03:01.657,62208.818,354
00:19:43.379,66288.693,361
00:19:43.479,67561.209,339
00:19:43.578,66297.339,315
00:19:43.678,67708.022,352
00:19:43.777,66348.089,330
00:19:43.877,67746.599,330
00:19:43.976,65091.977,322
00:19:44.076,66079.015,332
00:19:44.175,66388.526,322
00:19:44.275,67526.543,356
00:19:44.374,66640.692,325
00:19:44.474,67842.271,359
00:19:44.573,66710.195,313
00:19:44.673,67682.726,342
00:19:44.772,66307.982,322
00:19:44.872,67673.674,344
00:19:44.971,66409.676,330
00:19:45.071,67237.95,332
00:19:45.170,65897.808,366
00:19:45.270,66793.448,313
00:19:45.369,66836.807,317
00:19:45.469,67420.879,317
00:19:45.568,65654.498,361
00:19:45.668,67320.687,356
00:19:45.767,66282.796,334
00:19:45.867,67293.474,332
00:19:45.966,66438.895,325
00:19:46.066,67483.395,325
00:19:46.165,66441.754,325
00:19:46.265,67725.846,322
00:19:46.365,66219.837,330
00:19:46.464,67465.247,347
00:19:46.564,66665.306,339
00:19:46.663,67488.257,359
00:19:46.763,66305.394,332
00:19:46.862,67524.235,334
00:19:46.962,66598.992,349
00:19:47.061,67514.694,352
00:19:47.161,65726.489,320
00:19:47.260,67258.444,352
00:19:47.360,66325.082,349
00:19:47.459,67622.762,386
00:19:47.559,66510.805,313
00:19:47.658,67483.425,322
00:19:47.757,65859.34,339
00:19:47.857,67528.436,332
00:19:47.956,66490.739,334
00:19:48.056,67476.101,327
00:19:48.155,65951.404,325
00:19:48.255,67716.945,361
00:19:48.354,66548.114,320
00:19:48.454,67760.36,339
00:19:48.553,66127.835,337
00:19:48.653,67619.934,354
00:19:48.752,66343.431,332
00:19:48.852,67484.35,330
00:19:48.951,66484.421,349
00:19:49.051,67600.537,342
00:19:49.150,66352.486,347
00:19:49.250,67458.555,352
00:19:49.349,66370.206,374
00:19:49.449,67526.94,369
00:19:49.548,66262.368,339
00:19:49.648,67241.689,364
00:19:49.747,66631.605,322
00:19:49.847,67646.546,369
00:19:49.946,65185.24,352
00:19:50.046,67710.727,334
00:19:50.145,66256.891,330
00:19:50.245,67653.102,322
00:19:50.344,66704.418,327
00:19:50.444,67335.679,342
00:19:50.543,66258.971,320
00:19:50.643,67805.734,325
