BBB Time,Weeks,Secs
00:02:45.509,2156,511894100
00:02:45.609,2156,511894200
00:02:45.708,2156,511894300
00:02:45.808,2156,511894400
00:02:45.908,2156,511894500
00:02:46.017,2156,511894600
00:02:46.107,2156,511894700
00:02:46.207,2156,511894800
00:02:46.307,2156,511894900
00:02:46.406,2156,511895000
00:02:46.504,2156,511895100
00:02:46.604,2156,511895200
00:02:46.703,2156,511895300
00:02:46.802,2156,511895400
00:02:46.941,2156,511895500
00:02:47.005,2156,511895600
00:02:47.104,2156,511895700
00:02:47.201,2156,511895800
00:02:47.301,2156,511895900
00:02:47.400,2156,511896000
00:02:47.498,2156,511896100
00:02:47.598,2156,511896200
00:02:47.697,2156,511896300
00:19:43.324,2156,512917300
00:19:43.424,2156,512917400
00:19:43.524,2156,512917500
00:19:43.922,2156,512917900
00:19:44.022,2156,512918000
00:19:44.122,2156,512918100
00:19:44.221,2156,512918200
00:19:44.320,2156,512918300
00:19:44.419,2156,512918400
00:19:44.522,2156,512918500
00:19:44.618,2156,512918600
00:19:44.721,2156,512918700
00:19:44.817,2156,512918800
00:19:44.917,2156,512918900
00:19:45.017,2156,512919000
00:19:45.119,2156,512919100
00:19:45.216,2156,512919200
00:19:45.315,2156,512919300
00:19:45.414,2156,512919400
00:19:45.514,2156,512919500
00:19:45.650,2156,512919600
00:19:45.717,2156,512919700
00:19:45.813,2156,512919800
00:19:45.912,2156,512919900
00:19:46.011,2156,512920000
00:19:46.110,2156,512920100
00:19:46.209,2156,512920200
00:19:46.310,2156,512920300
00:19:46.409,2156,512920400
00:19:46.508,2156,512920500
00:19:46.607,2156,512920600
00:19:46.709,2156,512920700
00:19:46.809,2156,512920800
00:19:46.909,2156,512920900
00:19:47.006,2156,512921000
00:19:47.107,2156,512921100
00:19:47.206,2156,512921200
00:19:47.305,2156,512921300
00:19:47.404,2156,512921400
00:19:47.503,2156,512921500
00:19:47.641,2156,512921600
00:19:47.704,2156,512921700
00:19:47.803,2156,512921800
00:19:47.903,2156,512921900
00:19:48.001,2156,512922000
00:19:48.102,2156,512922100
00:19:48.200,2156,512922200
00:19:48.300,2156,512922300
00:19:48.398,2156,512922400
00:19:48.498,2156,512922500
00:19:48.597,2156,512922600
00:19:48.699,2156,512922700
00:19:48.798,2156,512922800
00:19:48.896,2156,512922900
00:19:48.996,2156,512923000
00:19:49.094,2156,512923100
00:19:49.198,2156,512923200
