BBB Time,Piksi Lat,Piksi Lon,Piksi Alt
00:02:45.513,49.2563098930525,-122.92241959894176,29.574210491354176
00:02:45.612,49.25631026362006,-122.92241936665351,29.656711740938793
00:02:45.711,49.25631044570656,-122.92241866902887,29.700011238506796
00:02:45.811,49.25631048799777,-122.92241804667205,29.740379528517373
00:02:45.911,49.25631103062153,-122.92241787663905,29.826925750670764
00:02:46.020,49.256310670859726,-122.92241705368995,29.90694037478493
00:02:46.110,49.256310279505385,-122.92241720618365,30.009227782170125
00:02:46.210,49.25631046798482,-122.92241736287859,30.141225630758623
00:02:46.310,49.256310900725104,-122.92241736339459,30.277689358247645
00:02:46.409,49.25631140409875,-122.92241691812644,30.461170525513232
00:02:46.507,49.25631135974235,-122.92241699605907,30.607704744318713
00:02:46.607,49.25631134368009,-122.92241655448628,30.764063673859642
00:02:46.706,49.25631057578081,-122.92241661362874,30.920292689318668
00:02:46.806,49.25630967635867,-122.9224159558216,31.116434149232237
00:02:46.944,49.25630821152842,-122.922415807678,31.359032870893977
00:02:47.008,49.256306999633566,-122.92241612505275,31.617595934129263
00:02:47.107,49.256306172016885,-122.92241644150842,31.84999479958108
00:02:47.205,49.256305030565635,-122.92241711650937,32.038899566974074
00:02:47.304,49.256304506810146,-122.92241822951438,32.22491825559038
00:02:47.403,49.25630388790551,-122.92242035939111,32.33623286073654
00:02:47.501,49.256301953195944,-122.92242128286898,32.41153832926198
00:02:47.601,49.25629902709097,-122.92242158027072,32.43432147124287
00:02:47.700,49.256297128810345,-122.92242155515805,32.37408572297754
00:19:43.328,49.25629216612139,-122.92244273968313,30.797551022392945
00:19:43.427,49.25629130005103,-122.92244183644237,30.8071557280075
00:19:43.527,49.25629148651227,-122.9224413050351,30.76502601691403
00:19:43.825,49.2562930201388,-122.92243597205926,30.494923681826215
00:19:43.925,49.25629321168701,-122.92243409794095,30.438491157837003
00:19:44.025,49.256294207862,-122.92243172764502,30.462221630311113
00:19:44.125,49.25629571821866,-122.92242963424023,30.506013090432923
00:19:44.224,49.25629746763244,-122.92242904062753,30.545819645578746
00:19:44.323,49.256298650328645,-122.92242715821571,30.56608331664144
00:19:44.422,49.25629993286163,-122.92242605297325,30.615830215239534
00:19:44.525,49.25630094676503,-122.92242430358469,30.665475013743617
00:19:44.621,49.256301426778805,-122.92242340543861,30.67973076331579
00:19:44.724,49.25630003097939,-122.92242351956658,30.701284802654854
00:19:44.821,49.256297822686676,-122.9224232721346,30.74344801119891
00:19:44.920,49.256295528855404,-122.9224243020454,30.724915871918554
