BBB Time,Piksi Lat,Piksi Lon,Piksi Alt
01:25:31.067,49.25629262863028,-122.92240600335462,31.594872987327367
01:25:31.168,49.256292433941084,-122.92240582311221,31.76181352645897
01:25:31.269,49.256292272175095,-122.92240732334507,31.9184645108072
01:25:31.369,49.25629194184593,-122.92240895278216,32.081680987534995
01:25:31.469,49.256291291700904,-122.92241085804811,32.239829699722364
01:25:31.571,49.25629031799206,-122.9224109036453,32.34660620347646
01:25:31.670,49.256290038997264,-122.92241306555236,32.394928749779595
01:25:31.769,49.25628997679378,-122.92241591412657,32.38009526158315
01:25:31.869,49.25628973191544,-122.92241847668753,32.37934199606766
01:25:31.969,49.25628921358931,-122.92242022547488,32.355319834636056
01:25:32.070,49.25628969067801,-122.92242022018905,32.29852089374636
01:25:32.171,49.256289272583345,-122.9224191445576,32.28079900346751
01:25:32.270,49.25628888709282,-122.9224173622344,32.338062626137145
01:25:32.370,49.25628910588253,-122.92241625929591,32.35006319541519
01:25:32.471,49.25628988024392,-122.92241557268993,32.28642999234661
01:25:32.638,49.25629141379345,-122.92241411739546,32.157968591511185
01:25:32.672,49.25629288318214,-122.92241326847824,32.059381168584494
01:25:32.771,49.25629352514094,-122.9224134005506,31.953574074838404
01:25:32.872,49.25629443973232,-122.92241318153508,31.82367515329421
01:25:32.972,49.25629413903492,-122.9224120015347,31.77508026324332
01:25:33.072,49.2562935020746,-122.92241155764353,31.75941190179023
01:25:33.173,49.25629287824888,-122.92241133976121,31.7878479586707
01:26:32.924,49.256292706900346,-122.92241641974611,35.44690761462711
01:26:33.025,49.25629180423886,-122.92241649142386,35.37063885633685
01:26:33.125,49.256291096000076,-122.92241720246872,35.39551122101747
01:26:33.225,49.256289941019666,-122.9224181294595,35.35485147369681
01:26:33.326,49.25629005023078,-122.92241927197746,35.260515286829694
01:26:33.425,49.25629038419761,-122.92242012570976,35.16596003103964
01:26:33.526,49.25629061026112,-122.92242054472003,34.97119273124568
