BBB Time,Weeks,Secs
01:25:31.064,2157,158342400
01:25:31.165,2157,158342500
01:25:31.266,2157,158342600
01:25:31.365,2157,158342700
01:25:31.465,2157,158342800
01:25:31.568,2157,158342900
01:25:31.667,2157,158343000
01:25:31.766,2157,158343100
01:25:31.866,2157,158343200
01:25:31.966,2157,158343300
01:25:32.067,2157,158343400
01:25:32.167,2157,158343500
01:25:32.267,2157,158343600
01:25:32.367,2157,158343700
01:25:32.467,2157,158343800
01:25:32.634,2157,158343900
01:25:32.669,2157,158344000
01:25:32.768,2157,158344100
01:25:32.868,2157,158344200
01:25:32.968,2157,158344300
01:25:33.069,2157,158344400
01:25:33.169,2157,158344500
01:26:32.921,2157,158404100
01:26:33.022,2157,158404200
01:26:33.122,2157,158404300
01:26:33.221,2157,158404400
01:26:33.322,2157,158404500
01:26:33.422,2157,158404600
01:26:33.522,2157,158404700
01:26:33.622,2157,158404800
01:26:33.723,2157,158404900
01:26:33.824,2157,158405000
01:26:33.924,2157,158405100
01:26:34.028,2157,158405200
01:26:34.124,2157,158405300
01:26:34.224,2157,158405400
01:26:34.325,2157,158405500
01:26:34.424,2157,158405600
01:26:34.525,2157,158405700
01:26:34.625,2157,158405800
01:26:34.799,2157,158405900
01:26:34.852,2157,158406000
01:26:34.930,2157,158406100
01:26:35.026,2157,158406200
01:26:35.127,2157,158406300
01:26:35.227,2157,158406400
01:26:35.327,2157,158406500
01:26:35.426,2157,158406600
01:26:35.527,2157,158406700
01:26:35.627,2157,158406800
01:26:35.728,2157,158406900
01:26:35.828,2157,158407000
01:26:35.928,2157,158407100
01:26:36.028,2157,158407200
01:26:36.129,2157,158407300
01:26:36.229,2157,158407400
01:26:36.329,2157,158407500
01:26:36.429,2157,158407600
01:26:36.530,2157,158407700
01:26:36.629,2157,158407800
01:26:36.802,2157,158407900
01:26:36.869,2157,158408000
01:26:36.931,2157,158408100
01:26:37.031,2157,158408200
01:26:37.131,2157,158408300
01:26:37.232,2157,158408400
01:26:37.331,2157,158408500
01:26:37.431,2157,158408600
01:26:37.531,2157,158408700
01:26:37.632,2157,158408800
01:26:37.732,2157,158408900
01:26:37.833,2157,158409000
01:26:37.932,2157,158409100
01:26:38.033,2157,158409200
01:26:38.132,2157,158409300
01:26:38.234,2157,158409400
01:26:38.334,2157,158409500
01:26:38.434,2157,158409600
01:26:38.534,2157,158409700
01:26:38.638,2157,158409800
01:26:38.809,2157,158409900
01:26:38.861,2157,158410000
01:26:38.935,2157,158410100
01:26:39.036,2157,158410200
01:26:39.140,2157,158410300
01:26:39.237,2157,158410400
01:26:39.338,2157,158410500
01:26:39.437,2157,158410600
01:26:39.537,2157,158410700
01:26:39.638,2157,158410800
01:26:39.738,2157,158410900
01:26:39.839,2157,158411000
01:26:39.938,2157,158411100
01:26:40.042,2157,158411200
01:26:40.138,2157,158411300
01:26:40.239,2157,158411400
01:26:40.340,2157,158411500
01:26:40.439,2157,158411600
01:26:40.539,2157,158411700
01:26:40.640,2157,158411800
01:26:40.813,2157,158411900
01:26:40.865,2157,158412000
01:26:40.940,2157,158412100
01:26:41.044,2157,158412200
01:26:41.144,2157,158412300
01:26:41.242,2157,158412400
01:26:41.342,2157,158412500
01:26:41.442,2157,158412600
01:26:41.542,2157,158412700
01:26:41.643,2157,158412800
01:26:41.744,2157,158412900
01:26:41.843,2157,158413000
01:26:41.942,2157,158413100
01:26:42.043,2157,158413200
01:26:42.143,2157,158413300
01:26:42.244,2157,158413400
01:26:42.344,2157,158413500
01:26:42.444,2157,158413600
01:26:42.544,2157,158413700
01:26:42.645,2157,158413800
01:26:42.818,2157,158413900
01:26:42.870,2157,158414000
01:26:42.945,2157,158414100
01:26:43.045,2157,158414200
01:26:43.149,2157,158414300
01:26:43.247,2157,158414400
01:26:43.346,2157,158414500
01:26:43.446,2157,158414600
01:26:43.546,2157,158414700
01:26:43.646,2157,158414800
01:26:43.747,2157,158414900
01:26:43.847,2157,158415000
01:26:43.947,2157,158415100
01:26:44.046,2157,158415200
01:26:44.147,2157,158415300
01:26:44.249,2157,158415400
01:26:44.349,2157,158415500
01:26:44.448,2157,158415600
01:26:44.548,2157,158415700
01:26:44.648,2157,158415800
01:26:44.822,2157,158415900
01:26:44.874,2157,158416000
01:26:44.949,2157,158416100
01:26:45.049,2157,158416200
01:26:45.149,2157,158416300
01:26:45.249,2157,158416400
01:26:45.349,2157,158416500
01:26:45.450,2157,158416600
01:26:45.550,2157,158416700
01:26:45.651,2157,158416800
01:26:45.750,2157,158416900
01:26:45.852,2157,158417000
01:26:45.951,2157,158417100
01:26:46.051,2157,158417200
01:26:46.151,2157,158417300
01:26:46.255,2157,158417400
01:26:46.351,2157,158417500
01:26:46.453,2157,158417600
01:26:46.553,2157,158417700
01:26:46.652,2157,158417800
01:26:46.826,2157,158417900
01:26:46.893,2157,158418000
01:26:46.954,2157,158418100
01:26:47.053,2157,158418200
01:26:47.153,2157,158418300
01:26:47.253,2157,158418400
01:26:47.355,2157,158418500
01:26:47.454,2157,158418600
01:26:47.555,2157,158418700
01:26:47.656,2157,158418800
01:26:47.756,2157,158418900
01:26:47.855,2157,158419000
01:26:47.955,2157,158419100
01:26:48.055,2157,158419200
01:26:48.155,2157,158419300
01:26:48.256,2157,158419400
01:26:48.357,2157,158419500
01:26:48.456,2157,158419600
01:26:48.556,2157,158419700
01:26:48.656,2157,158419800
01:26:48.830,2157,158419900
01:26:48.883,2157,158420000
01:26:48.961,2157,158420100
01:26:49.057,2157,158420200
01:26:49.160,2157,158420300
01:26:49.260,2157,158420400
01:26:49.359,2157,158420500
01:26:49.459,2157,158420600
01:26:49.559,2157,158420700
01:26:49.658,2157,158420800
01:26:49.759,2157,158420900
01:26:49.860,2157,158421000
01:26:49.960,2157,158421100
01:26:50.059,2157,158421200
01:26:50.160,2157,158421300
01:26:50.260,2157,158421400
01:26:50.361,2157,158421500
01:26:50.460,2157,158421600
01:26:50.561,2157,158421700
01:26:50.661,2157,158421800
01:26:50.835,2157,158421900
01:26:50.888,2157,158422000
01:26:50.961,2157,158422100
01:26:51.064,2157,158422200
01:26:51.162,2157,158422300
01:26:51.262,2157,158422400
01:26:51.363,2157,158422500
01:26:51.462,2157,158422600
01:26:51.563,2157,158422700
01:26:51.663,2157,158422800
01:26:51.763,2157,158422900
01:26:51.864,2157,158423000
01:26:51.964,2157,158423100
01:26:52.065,2157,158423200
01:26:52.165,2157,158423300
01:26:52.265,2157,158423400
01:26:52.365,2157,158423500
01:26:52.466,2157,158423600
01:26:52.566,2157,158423700
01:26:52.666,2157,158423800
01:26:52.841,2157,158423900
01:26:52.893,2157,158424000
01:26:52.966,2157,158424100
01:26:53.066,2157,158424200
01:26:53.166,2157,158424300
01:26:53.270,2157,158424400
01:26:53.368,2157,158424500
01:26:53.469,2157,158424600
01:26:53.568,2157,158424700
01:26:53.669,2157,158424800
01:26:53.771,2157,158424900
01:26:53.869,2157,158425000
01:26:53.969,2157,158425100
01:26:54.069,2157,158425200
01:26:54.169,2157,158425300
01:26:54.269,2157,158425400
01:26:54.371,2157,158425500
01:26:54.470,2157,158425600
01:26:54.573,2157,158425700
01:26:54.671,2157,158425800
01:26:54.845,2157,158425900
01:26:54.898,2157,158426000
01:26:54.972,2157,158426100
01:26:55.074,2157,158426200
01:26:55.175,2157,158426300
01:26:55.275,2157,158426400
01:26:55.373,2157,158426500
01:26:55.476,2157,158426600
01:26:55.574,2157,158426700
01:26:55.673,2157,158426800
01:26:55.773,2157,158426900
01:26:55.874,2157,158427000
01:26:55.974,2157,158427100
01:26:56.074,2157,158427200
01:26:56.174,2157,158427300
01:26:56.274,2157,158427400
01:26:56.375,2157,158427500
01:26:56.475,2157,158427600
01:26:56.576,2157,158427700
01:26:56.675,2157,158427800
01:26:56.850,2157,158427900
01:26:56.917,2157,158428000
01:26:56.976,2157,158428100
01:26:57.077,2157,158428200
01:26:57.178,2157,158428300
01:26:57.276,2157,158428400
01:26:57.377,2157,158428500
01:26:57.477,2157,158428600
01:26:57.581,2157,158428700
01:26:57.678,2157,158428800
01:26:57.778,2157,158428900
01:26:57.879,2157,158429000
01:26:57.978,2157,158429100
01:26:58.079,2157,158429200
01:26:58.178,2157,158429300
01:26:58.279,2157,158429400
01:26:58.379,2157,158429500
01:26:58.479,2157,158429600
01:26:58.580,2157,158429700
01:26:58.680,2157,158429800
01:26:58.855,2157,158429900
01:26:58.908,2157,158430000
01:26:58.982,2157,158430100
01:26:59.081,2157,158430200
01:26:59.181,2157,158430300
01:26:59.281,2157,158430400
01:26:59.382,2157,158430500
01:26:59.482,2157,158430600
01:26:59.582,2157,158430700
01:26:59.683,2157,158430800
01:26:59.784,2157,158430900
01:26:59.883,2157,158431000
01:26:59.984,2157,158431100
01:27:00.083,2157,158431200
01:27:00.184,2157,158431300
01:27:00.284,2157,158431400
01:27:00.385,2157,158431500
01:27:00.484,2157,158431600
01:27:00.585,2157,158431700
01:27:00.686,2157,158431800
01:27:00.862,2157,158431900
01:27:00.914,2157,158432000
01:27:00.986,2157,158432100
01:27:01.086,2157,158432200
01:27:01.189,2157,158432300
01:27:01.286,2157,158432400
01:27:01.387,2157,158432500
01:27:01.487,2157,158432600
01:27:01.588,2157,158432700
01:27:01.690,2157,158432800
01:27:01.789,2157,158432900
01:27:01.889,2157,158433000
01:27:01.989,2157,158433100
01:27:02.089,2157,158433200
01:27:02.190,2157,158433300
01:27:02.289,2157,158433400
