BBB Time,Mag Vals,Lamor
01:58:03.679,51702.362,342
01:58:03.779,52010.755,359
01:58:03.879,51989.195,352
01:58:03.979,51657.658,332
01:58:04.079,52001.804,378
01:58:04.179,52088.425,361
01:58:04.279,51929.547,344
01:58:04.379,52229.574,344
01:58:04.479,51971.787,369
01:58:04.579,52492.323,327
01:58:04.679,52484.318,349
01:58:04.779,52370.388,330
01:58:04.879,51703.297,369
01:58:04.979,51873.272,364
01:58:05.079,51679.512,337
01:58:05.179,52140.542,359
01:58:05.279,52226.857,344
01:58:05.379,52233.92,369
01:58:05.479,51605.603,354
01:58:05.579,51905.277,352
01:58:05.679,51988.161,364
01:58:05.780,51454.375,364
01:58:05.880,51621.061,371
01:58:05.980,51448.632,334
01:58:06.080,52184.62,398
01:58:06.180,52570.043,374
01:58:06.280,52337.645,376
01:58:06.380,52111.889,352
01:58:06.480,51560.253,391
01:58:06.580,52621.996,330
01:58:06.680,52400.961,347
01:58:06.780,52209.802,349
01:58:06.880,52108.112,361
01:58:06.980,52119.231,354
01:58:07.080,51445.262,349
01:58:07.181,51598.334,359
01:58:07.281,52005.156,347
01:58:07.381,51668.671,352
01:58:07.481,51495.947,356
01:58:07.581,52046.714,374
01:58:07.681,51655.991,354
01:58:07.781,52062.417,337
01:58:07.881,52005.287,369
01:58:07.981,51821.611,369
01:58:08.081,51672.791,376
01:58:08.181,51278.133,369
01:58:08.282,51922.093,344
01:58:08.382,52114.622,330
01:58:08.482,51742.12,386
01:58:08.582,52559.18,376
01:58:08.682,51989.289,339
01:58:08.782,52432.844,374
01:58:08.882,51584.626,354
01:58:08.982,51850.359,339
01:58:09.082,52252.724,352
01:58:09.182,51680.221,356
01:58:09.282,52692.76,359
01:58:09.382,52239.991,369
01:58:09.482,51685.984,359
01:58:09.582,52103.785,334
01:58:09.682,51691.296,371
01:58:09.782,51831.498,369
01:58:09.882,51951.944,344
01:58:09.982,52535.934,337
01:58:10.082,52214.124,347
01:58:10.182,52370.499,388
01:58:10.282,51728.876,354
01:58:10.382,51566.613,337
01:58:10.482,51531.475,364
01:58:10.583,51813.364,339
01:58:10.683,51491.692,374
01:58:10.783,51943.486,361
01:58:10.883,52567.232,356
01:58:10.983,52015.296,366
01:58:11.083,51831.639,349
01:58:11.183,51750.742,359
01:58:11.283,51707.582,388
01:58:11.383,51562.295,339
01:58:11.483,51385.1,361
01:58:11.583,51249.851,366
01:58:11.683,51646.552,383
01:58:11.783,51835.083,354
01:58:11.883,51824.446,339
01:58:11.983,51670.003,342
01:58:12.084,51371.738,356
01:58:12.184,51505.82,344
01:58:12.284,52091.708,347
01:58:12.384,51979.031,342
01:58:12.484,51999.171,391
01:58:12.584,51741.625,339
01:58:12.684,52499.487,383
01:58:12.784,51948.357,347
01:58:12.884,51958.271,359
01:58:12.984,52462.637,356
01:58:13.084,52089.635,344
01:58:13.184,52669.298,337
01:58:13.284,52238.904,349
01:58:13.384,51881.589,376
01:58:13.484,51284.43,378
01:58:13.584,51721.855,369
01:58:13.684,51617.538,342
01:58:13.785,52139.34,386
01:58:13.885,52148.852,344
01:58:13.985,52110.64,334
01:58:14.085,52698.953,347
01:58:14.185,51612.369,371
01:58:14.285,51812.427,386
01:58:14.385,51680.61,327
01:58:14.485,52292.362,386
01:58:14.585,52428.398,337
01:58:14.685,51855.935,378
01:58:14.785,52554.778,374
01:58:14.886,51824.071,374
01:58:14.986,51947.754,344
01:58:15.086,51669.348,374
01:58:15.186,52332.354,369
01:58:15.286,52337.46,371
01:58:15.386,52376.057,339
01:58:15.486,52246.038,337
01:58:15.586,51894.942,334
01:58:15.686,51574.032,347
01:58:15.786,51825.008,393
01:58:15.886,51530.317,371
01:58:15.986,52010.684,347
01:58:16.087,51846.164,366
01:58:16.187,51777.402,366
01:58:16.287,51851.951,369
01:58:16.387,52001.827,352
