BBB Time,Mav Time,Mav Roll,Mav Pitch,Mav Yaw
01:58:03.979,7028373,-0.025402816012501717,-0.04903276264667511,-0.2749312222003937
01:58:04.076,7028473,-0.025199951604008675,-0.04915253818035126,-0.2749634385108948
01:58:04.176,7028574,-0.025058193132281303,-0.04929468780755997,-0.2750164866447449
01:58:04.276,7028673,-0.02486298978328705,-0.04937542974948883,-0.27495282888412476
01:58:04.382,7028774,-0.024780796840786934,-0.04951619356870651,-0.27494990825653076
01:58:04.487,7028874,-0.02447453700006008,-0.049572765827178955,-0.2750961482524872
01:58:04.576,7028973,-0.02433413825929165,-0.04977767914533615,-0.2750464081764221
01:58:04.676,7029073,-0.024146394804120064,-0.04990512132644653,-0.2750353515148163
01:58:04.776,7029173,-0.024157267063856125,-0.049996957182884216,-0.27504175901412964
01:58:04.877,7029273,-0.024000806733965874,-0.05006960779428482,-0.2750265598297119
01:58:04.977,7029373,-0.023962127044796944,-0.05013331025838852,-0.27498868107795715
02:01:35.750,7239777,-0.02146867848932743,-0.050859853625297546,-0.2693273723125458
02:01:35.845,7239875,-0.021698666736483574,-0.05066976696252823,-0.26938965916633606
02:01:35.942,7239972,-0.021662535145878792,-0.050535812973976135,-0.2694385349750519
02:01:36.345,7240374,-0.022070659324526787,-0.05020684003829956,-0.2695099413394928
02:01:36.443,7240472,-0.022036539390683174,-0.05034530907869339,-0.26950445771217346
02:01:36.545,7240574,-0.022115696221590042,-0.050546497106552124,-0.26936736702919006
02:01:36.643,7240672,-0.02227988839149475,-0.05044006556272507,-0.2694108784198761
02:01:36.747,7240772,-0.022390909492969513,-0.050202012062072754,-0.26962733268737793
02:01:36.844,7240872,-0.022452056407928467,-0.05032829940319061,-0.26946523785591125
02:01:36.944,7240972,-0.022305777296423912,-0.05052279680967331,-0.26935675740242004
02:01:37.047,7241074,-0.02234576642513275,-0.05040692538022995,-0.2694299519062042
02:01:37.147,7241174,-0.02244769223034382,-0.05022796243429184,-0.2694631516933441
02:01:37.247,7241274,-0.022325025871396065,-0.05015021562576294,-0.26947683095932007
02:01:37.345,7241372,-0.022238098084926605,-0.050308212637901306,-0.26936230063438416
02:01:37.445,7241472,-0.022222217172384262,-0.05018845200538635,-0.26935675740242004
02:01:37.545,7241572,-0.022208355367183685,-0.049881696701049805,-0.26945245265960693
02:01:37.646,7241672,-0.022273875772953033,-0.0498075932264328,-0.2694494426250458
02:01:37.754,7241774,-0.022168941795825958,-0.04998541623353958,-0.2694394588470459
02:01:37.849,7241874,-0.022039806470274925,-0.049953803420066833,-0.2694067656993866
02:01:37.949,7241974,-0.022056641057133675,-0.0497160479426384,-0.2694486379623413
02:01:38.046,7242072,-0.022067047655582428,-0.04956313967704773,-0.26961976289749146
02:01:38.149,7242174,-0.022072140127420425,-0.049573443830013275,-0.2695472538471222
02:01:38.247,7242272,-0.021969197317957878,-0.04954791069030762,-0.2694762349128723
02:01:38.349,7242372,-0.022014932706952095,-0.04928145557641983,-0.26951566338539124
02:01:38.453,7242477,-0.02215566299855709,-0.04904903471469879,-0.2695748507976532
02:01:38.548,7242572,-0.022125398740172386,-0.049012698233127594,-0.2695503830909729
02:01:38.648,7242672,-0.022102462127804756,-0.04906009882688522,-0.26947730779647827
02:01:38.751,7242772,-0.02225394919514656,-0.04888167977333069,-0.2695266604423523
02:01:38.849,7242872,-0.022397806867957115,-0.04862841218709946,-0.26958614587783813
02:01:38.949,7242972,-0.022528700530529022,-0.04857411980628967,-0.26958733797073364
02:01:39.049,7243072,-0.022483747452497482,-0.04866067320108414,-0.26952624320983887
02:01:39.149,7243172,-0.022580111399292946,-0.04862072318792343,-0.26947978138923645
02:01:39.249,7243272,-0.022661643102765083,-0.0484795868396759,-0.26953572034835815
02:01:39.350,7243372,-0.022694984450936317,-0.04842875897884369,-0.269609659910202
02:01:39.450,7243472,-0.022684121504426003,-0.04852288216352463,-0.269550621509552
02:01:39.550,7243572,-0.022714028134942055,-0.048555389046669006,-0.26951897144317627
02:01:39.650,7243672,-0.022818049415946007,-0.04849568009376526,-0.2695885896682739
02:01:39.754,7243772,-0.02295602858066559,-0.04850514233112335,-0.26962217688560486
02:01:39.851,7243872,-0.02303258329629898,-0.048619143664836884,-0.2695322036743164
02:01:39.951,7243972,-0.023065175861120224,-0.04870348423719406,-0.26950371265411377
02:01:40.058,7244077,-0.023111162707209587,-0.04872995615005493,-0.26955199241638184
02:01:40.152,7244172,-0.023124942556023598,-0.04880441725254059,-0.2695428431034088
02:01:40.254,7244274,-0.02306390181183815,-0.04893355071544647,-0.26952290534973145
02:01:40.352,7244372,-0.022986702620983124,-0.04904846101999283,-0.26947060227394104
02:01:40.452,7244472,-0.023028695955872536,-0.0490691140294075,-0.26942697167396545
02:01:40.552,7244572,-0.023057682439684868,-0.04900679737329483,-0.2694525718688965
02:01:40.655,7244674,-0.023025842383503914,-0.04915657639503479,-0.26942166686058044
02:01:40.758,7244774,-0.022990848869085312,-0.049379438161849976,-0.26932376623153687
02:01:40.853,7244872,-0.023047853261232376,-0.049570679664611816,-0.26937830448150635
02:01:40.953,7244972,-0.023173773661255836,-0.04977940768003464,-0.2695229947566986
02:01:41.054,7245072,-0.023250142112374306,-0.0500011220574379,-0.269496887922287
02:01:41.156,7245174,-0.023344598710536957,-0.050354570150375366,-0.26939377188682556
02:01:41.256,7245274,-0.02338261902332306,-0.05054088681936264,-0.2694321274757385
02:01:41.357,7245374,-0.023497380316257477,-0.05061928927898407,-0.2694541811943054
02:01:41.454,7245472,-0.023629281669855118,-0.050800301134586334,-0.26937663555145264
02:01:41.557,7245574,-0.023726290091872215,-0.051197901368141174,-0.26942166686058044
02:01:41.655,7245672,-0.023891450837254524,-0.0514204278588295,-0.2694697380065918
02:01:41.761,7245774,-0.024017522111535072,-0.05152800679206848,-0.2694435715675354
02:01:41.856,7245872,-0.0240608099848032,-0.05160050094127655,-0.2694772779941559
02:01:41.955,7245972,-0.023971501737833023,-0.05179929733276367,-0.26950597763061523
02:01:42.058,7246074,-0.02382674627006054,-0.05189772695302963,-0.26949793100357056
02:01:42.161,7246177,-0.023780548945069313,-0.05172712355852127,-0.2695537507534027
02:01:42.256,7246272,-0.02368502877652645,-0.051633283495903015,-0.2696591913700104
02:01:42.359,7246374,-0.023595791310071945,-0.05175596475601196,-0.269643634557724
02:01:42.462,7246477,-0.02351445145905018,-0.051855504512786865,-0.26960521936416626
02:01:42.560,7246574,-0.02348339930176735,-0.05174088478088379,-0.269682377576828
02:01:42.659,7246674,-0.023490849882364273,-0.05158177763223648,-0.2696928381919861
02:01:42.761,7246772,-0.023369137197732925,-0.05164366960525513,-0.2697126567363739
02:01:42.883,7246873,-0.02335573174059391,-0.05169092118740082,-0.2697577178478241
02:01:42.966,7246972,-0.02328498475253582,-0.051619939506053925,-0.2697661221027374
02:01:43.058,7247072,-0.023319203406572342,-0.05155149847269058,-0.26972782611846924
02:01:43.159,7247172,-0.023356543853878975,-0.05153726041316986,-0.2697465419769287
02:01:43.259,7247272,-0.023258304223418236,-0.051650531589984894,-0.2698039710521698
02:01:43.359,7247372,-0.02320758067071438,-0.051595091819763184,-0.2697078287601471
02:01:43.459,7247472,-0.023231180384755135,-0.05153149366378784,-0.2696993052959442
02:01:43.560,7247572,-0.02319488488137722,-0.051513493061065674,-0.2697959840297699
02:01:43.660,7247672,-0.02319810539484024,-0.05157934129238129,-0.26968148350715637
02:01:43.763,7247773,-0.023169908672571182,-0.05147223174571991,-0.2697218954563141
02:01:43.860,7247872,-0.02323777787387371,-0.051486365497112274,-0.26980850100517273
02:01:43.960,7247972,-0.023120105266571045,-0.05149705708026886,-0.26980260014533997
02:01:44.060,7248072,-0.023068180307745934,-0.05149829387664795,-0.2697584331035614
02:01:44.160,7248172,-0.023040100932121277,-0.05149263143539429,-0.26985377073287964
02:01:44.260,7248272,-0.02315324731171131,-0.05139651149511337,-0.26990869641304016
02:01:44.361,7248372,-0.0232388973236084,-0.05133097618818283,-0.2698242664337158
02:01:44.460,7248472,-0.023266762495040894,-0.05146246403455734,-0.2699340283870697
02:01:44.561,7248572,-0.023207353428006172,-0.05164112150669098,-0.26994919776916504
02:01:44.661,7248672,-0.02325117588043213,-0.05159195512533188,-0.2698793411254883
02:01:44.764,7248772,-0.023242831230163574,-0.05156835913658142,-0.2699076533317566
02:01:44.861,7248872,-0.023320704698562622,-0.051611825823783875,-0.2700096368789673
02:01:44.962,7248972,-0.02331063710153103,-0.051537126302719116,-0.26999086141586304
02:01:45.062,7249072,-0.02337486855685711,-0.05133461952209473,-0.26998767256736755
02:01:45.162,7249172,-0.023371538147330284,-0.05113780498504639,-0.2701072692871094
02:01:45.262,7249272,-0.023214789107441902,-0.05100633203983307,-0.27013325691223145
02:01:45.362,7249372,-0.023151032626628876,-0.05093171447515488,-0.2700331509113312
02:01:45.462,7249472,-0.02305804006755352,-0.05068656802177429,-0.2701915502548218
02:01:45.562,7249572,-0.023060424253344536,-0.050447821617126465,-0.27026841044425964
02:01:45.662,7249672,-0.02298942767083645,-0.05041158199310303,-0.27019497752189636
02:01:45.766,7249772,-0.02301415055990219,-0.050421468913555145,-0.2701951563358307
02:01:45.863,7249872,-0.023030279204249382,-0.050373658537864685,-0.2702621519565582
02:01:45.963,7249972,-0.023066721856594086,-0.05035184323787689,-0.27023693919181824
02:01:46.063,7250072,-0.023086167871952057,-0.0504971519112587,-0.2702530324459076
02:01:46.163,7250173,-0.023071164265275,-0.05046975612640381,-0.2702435851097107
02:01:46.263,7250272,-0.022997111082077026,-0.0504780039191246,-0.27015969157218933
02:01:46.364,7250372,-0.023119736462831497,-0.05030909180641174,-0.27023693919181824
02:01:46.464,7250472,-0.02306007407605648,-0.050211355090141296,-0.27031585574150085
02:01:46.564,7250572,-0.023058630526065826,-0.050241388380527496,-0.27020421624183655
02:01:46.664,7250672,-0.022998424246907234,-0.050284892320632935,-0.2701374292373657
02:01:46.770,7250775,-0.023083213716745377,-0.050109028816223145,-0.27030691504478455
02:01:46.864,7250872,-0.023096658289432526,-0.05003022402524948,-0.2703494131565094
02:01:46.964,7250972,-0.02302609011530876,-0.05009351670742035,-0.27034375071525574
02:01:47.065,7251072,-0.022993771359324455,-0.050255946815013885,-0.2703673839569092
