BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
01:51:04.387,6609474,26180,492563264,-1229224317
01:51:04.488,6609572,26180,492563264,-1229224316
01:51:04.588,6609674,26180,492563265,-1229224316
01:51:04.690,6609774,26190,492563265,-1229224316
01:51:04.790,6609874,26190,492563266,-1229224318
01:51:04.887,6609976,26200,492563267,-1229224319
01:51:04.990,6610074,26200,492563268,-1229224321
01:51:05.090,6610174,26200,492563269,-1229224322
01:51:05.187,6610273,26200,492563270,-1229224324
01:51:05.292,6610376,26200,492563272,-1229224326
01:51:05.387,6610474,26210,492563273,-1229224327
01:55:01.929,6846673,26390,492562416,-1229225387
01:55:02.035,6846774,26390,492562417,-1229225388
01:55:02.135,6846873,26380,492562417,-1229225387
01:55:02.531,6847278,26370,492562420,-1229225387
01:55:02.629,6847374,26370,492562421,-1229225388
01:55:02.729,6847476,26370,492562423,-1229225388
01:55:02.827,6847573,26360,492562425,-1229225388
01:55:02.929,6847673,26360,492562428,-1229225389
01:55:03.033,6847773,26360,492562430,-1229225390
01:55:03.133,6847873,26350,492562431,-1229225390
01:55:03.233,6847974,26350,492562432,-1229225390
01:55:03.333,6848073,26350,492562434,-1229225390
01:55:03.428,6848173,26350,492562435,-1229225390
01:55:03.534,6848273,26350,492562437,-1229225391
01:55:03.634,6848374,26350,492562438,-1229225392
01:55:03.734,6848474,26350,492562441,-1229225393
01:55:03.834,6848574,26350,492562443,-1229225393
01:55:03.934,6848673,26350,492562445,-1229225393
01:55:04.040,6848773,26350,492562448,-1229225393
01:55:04.140,6848874,26360,492562451,-1229225392
01:55:04.230,6848973,26360,492562453,-1229225392
01:55:04.335,6849078,26350,492562457,-1229225391
01:55:04.436,6849175,26350,492562460,-1229225391
01:55:04.536,6849274,26340,492562463,-1229225390
01:55:04.636,6849373,26330,492562467,-1229225389
01:55:04.736,6849474,26320,492562469,-1229225386
01:55:04.836,6849574,26310,492562472,-1229225383
01:55:04.937,6849674,26300,492562474,-1229225380
01:55:05.037,6849773,26290,492562476,-1229225376
01:55:05.135,6849873,26290,492562477,-1229225372
01:55:05.233,6849973,26280,492562479,-1229225367
01:55:05.337,6850074,26270,492562479,-1229225363
01:55:05.438,6850174,26270,492562478,-1229225360
01:55:05.538,6850273,26270,492562478,-1229225356
01:55:05.634,6850374,26260,492562479,-1229225353
01:55:05.738,6850473,26260,492562478,-1229225349
01:55:05.839,6850573,26260,492562478,-1229225346
01:55:05.940,6850674,26250,492562477,-1229225342
01:55:06.040,6850774,26240,492562477,-1229225338
01:55:06.135,6850873,26240,492562477,-1229225334
01:55:06.238,6850973,26230,492562476,-1229225330
01:55:06.338,6851074,26230,492562476,-1229225328
01:55:06.436,6851173,26220,492562475,-1229225325
01:55:06.539,6851273,26210,492562475,-1229225322
01:55:06.642,6851374,26200,492562475,-1229225318
01:55:06.742,6851473,26190,492562475,-1229225314
01:55:06.842,6851573,26180,492562476,-1229225310
01:55:06.939,6851673,26170,492562477,-1229225307
01:55:07.048,6851778,26150,492562479,-1229225304
01:55:07.143,6851873,26150,492562480,-1229225301
01:55:07.243,6851974,26140,492562481,-1229225298
01:55:07.343,6852073,26130,492562481,-1229225296
01:55:07.443,6852174,26130,492562481,-1229225293
01:55:07.544,6852273,26120,492562481,-1229225291
01:55:07.644,6852373,26110,492562480,-1229225289
01:55:07.739,6852473,26100,492562480,-1229225287
01:55:07.842,6852573,26100,492562479,-1229225285
01:55:07.944,6852673,26100,492562479,-1229225283
01:55:08.051,6852774,26090,492562479,-1229225280
01:55:08.146,6852874,26080,492562479,-1229225278
01:55:08.246,6852973,26080,492562479,-1229225276
01:55:08.341,6853073,26080,492562479,-1229225274
01:55:08.446,6853173,26080,492562479,-1229225271
01:55:08.542,6853273,26090,492562479,-1229225270
01:55:08.642,6853374,26090,492562479,-1229225268
01:55:08.747,6853474,26090,492562480,-1229225268
01:55:08.843,6853573,26090,492562480,-1229225269
01:55:08.943,6853673,26090,492562482,-1229225270
01:55:09.054,6853774,26100,492562484,-1229225272
01:55:09.149,6853874,26100,492562484,-1229225273
01:55:09.244,6853976,26100,492562485,-1229225274
01:55:09.349,6854073,26100,492562486,-1229225276
01:55:09.449,6854173,26100,492562487,-1229225277
01:55:09.550,6854278,26110,492562488,-1229225278
01:55:09.650,6854374,26110,492562489,-1229225280
01:55:09.750,6854473,26110,492562490,-1229225282
01:55:09.845,6854573,26120,492562491,-1229225285
01:55:09.950,6854674,26120,492562492,-1229225288
01:55:10.054,6854773,26130,492562492,-1229225291
01:55:10.151,6854873,26140,492562494,-1229225295
01:55:10.251,6854974,26150,492562495,-1229225300
01:55:10.352,6855073,26160,492562496,-1229225304
01:55:10.452,6855173,26160,492562496,-1229225308
01:55:10.550,6855276,26170,492562495,-1229225312
01:55:10.653,6855374,26180,492562494,-1229225314
01:55:10.748,6855473,26180,492562492,-1229225317
01:55:10.854,6855574,26180,492562491,-1229225319
01:55:10.954,6855673,26180,492562490,-1229225320
01:55:11.062,6855779,26180,492562489,-1229225322
01:55:11.155,6855873,26180,492562489,-1229225322
01:55:11.255,6855973,26170,492562489,-1229225322
01:55:11.355,6856074,26170,492562489,-1229225322
01:55:11.455,6856174,26160,492562489,-1229225322
01:55:11.556,6856273,26150,492562489,-1229225322
01:55:11.656,6856373,26150,492562489,-1229225323
01:55:11.756,6856474,26150,492562488,-1229225322
01:55:11.857,6856576,26150,492562487,-1229225321
01:55:11.952,6856673,26150,492562486,-1229225319
01:55:12.058,6856773,26160,492562485,-1229225317
01:55:12.158,6856874,26160,492562485,-1229225316
01:55:12.253,6856973,26160,492562485,-1229225316
01:55:12.358,6857073,26170,492562485,-1229225314
01:55:12.458,6857174,26170,492562484,-1229225311
01:55:12.559,6857273,26180,492562484,-1229225308
01:55:12.674,6857374,26180,492562485,-1229225305
01:55:12.764,6857476,26190,492562485,-1229225304
01:55:12.855,6857573,26190,492562486,-1229225303
01:55:12.960,6857674,26200,492562486,-1229225302
01:55:13.066,6857774,26210,492562486,-1229225301
01:55:13.169,6857873,26210,492562487,-1229225300
01:55:13.261,6857973,26210,492562488,-1229225299
01:55:13.362,6858074,26220,492562488,-1229225298
01:55:13.457,6858173,26220,492562488,-1229225298
01:55:13.563,6858275,26230,492562488,-1229225298
01:55:13.663,6858374,26240,492562488,-1229225297
01:55:13.763,6858474,26240,492562489,-1229225296
01:55:13.864,6858573,26250,492562489,-1229225295
01:55:13.964,6858674,26250,492562489,-1229225294
01:55:14.070,6858778,26260,492562488,-1229225293
01:55:14.169,6858874,26260,492562488,-1229225292
01:55:14.265,6858974,26260,492562487,-1229225290
01:55:14.365,6859073,26270,492562487,-1229225288
01:55:14.466,6859174,26280,492562487,-1229225286
01:55:14.561,6859273,26290,492562487,-1229225283
01:55:14.664,6859374,26300,492562487,-1229225281
01:55:14.767,6859473,26300,492562488,-1229225278
01:55:14.867,6859573,26310,492562489,-1229225275
01:55:14.967,6859673,26310,492562491,-1229225273
01:55:15.073,6859774,26310,492562494,-1229225272
01:55:15.168,6859873,26310,492562496,-1229225271
01:55:15.269,6859973,26310,492562497,-1229225271
01:55:15.369,6860074,26320,492562499,-1229225271
01:55:15.469,6860173,26330,492562500,-1229225271
01:55:15.569,6860273,26330,492562501,-1229225270
01:55:15.669,6860373,26330,492562502,-1229225269
01:55:15.769,6860473,26340,492562503,-1229225269
01:55:15.870,6860574,26350,492562505,-1229225268
01:55:15.965,6860673,26350,492562506,-1229225268
01:55:16.071,6860773,26350,492562506,-1229225268
01:55:16.171,6860873,26360,492562507,-1229225268
01:55:16.271,6860974,26360,492562507,-1229225269
01:55:16.367,6861073,26350,492562509,-1229225269
01:55:16.472,6861174,26350,492562510,-1229225268
01:55:16.572,6861273,26340,492562511,-1229225268
01:55:16.672,6861373,26340,492562512,-1229225266
01:55:16.772,6861473,26340,492562512,-1229225265
01:55:16.873,6861574,26340,492562512,-1229225263
01:55:16.973,6861674,26340,492562511,-1229225260
01:55:17.079,6861776,26340,492562511,-1229225257
01:55:17.174,6861876,26340,492562511,-1229225253
01:55:17.269,6861973,26350,492562511,-1229225249
01:55:17.371,6862073,26350,492562512,-1229225246
01:55:17.474,6862173,26350,492562513,-1229225243
01:55:17.575,6862279,26350,492562514,-1229225240
01:55:17.675,6862374,26350,492562514,-1229225238
01:55:17.775,6862474,26350,492562515,-1229225236
01:55:17.870,6862573,26350,492562516,-1229225234
01:55:17.976,6862674,26340,492562518,-1229225232
01:55:18.081,6862774,26340,492562521,-1229225231
01:55:18.176,6862873,26340,492562522,-1229225229
01:55:18.277,6862974,26340,492562523,-1229225229
01:55:18.374,6863073,26340,492562525,-1229225228
01:55:18.477,6863173,26340,492562526,-1229225227
01:55:18.577,6863273,26340,492562526,-1229225227
