BBB Time,Laser
00:00:32.742,0.09999999403953552
00:00:32.846,0.09999999403953552
00:00:32.942,0.09999999403953552
00:00:33.039,0.09999999403953552
00:00:33.147,0.08999999612569809
00:00:33.240,0.08999999612569809
00:00:33.340,0.08999999612569809
00:00:33.443,0.09999999403953552
00:00:33.541,0.09999999403953552
00:00:33.651,0.09999999403953552
00:00:33.744,0.09999999403953552
00:00:33.841,0.09999999403953552
00:00:33.942,0.09999999403953552
00:10:04.287,0.07999999821186066
00:10:04.380,0.07999999821186066
00:10:04.480,0.07999999821186066
00:10:04.782,0.07999999821186066
00:10:04.885,0.07999999821186066
00:10:04.983,0.07999999821186066
00:10:05.086,0.07999999821186066
00:10:05.187,0.07999999821186066
00:10:05.288,0.08999999612569809
00:10:05.386,0.07999999821186066
00:10:05.494,0.07999999821186066
00:10:05.582,0.07999999821186066
00:10:05.698,0.07000000029802322
00:10:05.793,0.07000000029802322
00:10:05.893,0.07999999821186066
00:10:05.991,0.07999999821186066
00:10:06.095,0.07999999821186066
00:10:06.188,0.07999999821186066
00:10:06.299,0.07999999821186066
00:10:06.391,0.07999999821186066
00:10:06.489,0.07999999821186066
00:10:06.590,0.07999999821186066
00:10:06.701,0.07999999821186066
00:10:06.791,0.07999999821186066
00:10:06.892,0.07999999821186066
00:10:06.990,0.07999999821186066
00:10:07.103,0.07999999821186066
00:10:07.194,0.07999999821186066
00:10:07.297,0.07999999821186066
00:10:07.397,0.07999999821186066
00:10:07.494,0.07999999821186066
00:10:07.596,0.07999999821186066
00:10:07.717,0.07999999821186066
00:10:07.803,0.07999999821186066
00:10:07.903,0.07999999821186066
00:10:08.003,0.07999999821186066
00:10:08.109,0.07999999821186066
00:10:08.206,0.07999999821186066
00:10:08.310,0.07999999821186066
00:10:08.403,0.07999999821186066
00:10:08.506,0.07999999821186066
00:10:08.604,0.07999999821186066
00:10:08.718,0.07999999821186066
00:10:08.805,0.07999999821186066
00:10:08.912,0.07999999821186066
00:10:09.006,0.07999999821186066
00:10:09.113,0.07999999821186066
00:10:09.215,0.07999999821186066
00:10:09.321,0.07999999821186066
00:10:09.409,0.07999999821186066
00:10:09.512,0.07999999821186066
00:10:09.609,0.07999999821186066
00:10:09.729,0.07999999821186066
00:10:09.821,0.07000000029802322
00:10:09.914,0.07999999821186066
00:10:10.011,0.07999999821186066
00:10:10.117,0.07999999821186066
00:10:10.216,0.07000000029802322
00:10:10.318,0.07999999821186066
00:10:10.417,0.07999999821186066
00:10:10.514,0.07999999821186066
00:10:10.615,0.07999999821186066
00:10:10.731,0.07999999821186066
00:10:10.822,0.07999999821186066
00:10:10.919,0.07000000029802322
00:10:11.017,0.07000000029802322
00:10:11.122,0.07000000029802322
00:10:11.224,0.07000000029802322
00:10:11.323,0.07000000029802322
00:10:11.428,0.07000000029802322
00:10:11.533,0.07999999821186066
00:10:11.624,0.07999999821186066
00:10:11.740,0.07999999821186066
00:10:11.832,0.07999999821186066
00:10:11.928,0.07999999821186066
00:10:12.023,0.07999999821186066
00:10:12.133,0.07000000029802322
00:10:12.232,0.07999999821186066
00:10:12.338,0.07999999821186066
00:10:12.428,0.07999999821186066
00:10:12.534,0.07999999821186066
00:10:12.634,0.07999999821186066
00:10:12.747,0.07999999821186066
00:10:12.838,0.07999999821186066
00:10:12.931,0.07999999821186066
00:10:13.031,0.07999999821186066
00:10:13.133,0.07999999821186066
00:10:13.240,0.07000000029802322
00:10:13.344,0.07000000029802322
00:10:13.434,0.07999999821186066
00:10:13.532,0.07999999821186066
00:10:13.635,0.07999999821186066
00:10:13.756,0.07999999821186066
00:10:13.852,0.07999999821186066
00:10:13.942,0.07999999821186066
00:10:14.037,0.07999999821186066
00:10:14.148,0.07999999821186066
00:10:14.235,0.07000000029802322
00:10:14.336,0.07000000029802322
00:10:14.431,0.07000000029802322
00:10:14.532,0.07000000029802322
00:10:14.633,0.07000000029802322
00:10:14.741,0.07000000029802322
00:10:14.834,0.07000000029802322
00:10:14.934,0.07999999821186066
00:10:15.035,0.07000000029802322
00:10:15.138,0.07999999821186066
00:10:15.241,0.07999999821186066
00:10:15.346,0.07000000029802322
00:10:15.437,0.07000000029802322
00:10:15.540,0.07000000029802322
00:10:15.638,0.07000000029802322
