BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
03:20:56.610,12051863,55650,492562965,-1229224250
03:20:56.710,12051961,55650,492562966,-1229224251
03:20:56.812,12052063,55660,492562967,-1229224252
03:20:56.911,12052163,55670,492562968,-1229224253
03:20:57.013,12052261,55680,492562969,-1229224255
03:20:57.113,12052361,55680,492562970,-1229224256
03:20:57.212,12052463,55690,492562971,-1229224257
03:20:57.312,12052563,55700,492562972,-1229224258
03:20:57.414,12052663,55710,492562973,-1229224258
03:20:57.517,12052763,55710,492562974,-1229224259
03:20:57.612,12052866,55720,492562974,-1229224259
03:20:57.713,12052963,55720,492562975,-1229224259
03:24:06.584,12241562,55860,492562839,-1229224037
03:24:06.684,12241662,55860,492562837,-1229224033
03:24:06.789,12241762,55860,492562836,-1229224030
03:24:07.185,12242162,55850,492562831,-1229224019
03:24:07.285,12242262,55850,492562830,-1229224017
03:24:07.382,12242362,55850,492562830,-1229224016
03:24:07.485,12242462,55850,492562829,-1229224014
03:24:07.585,12242562,55850,492562829,-1229224013
03:24:07.685,12242662,55850,492562829,-1229224012
03:24:07.793,12242767,55840,492562828,-1229224011
03:24:07.896,12242867,55840,492562828,-1229224010
03:24:07.986,12242962,55840,492562827,-1229224009
03:24:08.088,12243067,55840,492562827,-1229224007
03:24:08.186,12243162,55840,492562826,-1229224006
03:24:08.286,12243262,55830,492562825,-1229224004
03:24:08.387,12243362,55830,492562824,-1229224001
03:24:08.487,12243462,55830,492562822,-1229223998
03:24:08.587,12243562,55830,492562820,-1229223996
03:24:08.687,12243662,55830,492562818,-1229223992
03:24:08.793,12243762,55820,492562816,-1229223989
03:24:08.893,12243862,55820,492562815,-1229223986
03:24:08.988,12243962,55820,492562814,-1229223983
03:24:09.088,12244067,55820,492562813,-1229223980
03:24:09.190,12244162,55810,492562811,-1229223978
03:24:09.288,12244262,55810,492562810,-1229223975
03:24:09.403,12244362,55810,492562809,-1229223973
03:24:09.500,12244462,55810,492562808,-1229223970
03:24:09.589,12244562,55800,492562807,-1229223968
03:24:09.689,12244662,55800,492562807,-1229223966
03:24:09.795,12244762,55790,492562806,-1229223964
03:24:09.895,12244862,55790,492562806,-1229223961
03:24:09.990,12244962,55780,492562805,-1229223959
03:24:10.090,12245062,55780,492562805,-1229223957
03:24:10.190,12245162,55780,492562804,-1229223955
03:24:10.295,12245267,55780,492562803,-1229223953
03:24:10.395,12245362,55780,492562803,-1229223952
03:24:10.490,12245462,55780,492562803,-1229223950
03:24:10.591,12245567,55780,492562803,-1229223949
03:24:10.691,12245662,55780,492562804,-1229223949
03:24:10.796,12245762,55780,492562804,-1229223948
03:24:10.906,12245862,55790,492562805,-1229223948
03:24:10.996,12245962,55790,492562806,-1229223947
03:24:11.091,12246062,55790,492562807,-1229223946
03:24:11.192,12246162,55800,492562807,-1229223946
03:24:11.292,12246262,55800,492562808,-1229223946
03:24:11.401,12246362,55810,492562809,-1229223946
03:24:11.492,12246467,55820,492562810,-1229223945
03:24:11.592,12246562,55820,492562811,-1229223945
03:24:11.692,12246662,55820,492562812,-1229223945
03:24:11.798,12246762,55820,492562812,-1229223945
03:24:11.893,12246862,55830,492562813,-1229223946
03:24:11.993,12246962,55830,492562814,-1229223946
03:24:12.093,12247062,55830,492562815,-1229223946
03:24:12.193,12247162,55840,492562816,-1229223947
03:24:12.293,12247262,55840,492562817,-1229223948
03:24:12.396,12247367,55850,492562818,-1229223949
03:24:12.494,12247462,55850,492562819,-1229223950
03:24:12.594,12247562,55860,492562820,-1229223952
03:24:12.694,12247662,55860,492562821,-1229223953
03:24:12.800,12247762,55870,492562822,-1229223954
03:24:12.895,12247862,55880,492562823,-1229223955
03:24:12.995,12247962,55880,492562824,-1229223956
03:24:13.095,12248062,55880,492562825,-1229223957
03:24:13.195,12248162,55890,492562826,-1229223958
03:24:13.300,12248267,55890,492562828,-1229223959
03:24:13.410,12248367,55890,492562829,-1229223960
03:24:13.495,12248462,55890,492562830,-1229223960
03:24:13.597,12248567,55890,492562831,-1229223961
03:24:13.696,12248662,55890,492562831,-1229223961
03:24:13.811,12248775,55890,492562832,-1229223962
03:24:13.906,12248862,55890,492562832,-1229223963
03:24:14.001,12248962,55890,492562833,-1229223963
03:24:14.097,12249062,55890,492562833,-1229223964
03:24:14.197,12249162,55890,492562834,-1229223965
03:24:14.304,12249270,55890,492562834,-1229223966
03:24:14.397,12249362,55890,492562835,-1229223966
03:24:14.502,12249462,55890,492562835,-1229223967
03:24:14.598,12249562,55890,492562836,-1229223967
