BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
01:34:27.247,9659162,55290,492563469,-1229224216
01:34:27.350,9659262,55280,492563468,-1229224218
01:34:27.448,9659362,55280,492563467,-1229224219
01:34:27.551,9659462,55270,492563465,-1229224220
01:34:27.649,9659562,55260,492563464,-1229224221
01:34:27.750,9659662,55260,492563462,-1229224222
01:34:27.858,9659767,55250,492563461,-1229224223
01:34:27.951,9659862,55250,492563459,-1229224224
01:34:28.052,9659962,55240,492563458,-1229224225
01:34:28.152,9660062,55240,492563456,-1229224227
01:34:28.255,9660164,55230,492563455,-1229224228
01:36:12.486,9763662,55610,492563390,-1229224169
01:36:12.587,9763770,55610,492563389,-1229224169
01:36:12.978,9764162,55610,492563389,-1229224168
01:36:13.091,9764270,55610,492563389,-1229224168
01:36:13.179,9764362,55610,492563388,-1229224168
01:36:13.280,9764462,55620,492563388,-1229224168
01:36:13.380,9764562,55620,492563388,-1229224167
01:36:13.481,9764662,55630,492563388,-1229224167
01:36:13.585,9764762,55630,492563387,-1229224166
01:36:13.683,9764862,55630,492563387,-1229224166
01:36:13.783,9764962,55640,492563388,-1229224166
01:36:13.884,9765062,55640,492563387,-1229224166
01:36:13.985,9765162,55650,492563387,-1229224166
01:36:14.086,9765262,55650,492563386,-1229224166
01:36:14.186,9765362,55660,492563385,-1229224166
01:36:14.287,9765462,55660,492563385,-1229224167
01:36:14.388,9765562,55670,492563383,-1229224167
01:36:14.488,9765662,55670,492563383,-1229224168
01:36:14.597,9765772,55670,492563383,-1229224169
01:36:14.690,9765865,55680,492563383,-1229224169
01:36:14.803,9765970,55680,492563384,-1229224169
01:36:14.904,9766070,55680,492563385,-1229224170
01:36:14.992,9766162,55690,492563385,-1229224170
01:36:15.098,9766272,55690,492563385,-1229224170
01:36:15.199,9766362,55700,492563386,-1229224170
01:36:15.295,9766462,55700,492563386,-1229224169
01:36:15.395,9766562,55700,492563385,-1229224169
01:36:15.496,9766662,55700,492563384,-1229224169
01:36:15.614,9766770,55700,492563383,-1229224168
01:36:15.698,9766862,55700,492563383,-1229224168
01:36:15.798,9766962,55700,492563383,-1229224168
01:36:15.899,9767062,55700,492563382,-1229224168
01:36:16.000,9767162,55690,492563381,-1229224169
01:36:16.103,9767262,55690,492563381,-1229224169
01:36:16.201,9767362,55690,492563380,-1229224170
01:36:16.302,9767462,55690,492563380,-1229224170
01:36:16.403,9767562,55690,492563380,-1229224171
01:36:16.504,9767661,55680,492563379,-1229224172
01:36:16.610,9767761,55680,492563379,-1229224173
01:36:16.705,9767862,55680,492563378,-1229224174
01:36:16.806,9767962,55670,492563378,-1229224174
