BBB Time,Mag Vals,Lamor
01:23:28.419,65005.405,447
01:23:28.520,65006.816,393
01:23:28.621,65008.734,405
01:23:28.722,65010.762,422
01:23:28.822,65008.587,442
01:23:28.923,65005.317,396
01:23:29.024,65008.727,396
01:23:29.124,65005.141,391
01:23:29.225,65011.034,403
01:23:29.326,65007.786,393
01:23:29.426,65005.876,393
01:23:29.527,65009.292,393
01:23:29.628,65004.222,403
01:23:29.728,65007.668,413
01:23:29.829,65003.105,415
01:23:29.930,65007.286,415
01:23:30.031,65009.116,415
01:23:30.131,65008.087,408
01:23:30.232,65008.704,439
01:23:30.333,65008.873,403
01:23:30.433,65007.294,435
01:23:30.534,65007.257,410
01:23:30.635,65009.38,439
01:23:30.736,65008.646,398
01:23:30.836,65012.621,398
01:23:30.937,65007.521,415
01:23:31.038,65007.228,430
01:23:31.139,65012.004,432
01:23:31.239,65006.522,403
01:23:31.340,65005.817,396
01:23:31.441,65006.581,403
01:23:31.541,65005.64,396
01:23:31.642,65002.628,403
01:23:31.743,65008.175,417
01:23:31.844,65009.263,417
01:23:31.944,65014.245,408
01:23:32.045,65010.292,425
01:23:32.146,65014.127,400
01:23:32.246,65015.685,408
01:23:32.347,65015.097,410
01:23:32.448,65013.532,413
01:23:32.548,65016.309,427
01:23:32.649,65013.708,400
01:23:32.750,65009.263,393
01:23:32.850,65014.715,410
01:23:32.951,65011.827,413
01:23:33.052,65009.968,415
01:23:33.153,65005.729,400
01:23:33.253,65010.468,391
01:23:33.354,65015.185,410
01:23:33.455,65012.092,388
01:23:33.555,65006.375,410
01:23:33.656,65008.94,400
01:23:33.757,65012.797,420
01:23:33.858,65011.034,400
01:23:33.958,65012.415,413
01:23:34.059,65011.269,386
01:23:34.160,65009.88,391
01:23:34.260,65012.533,415
01:23:34.361,65015.509,427
01:23:34.462,65013.679,413
01:23:34.562,65014.127,415
01:23:34.663,65013.921,413
01:23:34.764,65012.856,393
01:23:34.864,65013.444,427
01:23:34.965,65011.181,386
01:23:35.066,65016.214,393
01:23:35.166,65011.181,413
01:23:35.267,65008.763,396
01:23:35.368,65011.71,403
01:23:35.468,65013.62,430
01:23:35.569,65010.027,410
01:23:35.670,65011.445,396
01:23:35.770,65009.851,425
01:23:35.871,65010.203,403
01:23:35.972,65012.804,393
01:23:36.072,65010.086,427
01:23:36.173,65013.503,403
01:23:36.274,65013.187,415
01:23:36.375,65013.503,386
01:23:36.475,65009.322,398
01:23:36.576,65010.828,427
01:23:36.677,65008.55,398
