BBB Time,Weeks,Secs
00:20:39.339,0,0
00:20:39.428,0,0
00:20:39.504,0,0
00:20:39.644,0,0
00:20:39.718,0,0
00:20:39.778,0,0
00:20:39.878,0,0
00:20:39.979,0,0
00:20:40.080,0,0
00:20:40.181,0,0
00:20:40.282,0,0
00:20:40.381,0,0
00:20:40.482,0,0
00:20:40.582,0,0
00:20:40.683,0,0
00:20:40.784,0,0
00:20:40.884,0,0
00:20:40.985,0,0
00:20:41.085,0,0
00:20:41.263,0,0
00:20:41.288,0,0
00:20:41.387,0,0
00:20:41.488,0,0
00:20:41.588,0,0
00:20:41.689,0,0
00:20:41.790,0,0
00:20:41.890,0,0
00:20:41.991,0,0
00:20:42.091,0,0
00:20:42.192,0,0
00:20:42.294,0,0
00:20:42.393,0,0
00:20:42.494,0,0
00:20:42.594,0,0
00:20:42.695,0,0
00:20:42.796,0,0
00:20:42.896,0,0
00:20:42.998,0,0
00:20:43.098,0,0
00:20:43.276,0,0
00:20:43.302,0,0
00:20:43.399,0,0
00:20:43.500,0,0
00:20:43.600,0,0
00:20:43.701,0,0
00:20:43.802,0,0
00:20:43.902,0,0
00:20:44.004,0,0
00:20:44.105,0,0
00:20:44.207,0,0
00:20:44.308,0,0
00:20:44.405,0,0
00:20:44.506,0,0
00:20:44.606,0,0
00:20:44.707,0,0
00:20:44.807,0,0
00:20:44.908,0,0
00:20:45.008,0,0
00:20:45.109,0,0
00:20:45.287,0,0
00:20:45.313,0,0
00:20:45.411,0,0
00:20:45.511,0,0
00:20:45.612,0,0
00:20:45.713,0,0
00:20:45.813,0,0
00:20:45.914,0,0
00:20:46.014,0,0
00:20:46.115,0,0
00:20:46.217,0,0
00:20:46.319,0,0
00:20:46.417,0,0
00:20:46.517,0,0
00:20:46.618,0,0
00:20:46.718,0,0
00:20:46.819,0,0
00:20:46.920,0,0
00:20:47.020,0,0
00:20:47.121,0,0
00:20:47.298,0,0
00:20:47.324,0,0
00:20:47.424,0,0
00:20:47.524,0,0
00:20:47.624,0,0
00:20:47.724,0,0
00:20:47.825,0,0
00:20:47.926,0,0
00:20:48.026,0,0
00:20:48.127,0,0
00:20:48.227,0,0
00:20:48.331,0,0
00:20:48.430,0,0
00:20:48.529,0,0
00:20:48.629,0,0
00:20:48.730,0,0
00:20:48.831,0,0
