BBB Time,Mag Vals,Lamor
00:00:00.051,59470.273,337
00:00:00.151,59774.438,295
00:00:00.250,59442.953,315
00:00:00.350,61066.171,303
00:00:00.449,59614.78,310
00:00:00.946,60432.282,315
00:00:01.046,60078.939,330
00:00:01.145,60955.81,334
00:00:01.245,59916.836,308
00:00:01.344,60947.834,291
00:00:01.443,60257.102,313
00:00:01.543,60232.411,293
00:00:01.642,59378.78,291
00:00:01.742,59790.649,325
00:00:01.841,60268.86,371
00:00:01.941,61874.235,315
00:00:02.040,60684.567,288
00:00:02.140,60562.125,352
00:00:02.239,59524.931,303
00:00:02.338,60932.226,305
00:00:02.438,60008.679,278
00:00:02.537,60180.362,295
00:00:02.637,59018.368,337
00:00:02.736,59378.123,305
00:00:02.835,58484.736,327
00:00:02.935,60340.24,327
00:00:03.034,59813.967,295
00:00:03.134,60638.553,349
00:00:03.233,59974.597,334
00:00:03.332,61339.395,310
00:00:03.432,60284.459,305
00:00:03.531,61081.263,310
00:00:03.631,60261.623,327
00:00:03.730,60101.474,315
00:00:03.829,60420.483,337
00:00:03.929,60816.324,330
00:00:04.028,60656.066,339
00:00:04.128,61268.159,347
00:00:04.227,59828.853,342
00:00:04.326,60794.859,310
00:00:04.426,59849.402,308
00:00:04.525,60842.434,322
00:00:04.625,60242.266,361
00:00:04.724,59912.582,332
00:00:04.824,59359.228,327
00:00:04.923,60727.304,300
00:00:05.022,59274.755,313
00:00:05.122,60453.045,327
00:00:05.221,60759.487,322
00:00:05.321,61003.162,313
00:00:05.420,59021.76,330
00:00:05.519,60549.969,313
00:00:05.619,59989.268,339
00:00:05.718,60224.952,308
00:00:05.818,59258.65,298
00:00:05.917,60485.922,293
00:00:06.016,60220.679,330
00:00:06.116,60348.481,300
00:00:06.215,59723.075,308
00:00:06.315,60702.375,313
00:00:06.414,59843.604,325
00:00:06.514,59525.906,305
00:00:06.613,59418.528,308
00:00:06.712,60219.835,344
00:00:06.812,59909.426,352
00:00:06.911,59751.28,313
00:00:07.011,59323.989,303
00:00:07.110,59815.022,298
00:00:07.210,59462.182,286
00:00:07.309,60077.847,310
00:00:07.409,59882.684,332
00:00:07.508,59578.755,310
00:00:07.608,58545.685,303
00:00:07.707,59528.818,317
00:00:07.806,59316.621,325
00:00:07.906,59716.44,288
00:00:08.005,59145.705,300
00:00:08.105,59563.706,352
00:00:08.204,59449.405,327
00:00:08.304,60265.459,344
00:00:08.403,59354.223,293
