BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
00:00:00.100,183967,39060,492562892,-1229224037
00:00:00.199,184064,39060,492562891,-1229224037
00:00:01.000,184864,39050,492562892,-1229224039
00:00:01.094,184964,39050,492562893,-1229224039
00:00:01.189,185064,39050,492562893,-1229224040
00:00:01.293,185164,39050,492562893,-1229224040
00:00:01.389,185265,39050,492562893,-1229224041
00:00:01.494,185365,39050,492562893,-1229224041
00:00:01.587,185465,39050,492562893,-1229224041
00:00:01.689,185565,39060,492562892,-1229224042
00:01:45.575,290064,39120,492562984,-1229224077
00:01:45.676,290164,39120,492562984,-1229224077
00:01:45.773,290266,39120,492562984,-1229224076
00:01:46.071,290564,39120,492562986,-1229224076
00:01:46.173,290666,39120,492562987,-1229224076
00:01:46.275,290769,39120,492562987,-1229224075
00:01:46.369,290866,39110,492562987,-1229224075
00:01:46.469,290964,39110,492562987,-1229224074
00:01:46.570,291064,39110,492562987,-1229224074
00:01:46.670,291164,39110,492562987,-1229224074
00:01:46.774,291269,39100,492562987,-1229224074
00:01:46.869,291364,39100,492562988,-1229224074
00:01:46.966,291464,39100,492562988,-1229224074
00:01:47.067,291566,39090,492562988,-1229224074
00:01:47.164,291666,39090,492562989,-1229224074
00:01:47.267,291764,39090,492562989,-1229224074
00:01:47.365,291864,39090,492562990,-1229224075
00:01:47.465,291966,39080,492562990,-1229224075
00:01:47.562,292066,39080,492562990,-1229224075
00:01:47.664,292169,39070,492562991,-1229224076
00:01:47.788,292264,39070,492562991,-1229224076
00:01:47.877,292364,39060,492562990,-1229224076
00:01:47.968,292466,39060,492562990,-1229224076
00:01:48.062,292564,39050,492562990,-1229224077
00:01:48.158,292666,39050,492562989,-1229224077
00:01:48.264,292769,39040,492562989,-1229224078
00:01:48.360,292864,39040,492562989,-1229224078
00:01:48.459,292964,39030,492562989,-1229224078
00:01:48.556,293067,39030,492562988,-1229224079
00:01:48.660,293166,39020,492562988,-1229224079
00:01:48.762,293269,39020,492562987,-1229224079
00:01:48.857,293366,39020,492562987,-1229224080
00:01:48.954,293464,39020,492562986,-1229224080
00:01:49.056,293564,39020,492562986,-1229224081
00:01:49.153,293664,39020,492562986,-1229224081
00:01:49.260,293764,39020,492562986,-1229224081
00:01:49.352,293866,39020,492562986,-1229224081
00:01:49.454,293964,39020,492562986,-1229224082
00:01:49.553,294064,39020,492562986,-1229224082
00:01:49.650,294166,39020,492562986,-1229224082
00:01:49.750,294264,39020,492562986,-1229224082
00:01:49.849,294366,39020,492562986,-1229224082
00:01:49.948,294466,39010,492562986,-1229224083
00:01:50.048,294564,39010,492562986,-1229224083
00:01:50.150,294664,39000,492562986,-1229224083
00:01:50.252,294764,39000,492562986,-1229224084
00:01:50.346,294864,38990,492562985,-1229224084
00:01:50.445,294966,38980,492562985,-1229224084
00:01:50.545,295064,38980,492562985,-1229224085
00:01:50.652,295167,38970,492562985,-1229224085
00:01:50.744,295266,38960,492562984,-1229224085
00:01:50.846,295364,38960,492562984,-1229224085
00:01:50.945,295466,38960,492562984,-1229224084
00:01:51.045,295564,38960,492562983,-1229224084
00:01:51.142,295666,38950,492562983,-1229224084
00:01:51.249,295774,38950,492562983,-1229224084
00:01:51.343,295864,38940,492562982,-1229224083
00:01:51.440,295964,38940,492562982,-1229224083
00:01:51.540,296066,38930,492562982,-1229224083
00:01:51.642,296164,38930,492562982,-1229224083
00:01:51.741,296264,38930,492562982,-1229224083
00:01:51.841,296364,38930,492562982,-1229224083
00:01:51.942,296464,38930,492562983,-1229224083
00:01:52.039,296566,38930,492562983,-1229224083
00:01:52.139,296667,38920,492562984,-1229224084
00:01:52.239,296769,38920,492562985,-1229224084
00:01:52.340,296869,38910,492562985,-1229224084
00:01:52.437,296964,38910,492562985,-1229224085
00:01:52.534,297066,38910,492562986,-1229224085
00:01:52.636,297166,38900,492562986,-1229224085
00:01:52.738,297267,38900,492562986,-1229224085
00:01:52.835,297364,38910,492562987,-1229224085
00:01:52.932,297466,38910,492562986,-1229224085
00:01:53.034,297567,38910,492562986,-1229224084
00:01:53.131,297666,38910,492562986,-1229224084
00:01:53.233,297764,38910,492562986,-1229224084
00:01:53.332,297866,38910,492562986,-1229224084
00:01:53.432,297966,38910,492562986,-1229224084
00:01:53.529,298064,38910,492562986,-1229224084
00:01:53.631,298166,38910,492562987,-1229224084
00:01:53.730,298265,38910,492562987,-1229224085
00:01:53.827,298364,38910,492562987,-1229224085
00:01:53.926,298466,38910,492562987,-1229224085
00:01:54.028,298564,38910,492562988,-1229224086
00:01:54.125,298664,38910,492562988,-1229224086
00:01:54.232,298769,38910,492562988,-1229224086
00:01:54.327,298866,38910,492562988,-1229224086
00:01:54.426,298967,38910,492562988,-1229224086
00:01:54.528,299066,38910,492562987,-1229224087
00:01:54.625,299164,38910,492562987,-1229224087
00:01:54.722,299264,38910,492562987,-1229224087
00:01:54.829,299369,38910,492562987,-1229224086
00:01:54.920,299464,38910,492562986,-1229224086
00:01:55.023,299566,38900,492562986,-1229224085
00:01:55.120,299666,38900,492562985,-1229224085
00:01:55.222,299764,38900,492562985,-1229224085
00:01:55.318,299866,38890,492562984,-1229224084
00:01:55.420,299964,38890,492562983,-1229224084
00:01:55.519,300064,38890,492562982,-1229224084
00:01:55.619,300166,38880,492562982,-1229224084
00:01:55.718,300264,38870,492562981,-1229224083
00:01:55.818,300364,38870,492562980,-1229224083
00:01:55.917,300464,38860,492562979,-1229224083
00:01:56.017,300566,38860,492562978,-1229224083
00:01:56.113,300666,38850,492562976,-1229224082
00:01:56.221,300764,38840,492562976,-1229224082
00:01:56.313,300864,38840,492562975,-1229224081
00:01:56.414,300964,38840,492562974,-1229224081
00:01:56.511,301066,38840,492562974,-1229224080
00:01:56.613,301164,38840,492562974,-1229224080
00:01:56.710,301269,38840,492562974,-1229224079
00:01:56.812,301364,38850,492562974,-1229224079
00:01:56.911,301469,38840,492562973,-1229224078
00:01:57.008,301564,38850,492562973,-1229224078
00:01:57.110,301666,38840,492562973,-1229224078
00:01:57.213,301764,38840,492562973,-1229224078
00:01:57.311,301864,38840,492562972,-1229224078
00:01:57.408,301966,38840,492562972,-1229224078
00:01:57.510,302067,38830,492562971,-1229224078
00:01:57.607,302164,38830,492562971,-1229224078
00:01:57.704,302264,38830,492562971,-1229224078
00:01:57.806,302364,38820,492562970,-1229224079
00:01:57.905,302464,38820,492562970,-1229224079
00:01:58.005,302566,38810,492562969,-1229224079
00:01:58.102,302666,38800,492562969,-1229224078
00:01:58.209,302764,38800,492562968,-1229224078
00:01:58.301,302866,38790,492562968,-1229224078
00:01:58.400,302964,38790,492562968,-1229224078
00:01:58.499,303066,38790,492562967,-1229224079
00:01:58.599,303166,38790,492562966,-1229224079
00:01:58.698,303264,38790,492562966,-1229224079
00:01:58.800,303364,38790,492562966,-1229224079
00:01:58.904,303466,38780,492562966,-1229224078
00:01:58.999,303564,38780,492562965,-1229224078
00:01:59.098,303664,38780,492562965,-1229224077
00:01:59.205,303769,38780,492562965,-1229224076
00:01:59.295,303864,38780,492562965,-1229224075
00:01:59.397,303966,38780,492562965,-1229224074
00:01:59.494,304066,38780,492562965,-1229224074
00:01:59.595,304166,38770,492562965,-1229224074
00:01:59.692,304264,38770,492562964,-1229224074
00:01:59.794,304366,38770,492562964,-1229224074
00:01:59.891,304464,38760,492562963,-1229224074
00:01:59.998,304566,38760,492562963,-1229224074
00:02:00.090,304666,38760,492562962,-1229224073
00:02:00.197,304769,38760,492562962,-1229224073
00:02:00.289,304866,38760,492562962,-1229224073
00:02:00.391,304964,38760,492562962,-1229224073
00:02:00.490,305066,38770,492562962,-1229224072
00:02:00.589,305166,38780,492562962,-1229224071
00:02:00.686,305266,38790,492562963,-1229224070
00:02:00.788,305366,38790,492562963,-1229224069
00:02:00.887,305464,38800,492562963,-1229224069
00:02:00.992,305566,38810,492562963,-1229224068
00:02:01.086,305667,38820,492562963,-1229224067
00:02:01.188,305766,38830,492562963,-1229224066
00:02:01.285,305866,38830,492562964,-1229224066
00:02:01.382,305964,38840,492562964,-1229224065
00:02:01.484,306066,38850,492562964,-1229224065
00:02:01.581,306169,38850,492562964,-1229224064
00:02:01.683,306264,38860,492562964,-1229224064
00:02:01.783,306364,38870,492562965,-1229224063
00:02:01.879,306466,38870,492562965,-1229224063
00:02:01.979,306564,38880,492562965,-1229224064
00:02:02.081,306664,38880,492562965,-1229224064
00:02:02.188,306764,38890,492562964,-1229224064
00:02:02.279,306864,38900,492562964,-1229224065
00:02:02.384,306966,38900,492562964,-1229224065
00:02:02.476,307066,38900,492562964,-1229224065
00:02:02.578,307166,38910,492562964,-1229224065
00:02:02.680,307269,38920,492562964,-1229224065
00:02:02.777,307364,38920,492562964,-1229224065
00:02:02.874,307464,38920,492562963,-1229224065
00:02:02.980,307566,38930,492562962,-1229224065
00:02:03.072,307664,38930,492562961,-1229224064
00:02:03.182,307767,38930,492562960,-1229224064
00:02:03.271,307866,38930,492562959,-1229224064
00:02:03.373,307964,38940,492562958,-1229224064
00:02:03.470,308064,38940,492562957,-1229224064
00:02:03.572,308164,38940,492562957,-1229224064
00:02:03.668,308266,38940,492562955,-1229224064
00:02:03.771,308364,38940,492562955,-1229224063
00:02:03.868,308466,38940,492562953,-1229224063
00:02:03.970,308567,38940,492562952,-1229224063
00:02:04.068,308664,38950,492562952,-1229224062
00:02:04.178,308774,38950,492562951,-1229224062
00:02:04.269,308864,38950,492562951,-1229224061
00:02:04.372,308969,38950,492562951,-1229224061
00:02:04.466,309064,38950,492562951,-1229224061
00:02:04.570,309166,38960,492562950,-1229224060
00:02:04.665,309264,38960,492562950,-1229224060
00:02:04.764,309364,38960,492562949,-1229224060
00:02:04.863,309466,38950,492562948,-1229224060
00:02:04.963,309567,38950,492562948,-1229224059
00:02:05.062,309666,38950,492562947,-1229224059
00:02:05.172,309767,38950,492562947,-1229224058
00:02:05.265,309864,38950,492562947,-1229224058
00:02:05.360,309966,38950,492562946,-1229224057
00:02:05.458,310066,38950,492562945,-1229224056
00:02:05.564,310169,38950,492562945,-1229224056
00:02:05.658,310266,38950,492562944,-1229224055
00:02:05.755,310364,38950,492562944,-1229224055
00:02:05.858,310465,38950,492562943,-1229224055
00:02:05.958,310564,38950,492562943,-1229224055
