BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
01:13:34.510,4424464,52790,492562920,-1229224276
01:13:34.610,4424562,52790,492562919,-1229224276
01:13:34.710,4424662,52790,492562917,-1229224277
01:13:34.810,4424762,52790,492562916,-1229224277
01:13:34.911,4424862,52790,492562915,-1229224278
01:13:35.011,4424966,52790,492562913,-1229224278
01:13:35.111,4425062,52790,492562912,-1229224278
01:13:35.211,4425161,52790,492562911,-1229224278
01:13:35.312,4425264,52790,492562910,-1229224278
01:13:35.412,4425369,52790,492562910,-1229224278
01:13:35.512,4425461,52790,492562909,-1229224278
01:13:35.612,4425564,52790,492562907,-1229224278
01:24:31.684,5079662,53650,492562964,-1229224117
01:24:31.787,5079764,53650,492562966,-1229224116
01:24:31.884,5079862,53650,492562968,-1229224115
01:24:32.185,5080161,53660,492562974,-1229224112
01:24:32.285,5080261,53660,492562976,-1229224111
01:24:32.386,5080361,53660,492562978,-1229224111
01:24:32.486,5080464,53660,492562979,-1229224111
01:24:32.586,5080562,53660,492562981,-1229224110
01:24:32.686,5080661,53660,492562982,-1229224110
01:24:32.792,5080766,53660,492562983,-1229224109
01:24:32.887,5080862,53660,492562984,-1229224109
01:24:32.987,5080961,53660,492562986,-1229224108
01:24:33.088,5081061,53660,492562987,-1229224107
01:24:33.188,5081162,53650,492562988,-1229224106
01:24:33.288,5081261,53640,492562989,-1229224106
01:24:33.393,5081364,53640,492562990,-1229224105
01:24:33.489,5081462,53630,492562991,-1229224105
01:24:33.589,5081561,53620,492562991,-1229224104
01:24:33.690,5081662,53620,492562992,-1229224104
01:24:33.795,5081762,53620,492562993,-1229224104
01:24:33.890,5081862,53610,492562993,-1229224104
01:24:33.993,5081964,53610,492562994,-1229224104
01:24:34.091,5082062,53600,492562994,-1229224104
01:24:34.191,5082162,53600,492562995,-1229224104
01:24:34.292,5082261,53600,492562996,-1229224104
01:24:34.392,5082362,53600,492562997,-1229224104
01:24:34.492,5082461,53600,492562997,-1229224104
01:24:34.592,5082566,53590,492562998,-1229224104
01:24:34.693,5082661,53590,492562999,-1229224104
01:24:34.793,5082761,53590,492563000,-1229224103
01:24:34.893,5082861,53590,492563000,-1229224103
01:24:34.993,5082961,53590,492563000,-1229224103
01:24:35.096,5083064,53580,492563001,-1229224102
01:24:35.194,5083161,53580,492563001,-1229224101
01:24:35.294,5083262,53580,492563001,-1229224101
01:24:35.394,5083361,53570,492563002,-1229224100
01:24:35.495,5083461,53570,492563003,-1229224099
01:24:35.595,5083561,53570,492563004,-1229224098
01:24:35.693,5083661,53570,492563004,-1229224098
01:24:35.798,5083762,53580,492563005,-1229224097
01:24:35.896,5083861,53580,492563005,-1229224097
01:24:35.996,5083961,53570,492563005,-1229224097
01:24:36.097,5084062,53580,492563005,-1229224096
01:24:36.199,5084162,53580,492563006,-1229224096
01:24:36.297,5084261,53580,492563006,-1229224096
01:24:36.400,5084362,53580,492563007,-1229224095
01:24:36.498,5084464,53580,492563007,-1229224095
01:24:36.598,5084562,53580,492563007,-1229224095
01:24:36.698,5084661,53580,492563008,-1229224094
01:24:36.809,5084769,53580,492563009,-1229224093
01:24:36.899,5084862,53570,492563010,-1229224092
01:24:36.999,5084962,53570,492563011,-1229224090
01:24:37.099,5085062,53570,492563013,-1229224089
01:24:37.199,5085162,53570,492563014,-1229224087
01:24:37.300,5085262,53560,492563015,-1229224086
01:24:37.400,5085361,53560,492563016,-1229224084
01:24:37.498,5085461,53560,492563017,-1229224083
01:24:37.600,5085561,53560,492563018,-1229224082
01:24:37.701,5085661,53560,492563019,-1229224081
01:24:37.801,5085761,53560,492563020,-1229224080
01:24:37.901,5085862,53560,492563021,-1229224078
01:24:38.004,5085962,53560,492563022,-1229224077
01:24:38.105,5086064,53560,492563024,-1229224076
01:24:38.202,5086161,53560,492563025,-1229224075
01:24:38.302,5086262,53560,492563026,-1229224074
01:24:38.407,5086362,53560,492563028,-1229224073
01:24:38.503,5086461,53560,492563029,-1229224071
01:24:38.603,5086561,53560,492563031,-1229224070
01:24:38.709,5086664,53560,492563032,-1229224068
01:24:38.809,5086764,53560,492563033,-1229224067
01:24:38.904,5086862,53570,492563033,-1229224066
01:24:39.005,5086962,53570,492563034,-1229224065
01:24:39.105,5087062,53570,492563034,-1229224064
01:24:39.205,5087161,53580,492563035,-1229224063
01:24:39.305,5087264,53580,492563035,-1229224063
01:24:39.406,5087361,53580,492563035,-1229224062
01:24:39.506,5087462,53580,492563035,-1229224061
01:24:39.609,5087564,53580,492563036,-1229224060
01:24:39.707,5087661,53580,492563036,-1229224059
01:24:39.813,5087762,53580,492563036,-1229224058
01:24:39.907,5087864,53580,492563037,-1229224058
01:24:40.007,5087962,53580,492563037,-1229224057
01:24:40.108,5088061,53580,492563038,-1229224056
01:24:40.208,5088161,53580,492563038,-1229224056
01:24:40.308,5088261,53570,492563039,-1229224055
01:24:40.409,5088362,53570,492563040,-1229224054
01:24:40.509,5088464,53560,492563041,-1229224053
01:24:40.609,5088562,53560,492563042,-1229224052
01:24:40.710,5088662,53560,492563042,-1229224051
01:24:40.839,5088762,53550,492563043,-1229224050
01:24:40.927,5088862,53550,492563044,-1229224049
01:24:41.010,5088961,53550,492563045,-1229224048
01:24:41.111,5089061,53550,492563046,-1229224046
01:24:41.211,5089161,53540,492563046,-1229224045
01:24:41.312,5089264,53550,492563047,-1229224044
01:24:41.412,5089362,53550,492563047,-1229224043
01:24:41.512,5089461,53550,492563047,-1229224042
01:24:41.612,5089562,53550,492563047,-1229224041
01:24:41.713,5089662,53550,492563047,-1229224040
01:24:41.819,5089764,53550,492563046,-1229224039
01:24:41.913,5089862,53550,492563046,-1229224038
01:24:42.014,5089962,53550,492563046,-1229224037
01:24:42.114,5090061,53550,492563047,-1229224036
01:24:42.214,5090164,53550,492563048,-1229224034
01:24:42.314,5090261,53560,492563049,-1229224033
01:24:42.415,5090361,53560,492563049,-1229224032
01:24:42.515,5090462,53570,492563050,-1229224031
01:24:42.615,5090561,53570,492563051,-1229224030
01:24:42.718,5090664,53580,492563052,-1229224029
01:24:42.819,5090762,53590,492563053,-1229224029
01:24:42.916,5090861,53590,492563053,-1229224028
01:24:43.019,5090964,53590,492563054,-1229224028
01:24:43.121,5091064,53590,492563054,-1229224027
01:24:43.216,5091161,53590,492563055,-1229224027
01:24:43.317,5091261,53590,492563055,-1229224026
01:24:43.417,5091362,53590,492563055,-1229224025
01:24:43.517,5091461,53590,492563056,-1229224024
01:24:43.617,5091561,53600,492563056,-1229224023
01:24:43.718,5091661,53600,492563056,-1229224022
01:24:43.821,5091762,53600,492563056,-1229224021
01:24:43.918,5091862,53600,492563057,-1229224021
01:24:44.018,5091961,53600,492563057,-1229224020
01:24:44.119,5092061,53600,492563057,-1229224020
01:24:44.219,5092161,53600,492563058,-1229224020
01:24:44.319,5092262,53600,492563058,-1229224019
01:24:44.419,5092362,53600,492563058,-1229224019
01:24:44.519,5092461,53600,492563058,-1229224018
01:24:44.620,5092561,53600,492563058,-1229224018
01:24:44.718,5092661,53600,492563058,-1229224017
01:24:44.821,5092761,53600,492563059,-1229224016
01:24:44.921,5092861,53600,492563058,-1229224015
01:24:45.021,5092962,53600,492563058,-1229224014
01:24:45.121,5093061,53600,492563058,-1229224013
01:24:45.221,5093162,53600,492563057,-1229224013
01:24:45.322,5093261,53600,492563057,-1229224012
