BBB Time,Mav Time,Mav Roll,Mav Pitch,Mav Yaw
00:09:28.201,596978,0.00817074254155159,-0.060244522988796234,0.028008032590150833
00:09:28.297,597074,0.008227305486798286,-0.06018776446580887,0.028237322345376015
00:09:28.398,597174,0.008235752582550049,-0.060038238763809204,0.028022177517414093
00:09:28.500,597276,0.008248466067016125,-0.060087814927101135,0.027964822947978973
00:09:28.598,597374,0.008312838152050972,-0.06020759046077728,0.028191424906253815
00:09:28.698,597474,0.008199140429496765,-0.06013652682304382,0.027947336435317993
00:09:28.799,597574,0.00827605091035366,-0.06002449989318848,0.027979006990790367
00:09:28.899,597674,0.008146815001964569,-0.060092031955718994,0.028356144204735756
00:09:29.002,597774,0.008263571187853813,-0.060211800038814545,0.028243789449334145
00:09:29.100,597874,0.008148666471242905,-0.06060563772916794,0.028550872579216957
00:09:29.200,597974,0.009024206548929214,-0.06138753890991211,0.02999340370297432
00:09:29.300,598074,0.008067665621638298,-0.06121639162302017,0.029217522591352463
00:09:29.400,598174,0.0062948488630354404,-0.06049255281686783,0.026708608493208885
00:20:10.265,1237174,0.003592785680666566,-0.05943938344717026,-0.008004303090274334
00:20:10.365,1237274,0.004638069309294224,-0.05895879119634628,-0.007825762033462524
00:20:10.465,1237374,0.003417093073949218,-0.05795306712388992,-0.007185532711446285
00:20:10.768,1237676,0.0035965298302471638,-0.058968402445316315,-0.007330009713768959
00:20:10.872,1237774,0.0031079379841685295,-0.05839690566062927,-0.008383954875171185
00:20:10.967,1237874,0.003497042926028371,-0.058913230895996094,-0.009520011954009533
00:20:11.067,1237974,0.0034735340159386396,-0.05956261605024338,-0.007922939024865627
00:20:11.169,1238076,0.003429239382967353,-0.05891188979148865,-0.008123618550598621
00:20:11.268,1238174,0.003294616239145398,-0.05837070196866989,-0.009321519173681736
00:20:11.368,1238274,0.003177035367116332,-0.05903127044439316,-0.00836258940398693
00:20:11.470,1238376,0.003763856366276741,-0.0595163032412529,-0.00800496619194746
00:20:11.569,1238474,0.003063185838982463,-0.058998458087444305,-0.009107493795454502
00:20:11.671,1238576,0.0034034482669085264,-0.058510832488536835,-0.008626347407698631
00:20:11.769,1238674,0.0033573198597878218,-0.05902180075645447,-0.007990889251232147
00:20:11.874,1238774,0.0035506251733750105,-0.05954635143280029,-0.008893057703971863
00:20:11.970,1238874,0.003320495132356882,-0.058952197432518005,-0.008819220587611198
00:20:12.072,1238976,0.0034734695218503475,-0.05870618671178818,-0.008052942343056202
00:20:12.170,1239074,0.003284093923866749,-0.059145331382751465,-0.008702204562723637
00:20:12.270,1239174,0.0036730263382196426,-0.05957626551389694,-0.008822979405522346
00:20:12.371,1239274,0.0032987685408443213,-0.05918465554714203,-0.008159256540238857
00:20:12.471,1239374,0.0035632869694381952,-0.058857910335063934,-0.008567248471081257
00:20:12.573,1239474,0.00330735114403069,-0.05931267887353897,-0.008727996610105038
00:20:12.674,1239576,0.003723341738805175,-0.059654608368873596,-0.00826586876064539
