BBB Time,Weeks,Secs
00:02:47.500,0,0
00:02:47.600,0,0
00:02:47.700,0,0
00:02:47.805,0,0
00:02:47.901,0,0
00:02:48.001,0,0
00:02:48.101,0,0
00:02:48.278,0,0
00:02:48.331,0,0
00:02:48.401,0,0
00:02:48.501,0,0
00:02:48.601,0,0
00:02:48.702,0,0
00:02:48.804,0,0
00:02:48.902,0,0
00:02:49.002,0,0
00:02:49.103,0,0
00:02:49.203,0,0
00:02:49.305,0,0
00:02:49.401,0,0
00:02:49.502,0,0
00:02:49.603,0,0
00:02:49.703,0,0
00:08:28.726,0,0
00:08:28.903,0,0
00:08:29.227,0,0
00:08:29.328,0,0
00:08:29.428,0,0
00:08:29.526,0,0
00:08:29.627,0,0
00:08:29.728,0,0
00:08:29.828,0,0
00:08:29.930,0,0
00:08:30.028,0,0
00:08:30.128,0,0
00:08:30.228,0,0
00:08:30.329,0,0
00:08:30.430,0,0
00:08:30.529,0,0
00:08:30.629,0,0
00:08:30.729,0,0
00:08:30.906,0,0
00:08:30.958,0,0
00:08:31.030,0,0
00:08:31.130,0,0
00:08:31.230,0,0
00:08:31.330,0,0
00:08:31.432,0,0
00:08:31.531,0,0
00:08:31.630,0,0
00:08:31.731,0,0
00:08:31.831,0,0
00:08:31.933,0,0
00:08:32.031,0,0
00:08:32.132,0,0
00:08:32.232,0,0
00:08:32.332,0,0
00:08:32.434,0,0
00:08:32.533,0,0
00:08:32.632,0,0
00:08:32.733,0,0
00:08:32.910,0,0
00:08:32.962,0,0
00:08:33.034,0,0
00:08:33.134,0,0
00:08:33.235,0,0
00:08:33.333,0,0
00:08:33.435,0,0
00:08:33.535,0,0
00:08:33.635,0,0
00:08:33.735,0,0
00:08:33.835,0,0
00:08:33.937,0,0
00:08:34.036,0,0
00:08:34.137,0,0
00:08:34.237,0,0
00:08:34.337,0,0
00:08:34.438,0,0
00:08:34.538,0,0
00:08:34.636,0,0
00:08:34.738,0,0
00:08:34.915,0,0
00:08:34.967,0,0
00:08:35.038,0,0
00:08:35.139,0,0
00:08:35.239,0,0
00:08:35.339,0,0
00:08:35.440,0,0
00:08:35.540,0,0
00:08:35.640,0,0
00:08:35.739,0,0
00:08:35.840,0,0
00:08:35.942,0,0
00:08:36.040,0,0
00:08:36.141,0,0
00:08:36.241,0,0
00:08:36.341,0,0
00:08:36.441,0,0
00:08:36.542,0,0
00:08:36.642,0,0
00:08:36.742,0,0
00:08:36.919,0,0
00:08:36.971,0,0
00:08:37.043,0,0
00:08:37.143,0,0
00:08:37.243,0,0
00:08:37.343,0,0
00:08:37.444,0,0
00:08:37.545,0,0
00:08:37.645,0,0
00:08:37.744,0,0
00:08:37.845,0,0
00:08:37.947,0,0
00:08:38.046,0,0
00:08:38.146,0,0
00:08:38.246,0,0
00:08:38.346,0,0
00:08:38.446,0,0
00:08:38.547,0,0
00:08:38.647,0,0
00:08:38.747,0,0
00:08:38.924,0,0
00:08:38.976,0,0
00:08:39.048,0,0
00:08:39.148,0,0
00:08:39.249,0,0
00:08:39.349,0,0
00:08:39.448,0,0
00:08:39.550,0,0
00:08:39.650,0,0
00:08:39.750,0,0
00:08:39.849,0,0
00:08:39.951,0,0
00:08:40.050,0,0
00:08:40.150,0,0
00:08:40.250,0,0
00:08:40.351,0,0
00:08:40.451,0,0
00:08:40.551,0,0
00:08:40.651,0,0
00:08:40.751,0,0
00:08:40.928,0,0
00:08:40.980,0,0
00:08:41.052,0,0
00:08:41.153,0,0
00:08:41.253,0,0
00:08:41.353,0,0
00:08:41.453,0,0
00:08:41.553,0,0
00:08:41.654,0,0
00:08:41.754,0,0
00:08:41.854,0,0
00:08:41.956,0,0
00:08:42.055,0,0
00:08:42.155,0,0
00:08:42.255,0,0
00:08:42.355,0,0
00:08:42.456,0,0
00:08:42.556,0,0
00:08:42.657,0,0
00:08:42.757,0,0
00:08:42.932,0,0
00:08:42.985,0,0
00:08:43.057,0,0
00:08:43.157,0,0
00:08:43.258,0,0
00:08:43.358,0,0
00:08:43.458,0,0
00:08:43.558,0,0
00:08:43.659,0,0
00:08:43.759,0,0
00:08:43.858,0,0
00:08:43.961,0,0
00:08:44.059,0,0
00:08:44.159,0,0
00:08:44.260,0,0
00:08:44.361,0,0
00:08:44.461,0,0
00:08:44.560,0,0
00:08:44.661,0,0
00:08:44.762,0,0
00:08:44.938,0,0
00:08:44.990,0,0
00:08:45.062,0,0
00:08:45.162,0,0
00:08:45.262,0,0
00:08:45.363,0,0
00:08:45.463,0,0
00:08:45.562,0,0
00:08:45.663,0,0
00:08:45.764,0,0
00:08:45.864,0,0
00:08:45.965,0,0
00:08:46.064,0,0
00:08:46.164,0,0
00:08:46.265,0,0
00:08:46.365,0,0
00:08:46.465,0,0
00:08:46.565,0,0
00:08:46.665,0,0
00:08:46.765,0,0
00:08:46.942,0,0
00:08:46.994,0,0
00:08:47.066,0,0
00:08:47.167,0,0
00:08:47.267,0,0
00:08:47.367,0,0
00:08:47.467,0,0
00:08:47.567,0,0
00:08:47.667,0,0
00:08:47.768,0,0
00:08:47.867,0,0
00:08:47.970,0,0
00:08:48.069,0,0
00:08:48.169,0,0
00:08:48.269,0,0
00:08:48.369,0,0
00:08:48.469,0,0
00:08:48.569,0,0
00:08:48.670,0,0
00:08:48.771,0,0
00:08:48.947,0,0
00:08:49.000,0,0
00:08:49.070,0,0
00:08:49.171,0,0
00:08:49.271,0,0
00:08:49.371,0,0
00:08:49.471,0,0
00:08:49.571,0,0
00:08:49.672,0,0
00:08:49.772,0,0
00:08:49.874,0,0
00:08:49.974,0,0
00:08:50.073,0,0
00:08:50.173,0,0
00:08:50.273,0,0
00:08:50.372,0,0
00:08:50.474,0,0
00:08:50.574,0,0
00:08:50.674,0,0
00:08:50.774,0,0
00:08:50.952,0,0
00:08:51.004,0,0
00:08:51.075,0,0
00:08:51.175,0,0
00:08:51.275,0,0
00:08:51.375,0,0
00:08:51.475,0,0
00:08:51.576,0,0
00:08:51.676,0,0
00:08:51.776,0,0
00:08:51.877,0,0
00:08:51.978,0,0
00:08:52.076,0,0
00:08:52.177,0,0
00:08:52.277,0,0
00:08:52.377,0,0
00:08:52.478,0,0
00:08:52.578,0,0
00:08:52.678,0,0
00:08:52.778,0,0
00:08:52.955,0,0
00:08:53.008,0,0
00:08:53.080,0,0
00:08:53.179,0,0
00:08:53.279,0,0
00:08:53.380,0,0
00:08:53.480,0,0
00:08:53.580,0,0
00:08:53.680,0,0
00:08:53.781,0,0
00:08:53.882,0,0
00:08:53.984,0,0
00:08:54.083,0,0
00:08:54.181,0,0
00:08:54.282,0,0
00:08:54.382,0,0
00:08:54.482,0,0
00:08:54.582,0,0
00:08:54.683,0,0
00:08:54.783,0,0
00:08:54.960,0,0
00:08:55.012,0,0
00:08:55.083,0,0
00:08:55.183,0,0
00:08:55.284,0,0
00:08:55.384,0,0
00:08:55.485,0,0
00:08:55.585,0,0
00:08:55.685,0,0
00:08:55.785,0,0
00:08:55.886,0,0
00:08:55.988,0,0
00:08:56.086,0,0
00:08:56.187,0,0
00:08:56.287,0,0
00:08:56.387,0,0
00:08:56.488,0,0
00:08:56.587,0,0
00:08:56.687,0,0
00:08:56.788,0,0
00:08:56.965,0,0
00:08:57.017,0,0
00:08:57.089,0,0
00:08:57.189,0,0
00:08:57.289,0,0
00:08:57.389,0,0
00:08:57.490,0,0
00:08:57.590,0,0
00:08:57.690,0,0
00:08:57.790,0,0
00:08:57.891,0,0
00:08:57.993,0,0
00:08:58.092,0,0
00:08:58.192,0,0
00:08:58.291,0,0
00:08:58.392,0,0
00:08:58.492,0,0
00:08:58.592,0,0
00:08:58.692,0,0
00:08:58.793,0,0
00:08:58.970,0,0
00:08:59.022,0,0
00:08:59.094,0,0
00:08:59.194,0,0
00:08:59.293,0,0
00:08:59.394,0,0
00:08:59.494,0,0
00:08:59.595,0,0
00:08:59.695,0,0
00:08:59.795,0,0
00:08:59.895,0,0
00:08:59.997,0,0
00:09:00.096,0,0
00:09:00.196,0,0
00:09:00.295,0,0
00:09:00.396,0,0
00:09:00.496,0,0
00:09:00.597,0,0
00:09:00.697,0,0
00:09:00.797,0,0
00:09:00.974,0,0
00:09:01.026,0,0
00:09:01.098,0,0
00:09:01.198,0,0
00:09:01.298,0,0
00:09:01.398,0,0
00:09:01.499,0,0
00:09:01.599,0,0
00:09:01.699,0,0
00:09:01.799,0,0
00:09:01.899,0,0
00:09:02.001,0,0
00:09:02.100,0,0
00:09:02.200,0,0
00:09:02.299,0,0
00:09:02.400,0,0
00:09:02.500,0,0
00:09:02.600,0,0
00:09:02.701,0,0
00:09:02.801,0,0
00:09:02.978,0,0
00:09:03.030,0,0
00:09:03.107,0,0
00:09:03.202,0,0
00:09:03.302,0,0
00:09:03.402,0,0
00:09:03.502,0,0
00:09:03.603,0,0
00:09:03.703,0,0
00:09:03.803,0,0
00:09:03.903,0,0
00:09:04.005,0,0
00:09:04.104,0,0
00:09:04.205,0,0
00:09:04.305,0,0
00:09:04.404,0,0
00:09:04.505,0,0
00:09:04.605,0,0
00:09:04.705,0,0
00:09:04.805,0,0
00:09:04.982,0,0
00:09:05.035,0,0
00:09:05.106,0,0
00:09:05.205,0,0
00:09:05.307,0,0
00:09:05.407,0,0
00:09:05.507,0,0
00:09:05.607,0,0
00:09:05.707,0,0
00:09:05.808,0,0
00:09:05.908,0,0
00:09:06.010,0,0
00:09:06.108,0,0
00:09:06.209,0,0
00:09:06.308,0,0
00:09:06.409,0,0
00:09:06.509,0,0
00:09:06.610,0,0
00:09:06.710,0,0
00:09:06.811,0,0
00:09:06.987,0,0
00:09:07.040,0,0
00:09:07.111,0,0
00:09:07.211,0,0
00:09:07.312,0,0
00:09:07.411,0,0
00:09:07.512,0,0
00:09:07.613,0,0
00:09:07.713,0,0
00:09:07.813,0,0
00:09:07.913,0,0
00:09:08.015,0,0
00:09:08.113,0,0
00:09:08.214,0,0
00:09:08.314,0,0
00:09:08.414,0,0
00:09:08.514,0,0
00:09:08.615,0,0
00:09:08.715,0,0
00:09:08.815,0,0
00:09:08.992,0,0
00:09:09.045,0,0
00:09:09.116,0,0
