BBB Time,Mag Vals,Lamor
00:46:32.319,63505.68,371
00:46:32.418,65280.393,332
00:46:32.518,67049.152,342
00:46:32.618,63975.998,356
00:46:32.717,65310.153,356
00:46:32.817,65876.193,352
00:46:32.916,66650.02,383
00:46:33.016,65979.004,322
00:46:33.115,66886.201,364
00:46:33.215,65914.302,354
00:46:33.315,66810.659,371
00:46:33.414,65833.496,352
00:46:33.514,63917.68,327
00:46:33.613,64167.761,352
00:46:33.713,63397.409,349
00:46:33.813,63940.575,356
00:46:33.912,66926.384,356
00:46:34.012,65287.399,317
00:46:34.111,63296.141,352
00:46:34.211,61987.896,339
00:46:34.310,65434.411,349
00:46:34.410,65801.638,308
00:46:34.509,66941.961,315
00:46:34.609,63483.95,337
00:46:34.709,66240.58,356
00:46:34.808,65485.652,347
00:46:34.908,66892.764,378
00:46:35.007,65765.996,334
00:46:35.107,66855.425,364
00:46:35.206,64231.601,310
00:46:35.306,65675.248,334
00:46:35.406,65139.213,313
00:46:35.505,66836.988,339
00:46:35.605,63707.432,315
00:46:35.704,63493.558,364
00:46:35.804,64947.232,344
00:46:35.903,61836.322,342
00:46:36.003,62588.251,354
00:46:36.103,64183.329,330
00:46:36.202,62656.737,347
00:46:36.302,65433.819,332
00:46:36.401,65754.473,359
00:46:36.501,67161.201,359
00:46:36.600,65810.451,361
00:46:36.700,66801.419,322
00:46:36.800,65654.438,327
00:46:36.899,63922.443,322
00:46:36.999,61468.714,305
00:46:37.098,63310.285,325
00:46:37.198,65484.126,359
00:46:37.297,66888.257,359
00:46:37.397,65817.925,334
00:46:37.496,66784.783,330
00:46:37.596,64518.072,359
00:46:37.695,65983.974,320
00:46:37.795,65681.38,344
00:46:37.894,66342.981,352
00:46:37.994,66083.896,361
00:46:38.094,66710.738,349
00:46:38.193,63410.267,349
00:46:38.293,64008.255,364
00:46:38.392,65816.735,332
00:46:38.492,66907.57,327
00:46:38.591,65684.446,349
00:46:38.691,66962.272,356
00:46:38.790,65773.084,352
00:46:38.890,67084.664,342
00:46:38.990,65824.952,337
00:46:39.089,66799.799,322
00:46:39.189,63348.187,359
00:46:39.288,64579.031,349
00:46:39.388,63318.345,330
00:46:39.487,64692.752,334
00:46:39.587,65432.381,339
00:46:39.687,66947.98,332
00:46:39.786,65962.062,354
00:46:39.886,67083.815,325
00:46:39.985,65618.912,339
00:46:40.085,66938.043,366
00:46:40.185,64616.39,352
00:46:40.284,62538.413,327
00:46:40.384,62584.261,356
00:46:40.483,64056.782,327
00:46:40.583,64973.779,310
00:46:40.682,62508.19,332
00:46:40.782,63055.466,332
00:46:40.882,66360.251,325
00:46:40.981,64304.541,337
00:46:41.081,63241.373,342
00:46:41.180,62082.472,361
00:46:41.280,65892.27,320
00:46:41.380,65641.987,325
00:46:41.479,66916.568,334
00:46:41.579,64410.276,313
00:46:41.678,66352.366,320
00:46:41.778,63337.585,327
00:46:41.877,63787.408,369
00:46:41.977,63535.657,339
00:46:42.076,62808.057,349
00:46:42.176,62801.867,359
00:46:42.276,64416.895,320
00:46:42.375,65398.85,342
00:46:42.475,67030.326,356
00:46:42.574,65667.267,339
00:46:42.674,66759.209,327
00:46:42.773,64371.454,356
00:46:42.873,64699.425,339
00:46:42.972,65644.904,359
00:46:43.072,66984.381,325
00:46:43.171,65511.14,354
00:46:43.271,64995.412,349
00:46:43.370,65722.526,320
00:46:43.470,66700.957,366
00:46:43.569,63597.203,317
00:46:43.669,63180.691,334
00:46:43.768,62138.795,334
00:46:43.868,62822.802,327
00:46:43.967,61015.523,330
00:46:44.067,62609.675,364
00:46:44.167,61940.791,364
00:46:44.266,62580.327,317
00:46:44.366,61778.421,344
00:46:44.465,63978.712,334
00:46:44.565,63640.02,344
00:46:44.664,63562.846,337
00:46:44.764,65750.485,337
00:46:44.863,66937.091,356
00:46:44.963,63836.839,320
00:46:45.063,63224.995,330
00:46:45.162,63933.214,376
00:46:45.262,66579.765,364
00:46:45.361,65730.625,359
00:46:45.461,66955.495,330
00:46:45.560,65759.09,349
00:46:45.660,66973.251,354
00:46:45.759,65609.596,347
00:46:45.859,66109.291,322
00:46:45.958,63489.867,332
00:46:46.058,63093.48,356
00:46:46.157,65272.67,332
00:46:46.257,66238.856,352
00:46:46.356,65717.671,317
00:46:46.456,66930.995,366
00:46:46.555,64897.249,359
00:46:46.655,63710.239,332
00:46:46.754,65138.004,313
00:46:46.854,65987.549,337
00:46:46.953,65851.659,356
00:46:47.053,66680.593,327
00:46:47.152,65735.183,313
00:46:47.252,66877.656,332
00:46:47.351,65895.635,344
00:46:47.451,66739.804,332
00:46:47.550,65289.903,334
00:46:47.650,64913.871,354
00:46:47.749,65981.325,352
00:46:47.849,66919.215,330
00:46:47.948,64429.289,356
00:46:48.048,64170.706,327
00:46:48.147,65927.196,337
00:46:48.247,66938.558,334
00:46:48.346,65666.376,315
00:46:48.446,66934.808,396
00:46:48.545,64047.309,334
00:46:48.645,63802.684,366
00:46:48.744,65370.946,322
00:46:48.844,63853.094,313
00:46:48.943,63113.603,354
00:46:49.043,65545.616,376
00:46:49.142,65857.822,342
00:46:49.242,67065.293,330
00:46:49.341,65872.858,386
00:46:49.441,67119.146,356
00:46:49.540,65274.023,352
00:46:49.640,63576.563,359
00:46:49.739,62834.974,317
00:46:49.839,63001.214,364
00:46:49.939,62421.341,325
00:46:50.038,62499.079,354
00:46:50.138,62018.916,342
00:46:50.237,63741.213,327
00:46:50.337,64806.939,320
00:46:50.436,63285.076,327
00:46:50.536,62439.394,332
00:46:50.636,63653.871,337
00:46:50.735,62165.973,359
00:46:50.835,62768.105,361
00:46:50.934,62308.278,356
00:46:51.034,65086.349,332
00:46:51.133,65778.266,330
00:46:51.233,66761.343,369
00:46:51.332,64817.434,310
00:46:51.432,63356.333,322
00:46:51.532,65345.309,313
00:46:51.631,64604.431,364
00:46:51.731,63987.494,325
00:46:51.830,63550.723,325
00:46:51.930,62555.337,313
00:46:52.030,63611.725,342
00:46:52.129,64525.334,330
00:46:52.229,64094.577,366
00:46:52.328,63587.565,305
00:46:52.428,64189.916,356
00:46:52.527,64518.976,313
00:46:52.627,63437.626,330
00:46:52.726,63357.536,339
00:46:52.826,65951.966,352
00:46:52.926,65620.851,349
01:08:13.008,61699.808,337
01:08:13.108,61122.412,371
01:08:13.208,61295.883,352
01:08:13.307,60180.907,310
01:08:13.407,61973.436,354
01:08:13.506,61172.718,342
01:08:13.606,61226.454,339
01:08:13.706,61522.132,308
01:08:13.805,61530.123,359
01:08:13.905,60803.984,334
01:08:14.004,61820.968,330
01:08:14.104,60747.422,332
01:08:14.203,60980.047,364
01:08:14.303,61119.664,313
01:08:14.402,62061.313,349
01:08:14.502,61457.197,347
01:08:14.601,61498.487,313
01:08:14.701,61596.532,339
01:08:14.800,61935.548,361
01:08:14.900,61024.567,376
01:08:14.999,61437.686,359
01:08:15.099,61030.476,320
01:08:15.198,62190.001,330
01:08:15.298,61393.62,313
01:08:15.397,62363.15,334
01:08:15.497,61286.116,339
01:08:15.596,61178.214,327
01:08:15.696,61227.865,332
01:08:15.795,62634.239,308
01:08:15.895,60744.069,356
01:08:15.994,61325.63,325
01:08:16.094,60915.373,325
01:08:16.194,62169.402,352
01:08:16.293,61679.994,332
01:08:16.393,62737.961,322
01:08:16.492,61215.989,337
01:08:16.592,61626.759,325
01:08:16.691,60709.962,354
01:08:16.791,60871.921,344
01:08:16.890,62022.251,352
01:08:16.990,61790.329,322
01:08:17.090,61246.96,354
01:08:17.189,62711.385,320
01:08:17.289,62460.701,344
01:08:17.388,63031.288,339
01:08:17.488,61684.972,349
01:08:17.588,63706.51,327
01:08:17.687,62985.327,354
01:08:17.787,61786.083,325
01:08:17.886,61967.916,359
01:08:17.986,63564.369,327
01:08:18.086,65652.559,315
01:08:18.185,66844.596,327
01:08:18.285,63662.772,308
01:08:18.384,64114.44,337
01:08:18.484,65098.253,325
01:08:18.584,63031.374,332
01:08:18.683,62675.782,342
01:08:18.783,62686.284,344
01:08:18.882,62276.274,347
01:08:18.982,62505.587,330
01:08:19.081,62834.775,337
01:08:19.181,62300.83,339
01:08:19.280,62098.218,327
01:08:19.380,62690.531,361
01:08:19.479,63408.899,325
01:08:19.579,62573.139,332
01:08:19.678,61811.072,332
01:08:19.778,62276.584,325
01:08:19.877,61837.105,371
01:08:19.977,61735.026,349
01:08:20.077,62152.28,337
01:08:20.176,63127.529,317
01:08:20.276,65528.393,332
01:08:20.375,66682.119,364
01:08:20.475,65692.457,327
01:08:20.574,66631.066,347
01:08:20.674,65417.793,334
01:08:20.774,63321.379,359
01:08:20.873,63146.594,330
01:08:20.973,62606.335,347
01:08:21.073,62659.879,359
01:08:21.172,61864.485,339
01:08:21.272,61418.707,344
01:08:21.371,63555.018,339
01:08:21.471,62822.849,310
01:08:21.570,62818.705,356
01:08:21.670,61717.362,342
01:08:21.769,62410.162,320
01:08:21.869,61616.345,347
01:08:21.968,62310.32,315
01:08:22.068,62054.815,344
01:08:22.168,63031.573,325
01:08:22.267,65649.107,344
01:08:22.367,66736.855,337
01:08:22.466,62568.158,330
01:08:22.566,62170.321,332
01:08:22.665,63637.651,339
01:08:22.765,62982.612,364
01:08:22.864,65805.299,352
01:08:22.964,66584.309,325
01:08:23.063,65110.248,315
01:08:23.163,66821.428,325
01:08:23.263,65393.37,349
01:08:23.362,66527.714,359
01:08:23.462,65654.29,330
01:08:23.561,67038.052,330
01:08:23.661,65675.477,320
01:08:23.760,66703.001,327
01:08:23.860,65735.391,334
01:08:23.959,66610.877,352
01:08:24.059,64937.747,378
01:08:24.158,63268.127,330
01:08:24.258,62187.583,356
01:08:24.357,63227.654,330
01:08:24.457,62574.101,325
01:08:24.556,62811.284,320
01:08:24.656,64539.947,354
01:08:24.756,63100.201,315
01:08:24.855,61512.584,325
01:08:24.955,63230.283,330
01:08:25.054,62266.292,325
01:08:25.154,62557.008,376
01:08:25.253,62525.51,342
01:08:25.353,62608.344,344
01:08:25.452,61866.667,332
01:08:25.552,63905.842,344
01:08:25.651,65302.487,378
01:08:25.751,66813.578,330
01:08:25.850,65980.34,315
01:08:25.950,64946.85,327
01:08:26.049,65393.754,330
01:08:26.149,62661.944,322
01:08:26.249,62907.471,320
01:08:26.348,66144.518,322
01:08:26.448,65525.624,354
01:08:26.547,66731.07,317
01:08:26.647,65908.26,352
01:08:26.746,65849.187,383
01:08:26.846,64138.698,330
01:08:26.945,62336.664,378
01:08:27.045,62203.411,332
01:08:27.144,62771.268,342
01:08:27.244,65590.833,364
01:08:27.343,66754.005,332
01:08:27.443,64743.177,327
01:08:27.542,63652.902,332
01:08:27.642,63219.107,342
01:08:27.741,62637.182,339
01:08:27.841,61489.329,327
01:08:27.940,63298.083,332
01:08:28.040,62997.814,359
01:08:28.139,65304.046,317
01:08:28.239,65814.352,359
01:08:28.338,66592.073,320
01:08:28.438,65330.811,344
01:08:28.537,66752.738,332
01:08:28.637,65290.292,330
01:08:28.736,66676.251,339
01:08:28.836,63460.177,325
01:08:28.935,62223.57,330
01:08:29.035,61626.552,337
01:08:29.134,62614.287,330
01:08:29.234,64074.173,322
01:08:29.333,63205.216,330
01:08:29.433,61935.494,332
01:08:29.532,62294.888,347
01:08:29.632,62307.715,322
01:08:29.731,62149.309,352
01:08:29.831,61745.527,330
01:08:29.930,63004.225,320
01:08:30.029,62277.991,339
01:08:30.129,63826.098,352
01:08:30.229,65726.311,320
01:08:30.328,66833.435,327
01:08:30.427,65621.721,337
01:08:30.527,66336.476,317
01:08:30.626,63875.787,313
01:08:30.726,63296.023,320
01:08:30.825,62672.134,327
01:08:30.925,62167.968,349
01:08:31.024,62338.198,317
01:08:31.124,63165.369,364
01:08:31.223,62963.725,320
01:08:31.323,63361.225,374
01:08:31.422,62936.452,359
01:08:31.522,63045.181,325
01:08:31.621,61702.512,356
01:08:31.721,62546.395,320
01:08:31.820,62284.342,310
01:08:31.920,64419.662,325
01:08:32.020,64378.893,315
01:08:32.119,63324.295,322
01:08:32.219,63015.316,330
01:08:32.318,62385.161,320
01:08:32.418,62475.28,347
01:08:32.517,62497.464,315
01:08:32.617,62837.463,330
01:08:32.716,63191.867,327
01:08:32.816,63329.348,352
01:08:32.915,65335.087,322
01:08:33.015,65754.269,334
01:08:33.114,66825.694,366
01:08:33.214,62967.853,325
01:08:33.313,63387.143,352
01:08:33.413,62551.348,359
01:08:33.512,62617.344,332
01:08:33.612,61639.155,317
01:08:33.711,61873.564,381
01:08:33.811,63478.389,354
01:08:33.910,63047.668,325
01:08:34.010,61205.829,356
01:08:34.109,62622.749,337
01:08:34.209,62470.411,317
01:08:34.308,62692.681,317
01:08:34.408,62019.449,344
01:08:34.507,62573.592,352
01:08:34.607,62185.709,327
01:08:34.706,62787.935,332
01:08:34.806,61439.714,337
01:08:34.906,62409.25,337
01:08:35.005,62355.573,342
01:08:35.104,62635.738,327
01:08:35.204,61848.902,320
01:08:35.303,62544.755,366
01:08:35.403,62341.242,342
01:08:35.502,61902.874,354
01:08:35.602,62390.126,315
01:08:35.701,65199.326,342
01:08:35.801,64556.367,359
01:08:35.900,64818.782,334
01:08:36.000,65686.176,322
01:08:36.099,66870.895,349
01:08:36.199,65523.698,320
01:08:36.298,66571.973,378
01:08:36.398,65142.512,349
01:08:36.497,64587.778,315
01:08:36.597,64780.13,354
01:08:36.696,62705.158,349
01:08:36.796,62824.279,315
01:08:36.895,63146.248,320
01:08:36.995,61569.833,347
01:08:37.094,62654.785,359
01:08:37.194,62547.698,361
01:08:37.293,63163.941,361
01:08:37.393,61418.678,364
01:08:37.492,61718.881,327
01:08:37.592,60682.23,364
01:08:37.691,61787.452,356
01:08:37.791,61568.227,315
01:08:37.890,63248.147,403
01:08:37.990,61757.797,327
01:08:38.090,62033.825,320
01:08:38.189,62463.672,352
01:08:38.289,61700.476,337
01:08:38.388,61013.327,352
01:08:38.488,61929.859,315
01:08:38.587,61978.816,330
01:08:38.687,63023.226,327
01:08:38.786,64327.591,325
01:08:38.886,62454.306,356
01:08:38.986,61474.069,356
01:08:39.085,61810.29,320
01:08:39.185,61245.347,347
01:08:39.284,62406.674,313
01:08:39.384,65117.201,320
01:08:39.483,65812.238,334
01:08:39.583,63360.623,330
01:08:39.682,63462.863,339
01:08:39.782,65578.658,369
01:08:39.882,66850.192,366
01:08:39.981,64589.034,317
01:08:40.081,64652.18,330
01:08:40.180,63216.735,325
01:08:40.280,62451.759,320
01:08:40.379,62860.813,386
01:08:40.479,64369.708,334
01:08:40.578,65736.728,320
01:08:40.678,65327.273,330
01:08:40.777,64633.13,305
01:08:40.877,63506.455,322
01:08:40.977,62242.425,369
01:08:41.076,63109.661,356
01:08:41.176,62370.343,320
01:08:41.275,62296.479,366
01:08:41.375,61592.291,315
01:08:41.474,63133.816,327
01:08:41.574,63591.228,369
01:08:41.673,64200.073,327
01:08:41.773,61998.516,330
01:08:41.872,62375.683,327
01:08:41.972,62311.531,342
01:08:42.071,63967.597,378
01:08:42.171,65574.009,313
01:08:42.270,66617.856,330
01:08:42.370,64164.758,354
01:08:42.469,62745.465,334
01:08:42.569,61890.182,349
01:08:42.668,62767.842,347
01:08:42.768,61805.468,322
01:08:42.867,63379.285,330
01:08:42.967,65586.196,337
01:08:43.067,66631.096,352
01:08:43.166,64598.339,325
01:08:43.266,62953.175,337
01:08:43.365,61945.525,327
01:08:43.465,63362.336,332
01:08:43.564,64531.868,354
01:08:43.664,63488.456,332
01:08:43.763,62144.315,334
01:08:43.863,63084.427,344
01:08:43.962,62061.317,354
01:08:44.061,62429.351,352
01:08:44.161,63266.985,356
01:08:44.260,63481.534,334
01:08:44.360,65268.011,354
01:08:44.459,66363.739,320
01:08:44.559,63124.666,325
01:08:44.659,63147.137,325
01:08:44.758,62074.795,378
01:08:44.857,62750.04,332
01:08:44.957,62154.829,327
01:08:45.056,62714.981,315
01:08:45.156,61498.042,334
01:08:45.255,62331.399,361
01:08:45.355,61481.838,337
01:08:45.454,63136.303,342
01:08:45.554,62309.602,347
01:08:45.653,62698.818,342
01:08:45.753,61413.989,352
01:08:45.852,63091.854,315
01:08:45.952,65466.118,337
01:08:46.051,66516.822,369
01:08:46.151,65365.162,334
01:08:46.250,66197.823,332
01:08:46.350,65044.598,332
01:08:46.449,66285.895,308
01:08:46.549,65653.37,356
01:08:46.649,66426.196,320
01:08:46.748,65702.88,322
01:08:46.848,64536.622,327
01:08:46.947,65461.467,339
01:08:47.047,62787.007,371
01:08:47.146,61998.067,332
01:08:47.246,62864.524,317
01:08:47.345,62211.518,317
01:08:47.445,62899.607,339
01:08:47.544,61688.736,337
01:08:47.644,62369.459,308
01:08:47.743,62069.78,361
01:08:47.843,62239.651,366
01:08:47.942,61883.15,315
01:08:48.042,62737.11,332
01:08:48.141,61644.243,339
01:08:48.241,61925.968,356
01:08:48.340,62073.308,339
01:08:48.440,62494.233,337
01:08:48.539,62563.801,356
01:08:48.639,64050.755,342
01:08:48.738,64269.031,330
01:08:48.838,63172.802,371
01:08:48.937,61606.544,361
01:08:49.037,62179.27,352
01:08:49.136,62417.551,337
01:08:49.236,62851.312,334
01:08:49.335,61910.246,330
01:08:49.435,62026.201,356
01:08:49.534,62232.145,344
01:08:49.634,64496.547,374
01:08:49.733,65240.402,361
01:08:49.833,65671.41,315
01:08:49.932,64643.02,344
01:08:50.032,63828.841,339
01:08:50.131,65352.23,337
01:08:50.231,66978.077,322
01:08:50.330,64413.338,356
01:08:50.429,65665.061,356
01:08:50.529,65872.352,320
01:08:50.628,66692.925,369
01:08:50.728,65692.101,322
01:08:50.827,66217.397,347
01:08:50.927,65898.344,364
01:08:51.026,66963.059,330
01:08:51.126,65169.976,330
01:08:51.225,66591.559,337
01:08:51.325,65815.81,310
01:08:51.424,66879.501,371
01:08:51.523,64462.219,310
01:08:51.623,62984.434,327
01:08:51.722,62453.974,332
01:08:51.822,62702.276,322
01:08:51.921,62391.686,315
01:08:52.020,63544.562,322
01:08:52.120,65772.103,366
01:08:52.219,66765.439,342
01:08:52.319,63451.143,317
01:08:52.418,63515.03,352
01:08:52.518,62170.517,332
01:08:52.617,63937.601,374
01:08:52.717,65638.387,337
01:08:52.816,66556.959,349
01:08:52.916,64754.358,342
01:08:53.015,63155.711,320
01:08:53.115,61802.078,361
01:08:53.214,62830.365,330
01:08:53.314,62379.482,315
01:08:53.413,62321.922,366
01:08:53.513,61916.97,342
01:08:53.612,62650.737,356
01:08:53.712,62443.099,325
01:08:53.811,64029.009,334
01:08:53.911,65156.126,378
01:08:54.010,66779.449,327
01:08:54.110,65244.381,317
01:08:54.209,62891.914,325
01:08:54.309,61862.662,310
01:08:54.408,62827.156,354
01:08:54.508,62144.21,339
01:08:54.607,62426.041,354
01:08:54.707,61948.552,352
01:08:54.806,61613.013,347
01:08:54.905,61132.065,330
01:08:55.005,62370.851,325
01:08:55.104,63193.64,366
01:08:55.204,63262.725,361
01:08:55.303,62040.804,325
01:08:55.403,62627.928,354
01:08:55.502,62382.989,337
01:08:55.602,63701.341,359
01:08:55.701,61777.843,347
01:08:55.800,61932.802,330
01:08:55.900,61202.979,320
01:08:55.999,61933.644,361
01:08:56.099,61950.54,332
01:08:56.198,62773.36,342
01:08:56.298,61782.713,308
01:08:56.397,63296.624,317
01:08:56.497,61721.32,344
01:08:56.596,61842.961,349
01:08:56.695,61453.422,322
01:08:56.795,61611.464,325
01:08:56.894,62374.894,339
01:08:56.994,65069.792,332
01:08:57.093,65593.543,317
01:08:57.193,66871.97,325
01:08:57.292,63377.573,344
01:08:57.392,62532.64,366
01:08:57.491,61866.253,332
01:08:57.591,62180.976,364
01:08:57.690,61019.402,322
01:08:57.789,61692.571,332
01:08:57.889,61493.855,359
01:08:57.988,61544.227,339
01:08:58.088,61174.231,349
01:08:58.187,63368.682,359
01:08:58.287,63501.83,332
01:08:58.386,63013.996,327
01:08:58.486,61553.49,320
01:08:58.585,61926.133,315
01:08:58.685,62525.651,361
01:08:58.784,65050.461,330
01:08:58.884,63410.218,325
01:08:58.983,63265.44,349
01:08:59.083,61862.326,349
01:08:59.182,61837.95,339
01:08:59.281,61980.834,339
01:08:59.381,62513.144,322
01:08:59.480,62488.069,320
01:08:59.580,62590.091,330
01:08:59.679,61832.373,325
01:08:59.779,64739.012,330
01:08:59.878,62724.769,337
01:08:59.978,62203.533,330
01:09:00.077,61555.764,320
01:09:00.177,62094.832,366
01:09:00.276,62244.101,325
01:09:00.376,62350.758,325
01:09:00.475,65121.473,352
01:09:00.575,67039.507,330
01:09:00.674,65372.356,310
01:09:00.774,66753.613,325
01:09:00.873,63882.802,366
01:09:00.972,63073.564,313
01:09:01.072,61942.695,330
01:09:01.171,62677.482,330
01:09:01.271,61819.116,334
01:09:01.370,62993.931,354
01:09:01.470,64367.483,369
01:09:01.569,63112.524,325
01:09:01.669,63271.958,317
01:09:01.768,63508.165,347
01:09:01.867,62004.71,322
01:09:01.967,63646.351,330
01:09:02.066,62384.428,344
01:09:02.166,62408.009,330
01:09:02.265,62365.247,342
01:09:02.365,62972.955,337
01:09:02.464,62096.567,310
