BBB Time,Weeks,Secs
00:46:32.595,2156,514534600
00:46:32.693,2156,514534700
00:46:32.793,2156,514534800
00:46:32.896,2156,514534900
00:46:32.995,2156,514535000
00:46:33.095,2156,514535100
00:46:33.193,2156,514535200
00:46:33.293,2156,514535300
00:46:33.394,2156,514535400
00:46:33.493,2156,514535500
00:46:33.592,2156,514535600
00:46:33.791,2156,514535700
00:46:33.825,2156,514535800
00:46:33.890,2156,514535900
00:46:33.988,2156,514536000
00:46:34.087,2156,514536100
00:46:34.187,2156,514536200
00:46:34.286,2156,514536300
00:46:34.387,2156,514536400
00:46:34.487,2156,514536500
00:46:34.587,2156,514536600
00:46:34.687,2156,514536700
01:08:13.000,2156,515841200
01:08:13.100,2156,515841300
01:08:13.199,2156,515841400
01:08:13.299,2156,515841500
01:08:13.399,2156,515841600
01:08:13.499,2156,515841700
01:08:13.600,2156,515841800
01:08:13.733,2156,515841900
01:08:13.799,2156,515842000
01:08:13.897,2156,515842100
01:08:13.996,2156,515842200
01:08:14.096,2156,515842300
01:08:14.195,2156,515842400
01:08:14.295,2156,515842500
01:08:14.397,2156,515842600
01:08:14.496,2156,515842700
01:08:14.595,2156,515842800
01:08:14.694,2156,515842900
01:08:14.794,2156,515843000
01:08:14.893,2156,515843100
01:08:14.992,2156,515843200
01:08:15.092,2156,515843300
01:08:15.191,2156,515843400
01:08:15.291,2156,515843500
01:08:15.390,2156,515843600
01:08:15.492,2156,515843700
01:08:15.591,2156,515843800
01:08:15.724,2156,515843900
01:08:15.789,2156,515844000
01:08:15.892,2156,515844100
01:08:15.990,2156,515844200
01:08:16.086,2156,515844300
01:08:16.186,2156,515844400
01:08:16.285,2156,515844500
01:08:16.385,2156,515844600
01:08:16.486,2156,515844700
01:08:16.588,2156,515844800
01:08:16.683,2156,515844900
01:08:16.784,2156,515845000
01:08:16.883,2156,515845100
01:08:16.982,2156,515845200
01:08:17.082,2156,515845300
01:08:17.181,2156,515845400
01:08:17.281,2156,515845500
01:08:17.381,2156,515845600
01:08:17.480,2156,515845700
01:08:17.582,2156,515845800
01:08:17.716,2156,515845900
01:08:17.780,2156,515846000
01:08:17.879,2156,515846100
01:08:17.978,2156,515846200
01:08:18.078,2156,515846300
01:08:18.178,2156,515846400
01:08:18.278,2156,515846500
01:08:18.377,2156,515846600
01:08:18.476,2156,515846700
01:08:18.574,2156,515846800
01:08:18.676,2156,515846900
01:08:18.777,2156,515847000
01:08:18.876,2156,515847100
01:08:18.975,2156,515847200
01:08:19.074,2156,515847300
01:08:19.173,2156,515847400
01:08:19.273,2156,515847500
01:08:19.372,2156,515847600
01:08:19.476,2156,515847700
01:08:19.574,2156,515847800
01:08:19.707,2156,515847900
01:08:19.771,2156,515848000
01:08:19.870,2156,515848100
01:08:19.970,2156,515848200
01:08:20.069,2156,515848300
01:08:20.169,2156,515848400
01:08:20.269,2156,515848500
01:08:20.372,2156,515848600
01:08:20.470,2156,515848700
01:08:20.571,2156,515848800
01:08:20.668,2156,515848900
01:08:20.767,2156,515849000
01:08:20.866,2156,515849100
01:08:20.965,2156,515849200
01:08:21.065,2156,515849300
01:08:21.164,2156,515849400
01:08:21.265,2156,515849500
01:08:21.364,2156,515849600
01:08:21.463,2156,515849700
01:08:21.563,2156,515849800
01:08:21.696,2156,515849900
01:08:21.764,2156,515850000
01:08:21.862,2156,515850100
01:08:21.961,2156,515850200
01:08:22.061,2156,515850300
01:08:22.160,2156,515850400
01:08:22.260,2156,515850500
01:08:22.359,2156,515850600
01:08:22.459,2156,515850700
01:08:22.559,2156,515850800
01:08:22.659,2156,515850900
01:08:22.760,2156,515851000
01:08:22.858,2156,515851100
01:08:22.957,2156,515851200
01:08:23.057,2156,515851300
01:08:23.156,2156,515851400
01:08:23.256,2156,515851500
01:08:23.355,2156,515851600
01:08:23.454,2156,515851700
01:08:23.554,2156,515851800
01:08:23.687,2156,515851900
01:08:23.753,2156,515852000
01:08:23.854,2156,515852100
01:08:23.953,2156,515852200
01:08:24.051,2156,515852300
01:08:24.151,2156,515852400
01:08:24.251,2156,515852500
01:08:24.350,2156,515852600
01:08:24.450,2156,515852700
01:08:24.550,2156,515852800
01:08:24.652,2156,515852900
01:08:24.750,2156,515853000
01:08:24.849,2156,515853100
01:08:24.947,2156,515853200
01:08:25.047,2156,515853300
01:08:25.146,2156,515853400
01:08:25.247,2156,515853500
01:08:25.345,2156,515853600
01:08:25.445,2156,515853700
01:08:25.546,2156,515853800
01:08:25.679,2156,515853900
01:08:25.744,2156,515854000
01:08:25.845,2156,515854100
01:08:25.944,2156,515854200
01:08:26.042,2156,515854300
01:08:26.142,2156,515854400
01:08:26.242,2156,515854500
01:08:26.341,2156,515854600
01:08:26.440,2156,515854700
01:08:26.540,2156,515854800
01:08:26.640,2156,515854900
01:08:26.741,2156,515855000
01:08:26.841,2156,515855100
01:08:26.939,2156,515855200
01:08:27.038,2156,515855300
01:08:27.137,2156,515855400
01:08:27.237,2156,515855500
01:08:27.337,2156,515855600
01:08:27.436,2156,515855700
01:08:27.535,2156,515855800
01:08:27.669,2156,515855900
01:08:27.737,2156,515856000
01:08:27.836,2156,515856100
01:08:27.935,2156,515856200
01:08:28.033,2156,515856300
01:08:28.132,2156,515856400
01:08:28.232,2156,515856500
01:08:28.332,2156,515856600
01:08:28.431,2156,515856700
01:08:28.530,2156,515856800
01:08:28.630,2156,515856900
01:08:28.731,2156,515857000
01:08:28.830,2156,515857100
01:08:28.929,2156,515857200
01:08:29.028,2156,515857300
01:08:29.127,2156,515857400
01:08:29.227,2156,515857500
01:08:29.326,2156,515857600
01:08:29.426,2156,515857700
01:08:29.525,2156,515857800
01:08:29.658,2156,515857900
01:08:29.729,2156,515858000
01:08:29.824,2156,515858100
01:08:29.924,2156,515858200
01:08:30.023,2156,515858300
01:08:30.122,2156,515858400
01:08:30.222,2156,515858500
01:08:30.321,2156,515858600
01:08:30.421,2156,515858700
01:08:30.520,2156,515858800
01:08:30.623,2156,515858900
01:08:30.721,2156,515859000
01:08:30.818,2156,515859100
01:08:30.919,2156,515859200
01:08:31.017,2156,515859300
01:08:31.117,2156,515859400
01:08:31.217,2156,515859500
01:08:31.316,2156,515859600
01:08:31.415,2156,515859700
01:08:31.515,2156,515859800
01:08:31.649,2156,515859900
01:08:31.719,2156,515860000
01:08:31.815,2156,515860100
01:08:31.914,2156,515860200
01:08:32.013,2156,515860300
01:08:32.113,2156,515860400
01:08:32.212,2156,515860500
01:08:32.312,2156,515860600
01:08:32.411,2156,515860700
01:08:32.511,2156,515860800
01:08:32.610,2156,515860900
01:08:32.711,2156,515861000
01:08:32.810,2156,515861100
01:08:32.910,2156,515861200
01:08:33.008,2156,515861300
01:08:33.108,2156,515861400
01:08:33.207,2156,515861500
01:08:33.307,2156,515861600
01:08:33.406,2156,515861700
01:08:33.505,2156,515861800
01:08:33.639,2156,515861900
01:08:33.708,2156,515862000
01:08:33.805,2156,515862100
01:08:33.904,2156,515862200
01:08:34.003,2156,515862300
01:08:34.102,2156,515862400
01:08:34.203,2156,515862500
01:08:34.302,2156,515862600
01:08:34.402,2156,515862700
01:08:34.501,2156,515862800
01:08:34.601,2156,515862900
01:08:34.701,2156,515863000
01:08:34.800,2156,515863100
01:08:34.902,2156,515863200
01:08:34.999,2156,515863300
01:08:35.098,2156,515863400
01:08:35.198,2156,515863500
01:08:35.297,2156,515863600
01:08:35.397,2156,515863700
01:08:35.496,2156,515863800
01:08:35.629,2156,515863900
01:08:35.697,2156,515864000
01:08:35.796,2156,515864100
01:08:35.895,2156,515864200
01:08:35.995,2156,515864300
01:08:36.093,2156,515864400
01:08:36.193,2156,515864500
01:08:36.292,2156,515864600
01:08:36.391,2156,515864700
01:08:36.491,2156,515864800
01:08:36.591,2156,515864900
01:08:36.692,2156,515865000
01:08:36.790,2156,515865100
01:08:36.893,2156,515865200
01:08:36.989,2156,515865300
01:08:37.088,2156,515865400
01:08:37.188,2156,515865500
01:08:37.287,2156,515865600
01:08:37.386,2156,515865700
01:08:37.486,2156,515865800
01:08:37.620,2156,515865900
01:08:37.686,2156,515866000
01:08:37.785,2156,515866100
01:08:37.886,2156,515866200
01:08:37.986,2156,515866300
01:08:38.084,2156,515866400
01:08:38.183,2156,515866500
01:08:38.283,2156,515866600
01:08:38.382,2156,515866700
01:08:38.482,2156,515866800
01:08:38.581,2156,515866900
01:08:38.681,2156,515867000
01:08:38.780,2156,515867100
01:08:38.884,2156,515867200
01:08:38.983,2156,515867300
01:08:39.080,2156,515867400
01:08:39.179,2156,515867500
01:08:39.278,2156,515867600
01:08:39.378,2156,515867700
01:08:39.477,2156,515867800
01:08:39.611,2156,515867900
01:08:39.681,2156,515868000
01:08:39.776,2156,515868100
01:08:39.879,2156,515868200
