BBB Time,Mag Vals,Lamor
00:01:39.837,39892.066,286
00:01:39.937,41714.539,347
00:01:40.037,39824.068,308
00:01:40.137,41085.297,283
00:01:40.237,40077.053,308
00:01:40.337,41602.895,291
00:01:40.437,39892.806,320
00:01:40.537,40996.796,295
00:01:40.637,39796.414,288
00:01:40.737,41460.766,303
00:01:40.837,39726.072,325
00:01:40.937,40637.821,310
00:01:41.038,39343.592,291
00:01:41.138,40856.618,276
00:01:41.238,39437.129,315
00:01:41.338,40974.045,288
00:01:41.438,40074.471,300
00:01:41.538,40666.936,313
00:01:41.638,41128.041,288
00:01:41.738,41474.195,295
00:01:41.838,39817.649,332
00:01:41.939,41702.691,320
00:01:42.039,40075.137,332
00:01:42.139,40993.33,330
00:01:42.239,39123.904,298
00:01:42.339,40341.444,291
00:01:42.439,39621.7,342
00:01:42.539,40780.915,286
00:01:42.639,39833.845,298
00:01:42.739,41237.961,283
00:01:42.839,40293.291,293
00:01:42.940,40971.724,313
00:01:43.040,40262.851,320
00:01:43.140,41846.439,334
00:01:43.240,40582.822,293
00:01:43.340,41725.35,332
00:01:43.440,40634.621,291
00:01:43.540,41250.929,278
00:01:43.640,39727.062,317
00:01:43.740,41416.448,276
00:01:43.840,39720.445,278
00:01:43.940,41220.01,286
00:01:44.041,40277.433,269
00:01:44.141,41124.314,327
00:01:44.241,39983.999,291
00:01:44.341,41118.109,276
00:01:44.441,39694.593,271
00:01:44.541,41459.041,303
00:01:44.641,40000.894,286
00:01:44.741,41548.211,300
00:01:44.841,40055.854,300
00:01:44.941,41210.149,264
00:01:45.041,40097.03,276
00:01:45.141,41308.357,315
00:01:45.241,39709.823,283
00:01:45.341,41317.511,261
00:01:45.441,39900.056,315
00:01:45.542,41456.989,303
00:01:45.642,40838.208,315
00:01:45.742,42152.588,313
00:01:45.842,40288.121,293
00:01:45.942,41040.845,303
00:01:46.042,39935.21,286
00:01:46.142,41122.645,295
00:01:46.242,40021.373,291
00:01:46.342,41882.821,300
00:01:46.442,39759.474,295
00:01:46.542,41273.049,317
00:01:46.642,40052.09,288
00:01:46.742,41389.026,273
00:01:46.842,40309.186,308
00:01:46.942,41642.648,276
00:01:47.042,40270.024,300
00:01:47.142,41328.141,273
00:01:47.242,39564.248,291
00:01:47.342,41007.044,266
00:01:47.442,39913.777,291
00:01:47.543,41110.077,288
00:01:47.643,39857.245,303
00:01:47.743,41062.876,376
00:01:47.843,39727.439,305
00:01:47.943,41188.177,261
00:01:48.043,40687.396,305
00:01:48.143,42063.009,315
00:01:48.243,40508.323,303
00:01:48.343,41992.481,276
00:01:48.443,40769.425,286
00:01:48.543,42123.397,288
00:01:48.643,40196.581,344
00:01:48.744,41922.462,298
00:01:48.844,40825.262,293
00:01:48.944,41740.566,298
00:01:49.044,39893.365,291
00:01:49.144,41612.26,295
00:01:49.244,40231.536,291
00:01:49.344,41869.514,300
00:01:49.444,40679.693,327
00:01:49.544,42094.812,325
00:01:49.644,40561.126,273
00:01:49.745,41229.554,315
00:01:49.845,40151.266,276
00:01:49.945,41904.229,303
00:01:50.045,40431.585,286
00:01:50.145,41508.288,276
00:01:50.245,39871.165,288
00:01:50.345,41516.394,283
00:01:50.445,39848.749,327
00:01:50.546,41479.424,330
00:01:50.646,39800.891,337
00:01:50.746,42108.856,278
00:01:50.846,40346.236,288
00:01:50.946,41591.066,281
00:01:51.046,40453.19,303
00:01:51.146,40976.681,281
00:01:51.246,39475.874,278
00:01:51.346,41652.913,288
00:01:51.447,40544.308,308
00:01:51.547,41556.673,283
00:01:51.647,40742.892,310
00:01:51.747,41766.782,288
00:01:51.847,39836.559,339
00:01:51.947,41439.652,276
00:01:52.047,40600.976,283
00:01:52.147,41369.485,278
00:01:52.247,40184.658,325
00:01:52.347,41311.738,286
00:01:52.447,39721.884,273
00:01:52.548,41290.423,291
00:01:52.648,40029.841,291
00:01:52.748,41481.513,332
00:01:52.848,39873.915,295
00:01:52.948,40958.346,291
00:01:53.048,40084.491,273
00:01:53.148,41743.368,288
00:01:53.249,40597.848,295
00:01:53.349,42084.41,327
00:01:53.449,40123.781,325
00:01:53.549,41247.544,271
00:01:53.649,39982.551,283
00:01:53.749,41912.727,293
00:01:53.849,40484.265,352
00:01:53.949,41407.804,305
00:01:54.049,40385.441,298
00:01:54.150,41968.874,288
00:01:54.250,40583.17,278
00:01:54.350,41798.928,286
00:01:54.450,40649.244,276
00:01:54.550,41548.568,295
00:01:54.650,40084.817,295
00:01:54.750,41647.216,305
00:01:54.850,39637.372,283
00:01:54.950,40799.687,308
00:01:55.050,39868.523,288
