BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
00:01:42.404,75577,23890,492563741,-1229225563
00:01:42.499,75675,23900,492563740,-1229225562
00:01:42.605,75777,23910,492563740,-1229225562
00:01:42.700,75872,23920,492563738,-1229225561
00:01:42.800,75977,23930,492563737,-1229225561
00:01:42.900,76075,23930,492563736,-1229225559
00:01:43.002,76172,23930,492563735,-1229225558
00:01:43.105,76275,23930,492563734,-1229225556
00:01:43.202,76377,23940,492563733,-1229225554
00:01:43.300,76475,23950,492563731,-1229225554
00:01:43.406,76577,23960,492563730,-1229225554
00:01:43.501,76677,23960,492563728,-1229225554
01:25:11.045,5061875,24770,492563751,-1229225089
01:25:11.146,5061977,24770,492563749,-1229225092
01:25:11.242,5062072,24770,492563747,-1229225096
01:25:11.644,5062472,24770,492563737,-1229225110
01:25:11.748,5062575,24770,492563735,-1229225114
01:25:11.843,5062672,24770,492563733,-1229225117
01:25:11.952,5062775,24770,492563732,-1229225120
01:25:12.049,5062875,24760,492563731,-1229225124
01:25:12.145,5062972,24760,492563730,-1229225128
01:25:12.245,5063072,24750,492563730,-1229225133
01:25:12.345,5063172,24740,492563730,-1229225137
01:25:12.445,5063272,24740,492563730,-1229225141
01:25:12.548,5063372,24730,492563729,-1229225145
01:25:12.651,5063475,24730,492563728,-1229225147
01:25:12.746,5063572,24720,492563728,-1229225148
01:25:12.846,5063672,24720,492563727,-1229225149
01:25:12.955,5063775,24710,492563727,-1229225151
01:25:13.052,5063872,24710,492563726,-1229225151
01:25:13.147,5063974,24700,492563725,-1229225152
01:25:13.248,5064072,24690,492563725,-1229225154
01:25:13.348,5064175,24690,492563725,-1229225155
01:25:13.449,5064272,24680,492563726,-1229225156
01:25:13.550,5064375,24680,492563727,-1229225157
01:25:13.649,5064474,24670,492563729,-1229225158
01:25:13.754,5064575,24670,492563730,-1229225159
01:25:13.850,5064674,24660,492563731,-1229225160
01:25:13.955,5064774,24660,492563732,-1229225160
01:25:14.050,5064875,24660,492563733,-1229225162
01:25:14.155,5064975,24660,492563734,-1229225163
01:25:14.251,5065072,24650,492563735,-1229225164
01:25:14.356,5065175,24650,492563736,-1229225165
01:25:14.452,5065272,24650,492563739,-1229225167
01:25:14.556,5065372,24650,492563741,-1229225168
01:25:14.654,5065472,24650,492563743,-1229225170
01:25:14.757,5065575,24640,492563745,-1229225172
01:25:14.852,5065672,24640,492563747,-1229225173
01:25:14.960,5065777,24640,492563748,-1229225174
01:25:15.058,5065875,24640,492563750,-1229225176
01:25:15.158,5065975,24640,492563751,-1229225178
01:25:15.258,5066075,24650,492563752,-1229225180
01:25:15.358,5066175,24660,492563753,-1229225183
01:25:15.459,5066275,24660,492563754,-1229225184
01:25:15.562,5066378,24670,492563755,-1229225186
01:25:15.655,5066472,24680,492563756,-1229225187
01:25:15.757,5066572,24680,492563757,-1229225187
01:25:15.856,5066672,24690,492563758,-1229225187
01:25:15.961,5066777,24690,492563760,-1229225187
01:25:16.061,5066875,24700,492563761,-1229225191
01:25:16.161,5066975,24700,492563762,-1229225194
01:25:16.257,5067074,24710,492563763,-1229225197
01:25:16.360,5067175,24710,492563764,-1229225201
01:25:16.462,5067275,24720,492563765,-1229225203
01:25:16.563,5067375,24720,492563765,-1229225205
01:25:16.659,5067472,24720,492563766,-1229225207
01:25:16.759,5067572,24730,492563766,-1229225209
01:25:16.867,5067677,24730,492563768,-1229225209
01:25:16.968,5067775,24730,492563770,-1229225209
01:25:17.065,5067875,24730,492563771,-1229225211
01:25:17.160,5067972,24730,492563772,-1229225214
01:25:17.261,5068074,24730,492563773,-1229225215
01:25:17.366,5068175,24730,492563774,-1229225217
01:25:17.462,5068272,24740,492563776,-1229225218
01:25:17.569,5068375,24740,492563777,-1229225219
01:25:17.662,5068475,24740,492563778,-1229225219
01:25:17.763,5068572,24740,492563779,-1229225219
01:25:17.863,5068672,24740,492563780,-1229225220
01:25:17.969,5068775,24740,492563781,-1229225221
01:25:18.064,5068875,24740,492563782,-1229225221
01:25:18.164,5068972,24740,492563784,-1229225222
01:25:18.269,5069075,24740,492563787,-1229225223
01:25:18.370,5069175,24750,492563790,-1229225225
01:25:18.465,5069274,24750,492563792,-1229225226
01:25:18.567,5069372,24750,492563794,-1229225227
01:25:18.671,5069475,24760,492563796,-1229225228
01:25:18.771,5069575,24760,492563798,-1229225229
01:25:18.867,5069672,24770,492563799,-1229225230
01:25:18.973,5069775,24770,492563799,-1229225232
01:25:19.068,5069872,24770,492563800,-1229225232
01:25:19.168,5069972,24770,492563802,-1229225231
01:25:19.269,5070075,24770,492563804,-1229225233
01:25:19.369,5070172,24770,492563806,-1229225235
01:25:19.469,5070274,24780,492563807,-1229225236
01:25:19.577,5070377,24780,492563807,-1229225237
01:25:19.670,5070474,24780,492563808,-1229225237
01:25:19.775,5070575,24780,492563808,-1229225237
01:25:19.871,5070672,24780,492563808,-1229225238
01:25:19.976,5070772,24780,492563808,-1229225239
01:25:20.074,5070875,24780,492563808,-1229225241
01:25:20.172,5070972,24780,492563809,-1229225242
01:25:20.272,5071072,24780,492563809,-1229225244
01:25:20.377,5071175,24780,492563810,-1229225246
01:25:20.473,5071275,24780,492563810,-1229225245
01:25:20.578,5071375,24780,492563811,-1229225245
01:25:20.676,5071474,24780,492563812,-1229225245
01:25:20.774,5071575,24780,492563812,-1229225245
01:25:20.877,5071672,24780,492563812,-1229225245
01:25:20.980,5071775,24780,492563812,-1229225245
01:25:21.085,5071877,24780,492563811,-1229225244
01:25:21.178,5071975,24780,492563811,-1229225244
01:25:21.276,5072072,24780,492563811,-1229225241
01:25:21.381,5072175,24780,492563812,-1229225238
01:25:21.477,5072272,24780,492563812,-1229225234
01:25:21.577,5072372,24780,492563812,-1229225231
01:25:21.677,5072472,24780,492563811,-1229225228
01:25:21.778,5072572,24770,492563810,-1229225225
01:25:21.883,5072675,24770,492563809,-1229225222
01:25:21.984,5072772,24770,492563808,-1229225219
01:25:22.079,5072875,24770,492563807,-1229225215
01:25:22.184,5072977,24770,492563807,-1229225211
01:25:22.280,5073072,24760,492563807,-1229225208
01:25:22.380,5073172,24760,492563807,-1229225205
01:25:22.482,5073272,24750,492563806,-1229225201
01:25:22.583,5073374,24750,492563805,-1229225198
01:25:22.681,5073472,24750,492563804,-1229225194
01:25:22.782,5073574,24750,492563803,-1229225191
01:25:22.886,5073675,24740,492563801,-1229225188
01:25:22.987,5073772,24740,492563799,-1229225185
01:25:23.090,5073875,24740,492563795,-1229225182
01:25:23.193,5073977,24730,492563791,-1229225179
01:25:23.283,5074072,24740,492563788,-1229225177
01:25:23.388,5074175,24740,492563784,-1229225175
01:25:23.484,5074272,24740,492563782,-1229225172
01:25:23.584,5074372,24750,492563780,-1229225170
01:25:23.685,5074472,24750,492563778,-1229225167
01:25:23.785,5074574,24750,492563776,-1229225165
01:25:23.885,5074674,24760,492563773,-1229225162
01:25:23.993,5074777,24760,492563771,-1229225159
01:25:24.087,5074877,24770,492563768,-1229225157
01:25:24.190,5074975,24780,492563765,-1229225155
01:25:24.289,5075075,24790,492563762,-1229225153
01:25:24.387,5075175,24800,492563759,-1229225151
01:25:24.487,5075272,24810,492563756,-1229225150
01:25:24.587,5075375,24820,492563752,-1229225149
01:25:24.688,5075472,24830,492563749,-1229225150
01:25:24.792,5075575,24840,492563744,-1229225152
01:25:24.888,5075674,24850,492563740,-1229225153
01:25:24.993,5075775,24860,492563736,-1229225153
01:25:25.089,5075872,24870,492563732,-1229225153
01:25:25.190,5075974,24890,492563728,-1229225153
01:25:25.292,5076072,24900,492563725,-1229225152
01:25:25.390,5076172,24910,492563722,-1229225151
01:25:25.495,5076275,24920,492563718,-1229225150
01:25:25.595,5076375,24920,492563716,-1229225149
01:25:25.691,5076472,24930,492563713,-1229225147
01:25:25.796,5076575,24940,492563711,-1229225145
01:25:25.892,5076672,24950,492563709,-1229225144
01:25:25.997,5076775,24950,492563706,-1229225143
01:25:26.093,5076872,24960,492563703,-1229225142
01:25:26.193,5076972,24970,492563700,-1229225141
01:25:26.293,5077072,24970,492563696,-1229225139
01:25:26.394,5077172,24970,492563693,-1229225137
01:25:26.494,5077275,24970,492563689,-1229225134
01:25:26.594,5077372,24970,492563687,-1229225132
01:25:26.695,5077474,24970,492563682,-1229225130
01:25:26.795,5077572,24970,492563679,-1229225128
01:25:26.900,5077675,24980,492563674,-1229225127
01:25:27.000,5077778,24990,492563670,-1229225126
01:25:27.096,5077874,24990,492563664,-1229225126
01:25:27.197,5077972,25000,492563660,-1229225126
01:25:27.297,5078072,25000,492563654,-1229225126
01:25:27.397,5078175,25000,492563648,-1229225126
01:25:27.497,5078272,25010,492563641,-1229225127
01:25:27.598,5078375,25010,492563635,-1229225127
01:25:27.698,5078475,25030,492563628,-1229225128
01:25:27.800,5078575,25040,492563622,-1229225129
01:25:27.899,5078672,25050,492563615,-1229225130
