BBB Time,Piksi Lat,Piksi Lon,Piksi Alt
02:54:34.697,49.25631371513435,-122.92241830844941,35.633692816797
02:54:34.798,49.25631240886945,-122.92241764044493,35.60808859862709
02:54:34.905,49.25631144706905,-122.92241806244982,35.63508884358173
02:54:35.064,49.25631122732549,-122.92241828145856,35.75302622102091
02:54:35.101,49.256311549106655,-122.92241804909703,35.864363587762604
02:54:35.200,49.2563117925889,-122.92241785329483,35.98377138985286
02:54:35.302,49.25631213244185,-122.92241750875532,36.00987924482564
02:54:35.405,49.256312587037804,-122.92241700543796,36.08335193638038
02:54:35.499,49.256311852919595,-122.92241607524025,36.157711203967885
02:54:35.599,49.256311449548946,-122.92241624707793,36.253947695151
02:54:35.700,49.25631020087331,-122.9224159468053,36.2838322448372
02:54:35.800,49.25630869971456,-122.92241536209866,36.29588735141548
02:54:35.906,49.25630739304396,-122.92241440877994,36.22210724949121
02:54:35.999,49.25630686558712,-122.9224134327064,36.14540405361306
02:54:36.100,49.25630567025008,-122.9224136529847,36.069538191559914
02:54:36.200,49.256305333624105,-122.92241518091231,36.05522856751038
02:54:36.301,49.25630570472457,-122.92241511063236,36.03630363651752
02:54:36.406,49.25630751369692,-122.92241575716551,35.99830273386044
02:54:36.500,49.25630970502957,-122.92241481756562,35.89075850288614
02:54:36.601,49.25631167679439,-122.92241490148005,35.844663865149506
02:54:36.701,49.25631281280518,-122.92241467380131,35.79165430239743
02:54:36.801,49.25631470237901,-122.92241547802709,35.82938762012697
02:54:36.906,49.25631677068742,-122.92241564578185,35.835637778506914
02:54:42.813,49.25631346983247,-122.9223665130811,36.46796339841063
02:54:42.910,0.0,0.0,0.0
02:54:43.210,0.0,0.0,0.0
02:54:43.311,49.25631564515198,-122.92238021790429,35.30318311073905
02:54:43.411,49.25631724794195,-122.92238171378729,34.87613469486974
02:54:43.512,49.25631816560804,-122.92238338382666,34.25869589988943
02:54:43.612,49.25631931134927,-122.92238536154912,33.72596005458883
02:54:43.713,49.256319696900235,-122.92238783167804,33.17886929012986
02:54:43.814,49.25631960492016,-122.92239093264705,32.67222567406324
02:54:43.914,49.25632021410003,-122.92239384437941,32.227263755013084
02:54:44.013,49.25632093130721,-122.92239729173913,31.74140870141936
02:54:44.113,49.25632198750917,-122.92240091642903,31.274576642736264
02:54:44.213,49.256322607180536,-122.92240268248125,30.747258652206746
02:54:44.314,49.25632173325011,-122.92240470949585,30.317975315332845
02:54:44.414,49.25632104136825,-122.92240716069576,29.97993307980438
02:54:44.513,49.2563203176803,-122.92240989449041,29.805108360524688
02:54:44.614,49.256318953142554,-122.9224126667657,29.632509592278883
02:54:44.714,49.256316333316086,-122.92241510585598,29.5477262379216
02:54:44.816,49.256313450814766,-122.92241606459052,29.528960995702665
02:54:44.915,49.25631091995315,-122.92241708581844,29.547170081754896
02:54:45.082,49.256308319606525,-122.92241868424652,29.59554968458301
02:54:45.114,49.256306486771685,-122.9224199376656,29.541364064087947
02:54:45.214,49.25630584772831,-122.92242097439483,29.43636586901767
02:54:45.316,49.25630616954209,-122.92242191166368,29.3899140129782
02:54:45.415,49.25630670533853,-122.92242222518861,29.37253972786047
02:54:45.515,49.256307771368874,-122.92242384315897,29.403859601073243
02:54:45.616,49.25630906066952,-122.92242543029671,29.506908399648115
02:54:45.715,49.25631062140625,-122.92242700543979,29.652504233705688
02:54:45.815,49.25631180306018,-122.92242907174388,29.91509364103922
02:54:45.917,49.256313049303614,-122.92243037096894,30.1341353470109
02:54:46.016,49.25631441429876,-122.92243161122339,30.462082036427983
02:54:46.116,49.25631519031859,-122.92243187037411,30.775267017106316
02:54:46.216,49.25631559895603,-122.92243162879176,31.079099017698983
02:54:46.317,49.25631626113043,-122.92243134431362,31.44553521477674
02:54:46.416,49.256318614934465,-122.92243098379063,31.769091500938625
02:54:46.517,49.25632129761899,-122.92242934769475,31.97298499879263
02:54:46.616,49.25632218932223,-122.92242797637502,32.2189874765924
02:54:46.717,49.25632308736178,-122.92242784317547,32.49893125594029
02:54:46.817,49.25632373981014,-122.92242863673745,32.850064456993664
02:54:46.919,49.25632410414422,-122.92242817892935,33.15123659413098
02:54:47.085,49.256324202305194,-122.92242756818904,33.471217345842604
02:54:47.118,49.25632409853538,-122.9224263341141,33.716249404746726
02:54:47.217,49.25632371084985,-122.92242498533341,33.910866141419355
02:54:47.321,49.256323520829774,-122.9224234428135,34.10454798071062
