BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
04:03:55.416,14627461,55960,492564036,-1229224747
04:03:55.516,14627561,55960,492564035,-1229224748
04:03:55.621,14627666,55960,492564034,-1229224748
04:03:55.727,14627763,55970,492564033,-1229224750
04:03:55.822,14627861,55970,492564032,-1229224750
04:03:55.917,14627963,55980,492564031,-1229224751
04:03:56.021,14628063,55980,492564030,-1229224751
04:03:56.118,14628163,55990,492564030,-1229224752
04:03:56.233,14628271,55990,492564029,-1229224752
04:03:56.318,14628361,55990,492564028,-1229224752
04:03:56.428,14628463,55990,492564027,-1229224752
04:04:40.805,14672766,56050,492563815,-1229224771
04:04:40.913,14672862,56050,492563815,-1229224772
04:04:41.203,14673161,56030,492563813,-1229224772
04:04:41.303,14673261,56020,492563812,-1229224772
04:04:41.403,14673361,56020,492563811,-1229224772
04:04:41.504,14673463,56010,492563810,-1229224773
04:04:41.604,14673561,56000,492563808,-1229224773
04:04:41.704,14673661,55990,492563806,-1229224774
04:04:41.809,14673764,55980,492563804,-1229224774
04:04:41.914,14673863,55980,492563802,-1229224774
04:04:42.010,14673961,55970,492563800,-1229224774
04:04:42.104,14674063,55970,492563799,-1229224773
04:04:42.207,14674168,55960,492563798,-1229224773
04:04:42.305,14674261,55950,492563797,-1229224773
04:04:42.408,14674368,55950,492563796,-1229224773
04:04:42.505,14674461,55940,492563796,-1229224773
04:04:42.605,14674561,55940,492563795,-1229224772
04:04:42.706,14674666,55940,492563795,-1229224772
04:04:42.811,14674763,55940,492563795,-1229224773
04:04:42.906,14674861,55930,492563794,-1229224773
04:04:43.006,14674961,55930,492563793,-1229224773
04:04:43.106,14675061,55930,492563792,-1229224773
04:04:43.209,14675166,55920,492563790,-1229224773
04:04:43.307,14675261,55920,492563789,-1229224774
04:04:43.409,14675366,55920,492563787,-1229224774
04:04:43.507,14675463,55910,492563786,-1229224774
04:04:43.602,14675561,55910,492563785,-1229224774
04:04:43.707,14675661,55900,492563783,-1229224775
04:04:43.812,14675768,55900,492563782,-1229224775
04:04:43.917,14675863,55890,492563781,-1229224775
04:04:44.010,14675966,55880,492563779,-1229224775
04:04:44.108,14676061,55880,492563777,-1229224775
04:04:44.208,14676163,55870,492563776,-1229224774
04:04:44.308,14676263,55870,492563775,-1229224774
04:04:44.408,14676361,55870,492563774,-1229224774
04:04:44.508,14676463,55870,492563773,-1229224774
04:04:44.609,14676563,55860,492563772,-1229224775
04:04:44.709,14676663,55860,492563772,-1229224775
04:04:44.809,14676761,55860,492563772,-1229224776
04:04:44.919,14676863,55860,492563773,-1229224777
04:04:45.015,14676968,55860,492563773,-1229224778
04:04:45.124,14677064,55860,492563773,-1229224779
04:04:45.222,14677161,55860,492563773,-1229224780
04:04:45.314,14677261,55860,492563773,-1229224781
04:04:45.415,14677364,55860,492563773,-1229224783
04:04:45.512,14677463,55860,492563773,-1229224784
04:04:45.610,14677561,55860,492563773,-1229224785
04:04:45.710,14677661,55860,492563773,-1229224786
04:04:45.814,14677763,55860,492563772,-1229224787
04:04:45.921,14677863,55860,492563772,-1229224787
04:04:46.014,14677961,55860,492563772,-1229224788
04:04:46.111,14678062,55850,492563771,-1229224789
04:04:46.211,14678161,55850,492563771,-1229224789
04:04:46.312,14678266,55850,492563771,-1229224790
04:04:46.414,14678361,55850,492563770,-1229224790
04:04:46.512,14678463,55850,492563769,-1229224790
04:04:46.612,14678561,55850,492563768,-1229224791
04:04:46.712,14678661,55850,492563767,-1229224792
04:04:46.812,14678761,55850,492563766,-1229224793
04:04:46.923,14678863,55850,492563766,-1229224793
04:04:47.015,14678968,55850,492563765,-1229224793
04:04:47.113,14679061,55850,492563764,-1229224794
04:04:47.208,14679161,55850,492563764,-1229224794
04:04:47.313,14679261,55840,492563764,-1229224794
04:04:47.413,14679361,55840,492563763,-1229224795
04:04:47.514,14679463,55840,492563762,-1229224795
04:04:47.619,14679571,55840,492563761,-1229224795
04:04:47.714,14679663,55840,492563760,-1229224795
04:04:47.819,14679763,55850,492563759,-1229224796
04:04:47.984,14679868,55850,492563759,-1229224797
04:04:48.084,14679961,55850,492563758,-1229224797
04:04:48.174,14680061,55850,492563758,-1229224798
04:04:48.261,14680171,55850,492563757,-1229224798
04:04:48.358,14680261,55850,492563756,-1229224798
04:04:48.454,14680361,55850,492563755,-1229224798
