BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
01:46:42.917,10389561,56950,492563086,-1229223934
01:46:43.018,10389661,56960,492563086,-1229223935
01:46:43.124,10389761,56970,492563086,-1229223937
01:46:43.224,10389861,56970,492563085,-1229223939
01:46:43.320,10389961,56980,492563084,-1229223941
01:46:43.416,10390061,56980,492563083,-1229223943
01:46:43.522,10390161,56990,492563082,-1229223945
01:46:43.627,10390266,56990,492563081,-1229223948
01:46:43.723,10390361,57000,492563080,-1229223950
01:46:43.823,10390461,57000,492563079,-1229223953
01:46:43.924,10390561,57010,492563078,-1229223955
01:46:44.025,10390661,57020,492563076,-1229223957
01:46:44.131,10390761,57030,492563072,-1229223959
01:46:44.226,10390861,57040,492563070,-1229223962
01:46:44.327,10390961,57060,492563068,-1229223964
01:46:44.428,10391061,57070,492563066,-1229223966
01:46:44.528,10391161,57080,492563064,-1229223969
01:46:44.629,10391261,57090,492563062,-1229223971
01:46:44.730,10391361,57100,492563061,-1229223972
01:46:44.830,10391461,57110,492563060,-1229223973
01:46:44.931,10391561,57130,492563060,-1229223974
01:46:45.032,10391661,57140,492563060,-1229223975
01:46:45.138,10391761,57160,492563060,-1229223976
01:46:45.245,10391861,57170,492563060,-1229223978
01:46:45.341,10391961,57180,492563059,-1229223978
01:46:45.436,10392061,57200,492563058,-1229223979
01:46:45.539,10392161,57210,492563057,-1229223980
01:46:45.636,10392261,57220,492563056,-1229223981
01:46:45.736,10392361,57240,492563056,-1229223982
01:46:45.843,10392461,57260,492563055,-1229223983
01:46:45.938,10392561,57270,492563055,-1229223983
01:46:46.038,10392661,57290,492563055,-1229223984
01:46:46.145,10392761,57310,492563055,-1229223985
01:46:46.245,10392861,57330,492563055,-1229223986
01:46:46.365,10392961,57350,492563055,-1229223987
01:46:46.455,10393061,57370,492563055,-1229223987
01:46:46.542,10393163,57380,492563056,-1229223988
01:46:46.643,10393261,57400,492563056,-1229223990
01:46:46.748,10393361,57410,492563056,-1229223991
01:46:46.844,10393461,57420,492563056,-1229223992
01:46:46.945,10393561,57440,492563056,-1229223993
01:46:47.045,10393661,57440,492563055,-1229223993
01:46:47.151,10393761,57450,492563055,-1229223994
01:46:47.257,10393861,57460,492563055,-1229223994
01:46:47.347,10393961,57470,492563054,-1229223995
01:46:47.448,10394061,57470,492563054,-1229223996
01:46:47.549,10394161,57480,492563054,-1229223996
01:46:47.650,10394261,57480,492563054,-1229223997
01:46:47.750,10394366,57480,492563054,-1229223998
01:46:47.856,10394461,57490,492563053,-1229223998
01:46:47.952,10394561,57490,492563052,-1229223999
01:46:48.052,10394661,57490,492563052,-1229223999
01:46:48.159,10394766,57490,492563051,-1229223999
01:46:48.266,10394861,57500,492563050,-1229223998
01:46:48.354,10394961,57490,492563049,-1229223998
01:46:48.455,10395063,57490,492563048,-1229223998
01:46:48.556,10395161,57490,492563047,-1229223998
01:46:48.657,10395263,57480,492563045,-1229223998
01:46:48.757,10395361,57470,492563044,-1229223997
01:46:48.858,10395461,57460,492563042,-1229223998
01:46:48.958,10395561,57460,492563040,-1229223998
01:46:49.059,10395661,57450,492563038,-1229223999
01:46:49.165,10395761,57440,492563037,-1229223999
01:46:49.273,10395861,57440,492563036,-1229223999
01:46:49.366,10395961,57430,492563034,-1229223999
01:46:49.471,10396061,57420,492563033,-1229223999
01:46:49.562,10396161,57420,492563033,-1229223999
01:46:49.663,10396263,57410,492563032,-1229223999
01:46:49.764,10396361,57400,492563031,-1229223999
01:46:49.864,10396461,57390,492563029,-1229223999
01:46:49.965,10396561,57380,492563028,-1229223999
01:46:50.066,10396661,57380,492563026,-1229223999
01:46:50.172,10396761,57370,492563026,-1229223999
01:46:50.277,10396861,57360,492563025,-1229223999
01:46:50.375,10396961,57360,492563024,-1229223999
01:46:50.469,10397061,57350,492563023,-1229223999
01:46:50.569,10397161,57340,492563023,-1229223999
01:46:50.670,10397263,57330,492563023,-1229223998
01:46:50.775,10397361,57320,492563022,-1229223998
01:46:50.871,10397461,57310,492563022,-1229223998
01:46:50.972,10397561,57300,492563022,-1229223998
01:46:51.073,10397663,57290,492563022,-1229223997
01:46:51.179,10397766,57280,492563022,-1229223997
01:46:51.274,10397861,57270,492563022,-1229223997
01:46:51.375,10397961,57260,492563023,-1229223997
01:46:51.475,10398061,57250,492563023,-1229223996
01:46:51.576,10398161,57240,492563024,-1229223996
01:46:51.677,10398261,57230,492563024,-1229223995
01:46:51.782,10398361,57220,492563024,-1229223995
01:46:51.878,10398461,57220,492563025,-1229223995
01:46:51.974,10398561,57210,492563025,-1229223995
01:46:52.079,10398661,57210,492563025,-1229223994
01:46:52.186,10398761,57200,492563025,-1229223994
01:46:52.281,10398861,57200,492563025,-1229223994
01:46:52.381,10398961,57190,492563025,-1229223993
01:46:52.482,10399061,57190,492563025,-1229223992
01:46:52.583,10399161,57180,492563025,-1229223991
01:46:52.683,10399261,57170,492563024,-1229223991
01:46:52.789,10399361,57170,492563024,-1229223990
01:46:52.883,10399461,57160,492563024,-1229223989
01:46:52.986,10399561,57160,492563024,-1229223988
01:46:53.086,10399661,57150,492563024,-1229223988
01:46:53.192,10399763,57150,492563024,-1229223987
01:46:53.298,10399861,57150,492563024,-1229223986
01:46:53.398,10399961,57140,492563024,-1229223986
01:46:53.489,10400061,57140,492563024,-1229223986
01:46:53.585,10400161,57130,492563025,-1229223985
01:46:53.690,10400261,57130,492563025,-1229223985
01:46:53.791,10400361,57130,492563026,-1229223985
01:46:53.892,10400463,57120,492563026,-1229223985
01:46:53.993,10400561,57120,492563027,-1229223985
01:46:54.093,10400661,57120,492563027,-1229223985
01:46:54.199,10400761,57120,492563028,-1229223985
01:46:54.310,10400861,57110,492563029,-1229223985
01:46:54.405,10400961,57110,492563030,-1229223985
01:46:54.496,10401061,57110,492563030,-1229223985
01:46:54.596,10401161,57100,492563030,-1229223985
01:46:54.697,10401261,57100,492563031,-1229223985
01:46:54.808,10401361,57100,492563031,-1229223984
01:46:54.908,10401461,57090,492563032,-1229223984
01:46:54.999,10401561,57090,492563032,-1229223983
01:46:55.100,10401661,57090,492563032,-1229223983
01:46:55.201,10401761,57080,492563032,-1229223983
01:46:55.307,10401861,57080,492563032,-1229223983
01:46:55.402,10401961,57070,492563032,-1229223983
01:46:55.502,10402061,57070,492563032,-1229223984
01:46:55.603,10402161,57060,492563032,-1229223984
01:46:55.704,10402261,57060,492563031,-1229223984
01:46:55.810,10402361,57050,492563031,-1229223984
01:46:55.909,10402461,57050,492563031,-1229223985
01:46:56.006,10402561,57050,492563031,-1229223985
01:46:56.107,10402661,57050,492563031,-1229223985
01:46:56.213,10402761,57040,492563031,-1229223985
01:46:56.318,10402861,57040,492563031,-1229223984
01:46:56.413,10402961,57030,492563031,-1229223984
01:46:56.509,10403061,57030,492563031,-1229223984
01:46:56.610,10403163,57030,492563032,-1229223984
01:46:56.711,10403261,57020,492563032,-1229223983
