BBB Time,Weeks,Secs
00:41:35.248,2157,155713900
00:41:35.349,2157,155714000
00:41:35.451,2157,155714100
00:41:35.552,2157,155714200
00:41:35.649,2157,155714300
00:41:35.751,2157,155714400
00:41:35.851,2157,155714500
00:41:35.954,2157,155714600
00:41:36.051,2157,155714700
00:41:36.152,2157,155714800
00:41:36.252,2157,155714900
00:41:36.353,2157,155715000
00:41:36.453,2157,155715100
00:41:36.553,2157,155715200
00:41:36.654,2157,155715300
00:41:36.754,2157,155715400
00:41:36.855,2157,155715500
00:41:37.046,2157,155715600
00:41:37.066,2157,155715700
00:41:37.155,2157,155715800
00:41:37.256,2157,155715900
00:41:37.357,2157,155716000
00:41:37.456,2157,155716100
00:41:37.560,2157,155716200
00:47:14.455,2157,156052100
00:47:14.554,2157,156052200
00:47:14.654,2157,156052300
00:47:14.755,2157,156052400
00:47:14.856,2157,156052500
00:47:14.955,2157,156052600
00:47:15.055,2157,156052700
00:47:15.156,2157,156052800
00:47:15.256,2157,156052900
00:47:15.358,2157,156053000
00:47:15.457,2157,156053100
00:47:15.558,2157,156053200
00:47:15.658,2157,156053300
00:47:15.758,2157,156053400
00:47:15.859,2157,156053500
00:47:15.958,2157,156053600
00:47:16.093,2157,156053700
00:47:16.159,2157,156053800
00:47:16.259,2157,156053900
00:47:16.362,2157,156054000
00:47:16.460,2157,156054100
00:47:16.561,2157,156054200
00:47:16.660,2157,156054300
00:47:16.761,2157,156054400
00:47:16.862,2157,156054500
00:47:16.962,2157,156054600
00:47:17.062,2157,156054700
00:47:17.162,2157,156054800
00:47:17.263,2157,156054900
00:47:17.367,2157,156055000
00:47:17.464,2157,156055100
00:47:17.564,2157,156055200
00:47:17.664,2157,156055300
00:47:17.765,2157,156055400
00:47:17.866,2157,156055500
00:47:17.965,2157,156055600
00:47:18.100,2157,156055700
00:47:18.166,2157,156055800
00:47:18.266,2157,156055900
00:47:18.369,2157,156056000
00:47:18.468,2157,156056100
00:47:18.569,2157,156056200
00:47:18.667,2157,156056300
00:47:18.768,2157,156056400
00:47:18.869,2157,156056500
00:47:18.972,2157,156056600
00:47:19.078,2157,156056700
00:47:19.172,2157,156056800
00:47:19.271,2157,156056900
00:47:19.371,2157,156057000
00:47:19.471,2157,156057100
00:47:19.571,2157,156057200
00:47:19.671,2157,156057300
00:47:19.772,2157,156057400
00:47:19.872,2157,156057500
00:47:19.973,2157,156057600
00:47:20.121,2157,156057700
00:47:20.174,2157,156057800
00:47:20.273,2157,156057900
00:47:20.374,2157,156058000
00:47:20.472,2157,156058100
00:47:20.574,2157,156058200
00:47:20.673,2157,156058300
00:47:20.774,2157,156058400
00:47:20.874,2157,156058500
00:47:20.974,2157,156058600
00:47:21.074,2157,156058700
00:47:21.175,2157,156058800
00:47:21.275,2157,156058900
00:47:21.377,2157,156059000
00:47:21.475,2157,156059100
00:47:21.577,2157,156059200
00:47:21.676,2157,156059300
00:47:21.777,2157,156059400
00:47:21.878,2157,156059500
00:47:21.978,2157,156059600
00:47:22.112,2157,156059700
00:47:22.179,2157,156059800
00:47:22.278,2157,156059900
00:47:22.383,2157,156060000
00:47:22.481,2157,156060100
00:47:22.580,2157,156060200
00:47:22.680,2157,156060300
00:47:22.780,2157,156060400
00:47:22.881,2157,156060500
00:47:22.981,2157,156060600
00:47:23.082,2157,156060700
00:47:23.182,2157,156060800
00:47:23.283,2157,156060900
00:47:23.384,2157,156061000
00:47:23.483,2157,156061100
00:47:23.583,2157,156061200
00:47:23.683,2157,156061300
00:47:23.784,2157,156061400
00:47:23.884,2157,156061500
00:47:23.984,2157,156061600
00:47:24.118,2157,156061700
00:47:24.185,2157,156061800
00:47:24.285,2157,156061900
00:47:24.386,2157,156062000
00:47:24.485,2157,156062100
00:47:24.588,2157,156062200
00:47:24.686,2157,156062300
00:47:24.786,2157,156062400
00:47:24.886,2157,156062500
00:47:24.989,2157,156062600
00:47:25.088,2157,156062700
00:47:25.187,2157,156062800
00:47:25.287,2157,156062900
00:47:25.389,2157,156063000
00:47:25.488,2157,156063100
00:47:25.587,2157,156063200
00:47:25.688,2157,156063300
00:47:25.789,2157,156063400
00:47:25.889,2157,156063500
00:47:25.989,2157,156063600
00:47:26.123,2157,156063700
00:47:26.190,2157,156063800
00:47:26.294,2157,156063900
00:47:26.394,2157,156064000
00:47:26.493,2157,156064100
00:47:26.592,2157,156064200
00:47:26.692,2157,156064300
00:47:26.792,2157,156064400
00:47:26.892,2157,156064500
00:47:26.992,2157,156064600
00:47:27.092,2157,156064700
00:47:27.192,2157,156064800
00:47:27.293,2157,156064900
00:47:27.394,2157,156065000
00:47:27.493,2157,156065100
00:47:27.595,2157,156065200
00:47:27.695,2157,156065300
00:47:27.795,2157,156065400
00:47:27.895,2157,156065500
00:47:27.995,2157,156065600
00:47:28.129,2157,156065700
00:47:28.195,2157,156065800
00:47:28.298,2157,156065900
00:47:28.399,2157,156066000
00:47:28.499,2157,156066100
00:47:28.596,2157,156066200
00:47:28.697,2157,156066300
00:47:28.798,2157,156066400
00:47:28.898,2157,156066500
00:47:28.998,2157,156066600
00:47:29.098,2157,156066700
00:47:29.199,2157,156066800
00:47:29.300,2157,156066900
00:47:29.400,2157,156067000
00:47:29.499,2157,156067100
00:47:29.603,2157,156067200
00:47:29.701,2157,156067300
00:47:29.801,2157,156067400
00:47:29.901,2157,156067500
00:47:30.001,2157,156067600
00:47:30.149,2157,156067700
00:47:30.202,2157,156067800
00:47:30.302,2157,156067900
00:47:30.403,2157,156068000
00:47:30.502,2157,156068100
00:47:30.603,2157,156068200
00:47:30.706,2157,156068300
00:47:30.803,2157,156068400
00:47:30.904,2157,156068500
00:47:31.004,2157,156068600
00:47:31.105,2157,156068700
00:47:31.204,2157,156068800
00:47:31.304,2157,156068900
00:47:31.406,2157,156069000
00:47:31.505,2157,156069100
00:47:31.606,2157,156069200
00:47:31.707,2157,156069300
00:47:31.808,2157,156069400
00:47:31.908,2157,156069500
00:47:32.007,2157,156069600
00:47:32.142,2157,156069700
00:47:32.208,2157,156069800
00:47:32.308,2157,156069900
00:47:32.413,2157,156070000
00:47:32.511,2157,156070100
00:47:32.612,2157,156070200
00:47:32.709,2157,156070300
00:47:32.809,2157,156070400
00:47:32.910,2157,156070500
00:47:33.009,2157,156070600
00:47:33.110,2157,156070700
00:47:33.210,2157,156070800
00:47:33.311,2157,156070900
00:47:33.412,2157,156071000
