BBB Time,Piksi Lat,Piksi Lon,Piksi Alt
01:27:09.108,49.25632136261127,-122.92236572132008,45.983552575596924
01:27:09.208,49.25631882760777,-122.92236730928155,45.904581644515275
01:27:09.307,49.2563163169436,-122.92236995671236,45.79561798738368
01:27:09.407,49.25631432207236,-122.92237097070996,45.66366859477545
01:27:09.508,49.25631238845384,-122.92237230527603,45.5046308796799
01:27:09.610,49.25631028352365,-122.92237434925639,45.337379762044314
01:27:09.706,49.25630748883116,-122.92237620571326,45.129549779812656
01:27:09.809,49.25630487987667,-122.92237921863729,44.92275139845546
01:27:09.905,49.25630247821579,-122.92238157154218,44.77093439126011
01:27:10.006,49.256300297603545,-122.92238075157648,44.68846058314339
01:27:10.105,49.256299175418334,-122.92238135272618,44.58967508957002
01:27:10.204,49.25629800700984,-122.92238261679951,44.56459784028612
01:27:10.304,49.25629660804094,-122.92238312435663,44.58066258144455
01:27:10.403,49.25629559843544,-122.92238067100196,44.668095717407915
01:27:10.538,49.25629475929532,-122.92237714604919,44.78475421043476
01:27:10.602,49.25629525018988,-122.92237395706876,44.9829690111015
01:27:10.702,49.256295635145115,-122.92236997023171,45.1499321517559
01:27:10.805,49.25629584168435,-122.92236722551388,45.296861491286656
01:27:10.903,49.2562959223283,-122.92236580930441,45.42565945206323
01:27:11.002,49.25629563231616,-122.92236395976929,45.53349190959489
01:27:11.101,49.25629579414375,-122.92236222083969,45.62840468996438
01:27:11.200,49.25629601184165,-122.92236089819907,45.73269887933211
01:30:19.675,49.256275288806286,-122.92240975134716,36.86913325048361
01:30:19.706,49.25627628211449,-122.92241076268664,36.86317408942499
01:30:19.804,49.256277024630926,-122.92241396500384,36.80793717766408
01:30:19.904,49.25627759249197,-122.92241637799948,36.76907206716397
01:30:20.035,49.256278734195206,-122.92241980966911,36.717055086947845
01:30:20.108,49.25627999699581,-122.92242098629056,36.6923806936409
01:30:20.204,49.25628143584416,-122.9224203188023,36.7326890011179
01:30:20.302,49.25628174129072,-122.92241916030358,36.74768616795241
01:30:20.402,49.256283140300475,-122.92241708959216,36.82398263079703
01:30:20.538,49.25628481437098,-122.92241589700208,36.88399789460722
01:30:20.602,49.25628543117249,-122.92241536116182,36.89564375465689
01:30:20.704,49.25628585013765,-122.92241440911408,36.90259964423306
01:30:20.803,49.2562860795925,-122.92241308407462,36.93174799041139
01:30:20.901,49.256285462326034,-122.9224123369724,36.90734143972233
01:30:21.034,49.256284777858255,-122.92241179144895,36.89159932704651
01:30:21.102,49.256282312223604,-122.92241128496214,36.80009113551219
01:30:21.197,49.256280178276675,-122.92240926354265,36.72982603664042
01:30:21.298,49.25627801928113,-122.92240778400428,36.6454557906104
01:30:21.397,49.25627591002362,-122.9224066018234,36.57708489452352
01:30:21.530,49.25627501622608,-122.92240538710229,36.50375646158617
01:30:21.663,49.2562748214239,-122.92240492941448,36.43326406075929
01:30:21.700,49.25627554750519,-122.92240621716668,36.33198978774616
01:30:21.797,49.25627705796046,-122.92240668813703,36.2707952444022
01:30:21.897,49.2562788973795,-122.92240833434573,36.19763219389892
01:30:22.028,49.25628114763863,-122.92241106424879,36.120701439888585
01:30:22.095,49.25628351382141,-122.92241225310555,36.07019009830254
01:30:22.195,49.25628680307519,-122.92241255053145,36.070950407950214
01:30:22.295,49.256289275381164,-122.92241226800306,36.08988995817482
01:30:22.393,49.25629008997549,-122.92241459613291,36.085490460426406
01:30:22.524,49.25628921291497,-122.92241763621149,36.0001625439844
01:30:22.593,49.256288430097165,-122.92242031284364,35.91754762256894
01:30:22.691,49.25628811743014,-122.92242159272122,35.90775809172041
01:30:22.791,49.25628677364384,-122.92242159895486,35.83087342277565
01:30:22.890,49.25628570817727,-122.92242160714042,35.73854021790414
01:30:23.022,49.25628474908899,-122.92242128511603,35.60304579111755
01:30:23.090,49.25628462452076,-122.92242120447497,35.52397027325142
01:30:23.190,49.25628497388793,-122.9224210929384,35.48624695215001
