BBB Time,Mag Vals,Lamor
04:00:49.573,69248.66,410
04:00:49.673,69259.31,391
04:00:49.773,69266.311,403
04:00:49.873,69270.524,422
04:00:49.973,69273.602,405
04:00:50.073,69282.302,388
04:00:50.173,69288.199,396
04:00:50.273,69280.548,403
04:00:50.373,69274.228,427
04:00:50.473,69272.944,383
04:00:50.573,69271.746,417
04:00:50.673,69265.653,398
04:00:50.773,69269.639,398
04:00:50.873,69279.757,400
04:00:50.974,69307.024,383
04:00:51.074,69344.369,415
04:00:51.174,69382.244,391
04:00:51.274,69422.829,403
04:00:51.374,69456.47,408
04:00:51.474,69474.719,405
04:00:51.574,69497.271,437
04:00:51.674,69503.931,400
04:00:51.774,69505.658,400
04:00:51.875,69506.505,378
04:00:51.975,69505.626,405
04:00:52.075,69498.025,386
04:00:52.175,69470.07,391
04:00:52.275,69477.609,374
04:00:52.375,69490.675,398
04:00:52.475,69482.32,388
04:00:52.575,69478.111,439
04:00:52.675,69483.796,393
04:00:52.775,69470.95,391
04:00:52.875,69481.597,415
04:00:52.975,69460.459,393
04:00:53.075,69424.62,432
04:00:53.176,69389.565,415
04:00:53.276,69337.274,408
04:00:53.376,69286.539,388
04:00:53.476,69259.248,391
04:00:53.576,69228.245,388
04:00:53.676,69213.734,403
04:00:53.776,69215.674,425
04:00:53.876,69207.673,396
04:00:53.976,69207.517,386
04:00:54.076,69208.424,410
04:00:54.177,69201.832,400
04:00:54.277,69203.427,415
04:00:54.377,69204.784,430
04:00:54.477,69203.396,393
04:00:54.577,69207.298,393
04:00:54.677,69209.926,410
04:00:54.777,69212.295,427
04:00:54.878,69218.001,403
04:00:54.978,69226.774,393
04:00:55.078,69231.416,398
04:00:55.178,69229.246,415
04:00:55.278,69226.805,405
04:00:55.378,69223.936,383
04:00:55.478,69220.963,383
04:00:55.578,69223.248,417
04:00:55.678,69231.792,393
04:00:55.779,69250.36,422
04:00:55.879,69248.034,405
04:00:55.979,69238.854,437
04:00:56.079,69234.149,415
04:00:56.179,69232.208,400
04:00:56.279,69233.044,408
04:00:56.379,69231.864,427
04:00:56.479,69232.136,408
04:00:56.580,69232.553,381
04:00:56.680,69234.744,425
04:00:56.780,69234.462,391
04:00:56.880,69225.355,386
04:00:56.980,69223.874,427
04:00:57.080,69227.087,388
04:00:57.180,69232.615,417
04:00:57.280,69238.166,386
04:00:57.381,69244.737,427
04:00:57.481,69249.881,376
04:00:57.581,69252.122,396
04:00:57.681,69249.881,410
04:00:57.781,69245.77,413
04:00:57.881,69240.689,393
04:00:57.981,69236.413,398
04:00:58.081,69232.449,435
04:00:58.181,69229.82,432
04:00:58.281,69224.573,425
04:00:58.381,69220.327,430
04:00:58.482,69218.783,393
04:00:58.582,69220.807,432
04:00:58.682,69223.999,388
04:00:58.782,69227.9,398
04:00:58.882,69233.711,413
04:00:58.982,69235.661,420
