BBB Time,Laser
02:30:15.428,0.07000000029802322
02:30:15.528,0.07000000029802322
02:30:15.631,0.07000000029802322
02:30:19.230,0.07000000029802322
02:30:19.332,0.07000000029802322
02:30:19.432,0.07000000029802322
02:30:19.533,0.07000000029802322
02:30:19.633,0.07000000029802322
02:30:19.730,0.07000000029802322
02:30:19.830,0.07000000029802322
02:30:19.936,0.07000000029802322
02:46:58.924,0.07000000029802322
02:46:59.025,0.07000000029802322
02:46:59.127,0.07000000029802322
02:46:59.424,0.07000000029802322
02:46:59.523,0.07000000029802322
02:46:59.623,0.07000000029802322
02:46:59.739,0.07000000029802322
02:46:59.832,0.07000000029802322
02:46:59.924,0.07000000029802322
02:47:00.024,0.07000000029802322
02:47:00.124,0.07000000029802322
02:47:00.231,0.07000000029802322
02:47:00.328,0.07000000029802322
02:47:00.425,0.05999999865889549
02:47:00.527,0.05999999865889549
02:47:00.625,0.05999999865889549
02:47:00.748,0.07000000029802322
02:47:00.843,0.05999999865889549
02:47:00.931,0.07000000029802322
02:47:01.028,0.07000000029802322
02:47:01.129,0.07000000029802322
02:47:01.244,0.07000000029802322
02:47:01.334,0.07000000029802322
02:47:01.434,0.07000000029802322
02:47:01.532,0.07000000029802322
02:47:01.632,0.07000000029802322
02:47:01.740,0.07000000029802322
02:47:01.832,0.07000000029802322
02:47:01.933,0.07000000029802322
02:47:02.035,0.07000000029802322
02:47:02.133,0.07000000029802322
02:47:02.231,0.07000000029802322
02:47:02.341,0.07000000029802322
02:47:02.436,0.07000000029802322
02:47:02.536,0.07000000029802322
02:47:02.639,0.07000000029802322
02:47:02.750,0.07999999821186066
02:47:02.841,0.07000000029802322
02:47:02.934,0.07999999821186066
02:47:03.034,0.07999999821186066
02:47:03.132,0.07999999821186066
02:47:03.257,0.07999999821186066
02:47:03.339,0.07999999821186066
02:47:03.435,0.07999999821186066
02:47:03.535,0.07999999821186066
02:47:03.635,0.07999999821186066
02:47:03.756,0.07999999821186066
02:47:03.843,0.07000000029802322
02:47:03.938,0.07000000029802322
02:47:04.031,0.07000000029802322
02:47:04.134,0.07000000029802322
02:47:04.249,0.07999999821186066
02:47:04.339,0.07999999821186066
02:47:04.434,0.07999999821186066
02:47:04.542,0.07999999821186066
02:47:04.636,0.07999999821186066
02:47:04.750,0.07000000029802322
02:47:04.840,0.07999999821186066
02:47:04.937,0.07999999821186066
02:47:05.035,0.07999999821186066
02:47:05.140,0.07999999821186066
02:47:05.245,0.07999999821186066
02:47:05.336,0.07000000029802322
02:47:05.438,0.07000000029802322
02:47:05.546,0.07000000029802322
02:47:05.638,0.07000000029802322
02:47:05.757,0.07000000029802322
02:47:05.853,0.07999999821186066
02:47:05.940,0.07000000029802322
02:47:06.040,0.07000000029802322
02:47:06.141,0.07000000029802322
02:47:06.246,0.07000000029802322
02:47:06.340,0.07000000029802322
02:47:06.437,0.07000000029802322
02:47:06.542,0.07000000029802322
02:47:06.642,0.07000000029802322
02:47:06.757,0.07000000029802322
02:47:06.850,0.07000000029802322
02:47:06.947,0.07000000029802322
02:47:07.042,0.07000000029802322
02:47:07.143,0.07000000029802322
02:47:07.256,0.07000000029802322
02:47:07.350,0.07000000029802322
02:47:07.443,0.07000000029802322
02:47:07.546,0.07000000029802322
02:47:07.641,0.07000000029802322
02:47:07.757,0.07000000029802322
02:47:07.852,0.07000000029802322
02:47:07.942,0.07000000029802322
02:47:08.042,0.07999999821186066
02:47:08.145,0.07999999821186066
02:47:08.252,0.07999999821186066
02:47:08.342,0.07999999821186066
02:47:08.451,0.07999999821186066
