BBB Time,Mag Vals,Lamor
03:30:52.731,69138.623,381
03:30:52.831,69140.231,386
03:30:52.932,69141.057,381
03:30:53.032,69143.402,425
03:30:53.132,69145.104,410
03:30:53.232,69145.823,400
03:30:53.332,69149.382,425
03:30:53.432,69150.976,400
03:30:53.533,69152.665,393
03:30:53.633,69154.46,378
03:30:53.733,69157.738,386
03:30:53.833,69159.114,403
03:30:53.933,69160.615,383
03:30:54.033,69163.661,403
03:30:54.133,69166.406,405
03:30:54.234,69168.877,376
03:30:54.334,69171.016,381
03:30:54.434,69171.766,420
03:30:54.534,69173.343,388
03:30:54.634,69175.375,422
03:30:54.734,69173.749,452
03:30:54.834,69181.98,400
03:30:54.934,69182.668,388
03:30:55.035,69177.108,396
03:30:55.135,69189.554,415
03:30:55.235,69185.87,381
03:30:55.335,69187.196,386
03:30:55.435,69197.147,417
03:30:55.535,69191.775,422
03:30:55.635,69202.676,413
03:30:55.735,69202.457,376
03:30:55.835,69204.189,410
03:30:55.936,69211.908,376
03:30:56.036,69210.938,398
03:30:56.136,69215.236,413
03:30:56.236,69217.949,425
03:30:56.336,69221.328,427
03:30:56.436,69224.354,430
03:30:56.536,69229.434,378
03:30:56.636,69232.49,410
03:30:56.737,69231.259,386
03:30:56.837,69234.775,396
03:30:56.937,69230.602,381
03:30:57.037,69232.741,383
03:30:57.137,69253.146,405
03:30:57.237,69241.472,422
03:30:57.337,69246.021,400
03:30:57.437,69254.439,422
03:30:57.538,69246.687,381
03:30:57.638,69253.375,432
03:30:57.738,69252.708,415
03:30:57.838,69244.08,417
03:30:57.938,69255.942,376
03:30:58.038,69254.198,415
03:30:58.138,69256.6,413
03:30:58.239,69267.76,391
03:30:58.339,69267.071,405
03:30:58.439,69274.259,435
03:30:58.539,69280.164,391
03:30:58.639,69281.832,413
03:30:58.740,69286.977,398
03:30:58.840,69290.125,383
03:30:58.940,69293.077,391
03:30:59.040,69295.803,408
03:30:59.140,69299.859,422
03:30:59.240,69300.336,396
03:30:59.341,69304.942,378
03:30:59.441,69305.356,393
03:30:59.541,69306.523,415
03:30:59.641,69308.152,381
03:30:59.741,69310.471,413
03:30:59.841,69310.916,403
03:30:59.942,69309.381,427
03:31:00.042,69312.828,427
03:31:00.142,69310.321,415
03:31:00.242,69311.95,386
03:31:00.342,69312.145,396
03:31:00.442,69310.095,398
03:31:00.543,69310.634,413
03:31:00.643,69309.029,410
03:31:00.743,69308.403,371
03:31:00.843,69307.118,386
03:31:00.943,69305.607,386
03:31:01.043,69302.498,388
03:31:01.143,69300.743,376
03:31:01.244,69299.546,376
03:31:01.344,69294.644,383
03:31:01.444,69293.007,393
03:31:01.544,69289.467,396
03:31:01.644,69284.941,413
03:31:01.745,69280.227,378
03:31:01.845,69277.212,396
03:31:01.945,69282.177,396
03:31:02.045,69296.186,374
03:31:02.145,69317.166,391
03:31:02.245,69323.948,391
03:31:02.345,69316.602,408
03:31:02.445,69310.227,430
03:31:02.545,69303.845,405
03:31:02.646,69297.063,410
03:31:02.746,69290.407,400
03:31:02.846,69282.96,408
03:31:02.946,69276.397,376
03:31:03.046,69270.837,403
03:31:03.146,69263.766,400
03:31:03.247,69253.155,378
03:31:03.347,69245.801,388
03:31:03.447,69237.352,415
03:31:03.547,69229.1,374
03:31:03.647,69227.932,396
03:31:03.747,69218.439,408
03:31:03.847,69208.205,439
03:31:03.948,69208.205,381
03:31:04.048,69215.81,386
03:31:04.148,69210.364,381
03:31:04.248,69207.454,388
03:31:04.348,69201.362,400
03:31:04.448,69195.102,432
03:31:04.548,69186.852,408
03:31:04.648,69177.952,391
03:31:04.748,69170.328,376
03:31:04.849,69161.44,396
03:31:04.949,69153.071,405
03:31:05.049,69144.979,400
03:31:05.149,69135.591,396
03:31:05.249,69127.954,400
03:31:05.349,69119.691,378
03:31:05.449,69110.57,388
03:31:05.549,69102.963,422
03:31:05.650,69095.935,400
03:31:05.750,69086.563,405
03:31:05.850,69079.082,415
03:31:05.950,69072.63,396
03:31:06.050,69064.634,427
03:31:06.150,69056.809,388
03:31:06.250,69050.561,381
03:31:06.350,69044.751,388
03:31:06.451,69037.269,396
03:31:06.551,69030.553,391
03:31:06.651,69025.367,408
03:31:06.751,69019.226,415
03:31:06.851,69010.202,408
03:31:06.951,68999.362,408
03:31:07.051,68984.665,405
03:31:07.152,68976.37,410
03:31:07.252,68963.233,391
03:31:07.352,68955.147,388
03:31:07.452,68930.865,383
03:31:07.552,68901.058,400
03:31:07.652,68889.843,391
03:31:07.753,68880.185,391
03:31:07.853,68863.533,432
03:31:07.953,68843.301,391
03:31:08.053,68830.815,388
03:31:08.153,68826.561,417
03:31:08.253,68821.929,403
03:31:08.353,68818.791,398
03:31:08.454,68816.928,386
03:31:08.554,68813.479,383
03:31:08.654,68807.144,396
03:31:08.754,68798.161,381
03:31:08.854,68788.189,388
03:31:08.954,68787.91,415
03:31:09.054,68781.695,422
03:31:09.154,68776.849,425
03:31:09.255,68772.532,417
03:31:09.355,68768.679,393
03:31:09.455,68766.129,417
03:31:09.555,68763.397,374
03:31:09.655,68763.428,391
03:31:09.755,68759.822,396
03:31:09.855,68755.63,386
03:31:09.955,68753.268,400
03:31:10.056,68750.814,396
03:31:10.156,68750.192,374
03:31:10.256,68748.484,393
03:31:10.356,68745.253,388
03:31:10.456,68731.489,427
03:31:10.556,68741.462,398
03:31:10.656,68740.841,403
03:31:10.756,68739.132,386
03:31:10.857,68739.101,417
03:31:10.957,68736.491,425
03:31:11.057,68737.051,388
03:31:11.157,68736.615,388
03:31:11.257,68734.72,398
03:31:11.357,68735.093,415
03:31:11.458,68734.503,396
03:31:11.558,68733.819,381
03:31:11.658,68733.229,383
03:31:11.758,68733.105,422
03:31:11.858,68733.011,410
03:31:11.958,68733.944,403
03:31:12.059,68727.823,430
03:31:12.159,68734.099,413
03:31:12.259,68734.223,381
03:31:12.359,68735.87,408
03:31:12.459,68735.28,400
03:31:12.559,68735.932,383
03:31:12.659,68738.728,427
03:31:12.760,68738.915,378
03:31:12.860,68736.832,383
03:31:12.960,68744.197,383
03:31:13.060,68747.365,386
03:31:13.160,68748.266,425
03:31:13.260,68750.285,405
03:31:13.360,68754.76,388
03:31:13.460,68754.76,391
03:32:29.255,69206.567,400
03:32:29.355,69207.798,396
03:32:29.455,69205.754,405
03:32:29.555,69205.409,403
03:32:29.655,69202.676,378
03:32:29.756,69200.757,383
03:32:29.856,69201.175,430
03:32:29.956,69198.117,376
03:32:30.056,69201.394,371
03:32:30.156,69200.037,398
03:32:30.256,69202.833,388
03:32:30.357,69201.55,393
03:32:30.457,69201.362,430
03:32:30.557,69200.85,393
03:32:30.657,69198.16,417
03:32:30.757,69198.712,386
03:32:30.857,69198.535,398
03:32:30.957,69200.506,413
03:32:31.057,69198.879,415
03:32:31.157,69199.943,439
03:32:31.258,69199.38,381
03:32:31.358,69199.505,405
03:32:31.458,69198.68,410
03:32:31.558,69198.066,386
03:32:31.658,69207.579,398
03:32:31.758,69229.09,405
03:32:31.858,69245.332,393
03:32:31.958,69245.895,393
03:32:32.058,69246.437,405
03:32:32.158,69245.322,415
03:32:32.259,69245.582,391
03:32:32.359,69248.378,403
03:32:32.459,69248.606,417
03:32:32.559,69247.774,369
03:32:32.659,69248.763,398
03:32:32.759,69249.38,420
03:32:32.859,69250.266,381
03:32:32.959,69249.349,381
03:32:33.060,69249.107,386
03:32:33.160,69249.255,410
03:32:33.260,69248.91,435
03:32:33.360,69248.409,422
03:32:33.460,69249.004,374
03:32:33.560,69248.441,391
03:32:33.660,69250.078,386
03:32:33.760,69249.036,413
03:32:33.861,69250.454,403
03:32:33.961,69251.174,398
03:32:34.061,69248.816,398
03:32:34.161,69249.076,408
03:32:34.261,69249.411,393
03:32:34.361,69248.253,393
03:32:34.461,69248.535,388
03:32:34.561,69249.349,400
03:32:34.662,69250.36,403
03:32:34.762,69249.953,388
03:32:34.862,69248.816,410
03:32:34.962,69249.599,393
03:32:35.062,69248.982,388
03:32:35.162,69249.036,432
03:32:35.262,69249.756,405
03:32:35.363,69249.452,393
03:32:35.463,69249.568,376
03:32:35.563,69247.846,432
03:32:35.663,69249.17,410
03:32:35.763,69248.347,425
03:32:35.863,69248.253,383
03:32:35.963,69248.597,398
03:32:36.064,69250.35,381
03:32:36.164,69251.371,381
03:32:36.264,69251.706,420
03:32:36.364,69251.111,396
03:32:36.464,69251.925,437
03:32:36.564,69251.581,378
03:32:36.665,69250.422,391
03:32:36.765,69249.734,430
03:32:36.865,69250.444,378
03:32:36.965,69251.518,410
03:32:37.065,69250.829,391
03:32:37.165,69251.706,415
03:32:37.265,69251.966,388
03:32:37.366,69250.986,410
03:32:37.466,69252.27,435
03:32:37.566,69251.268,444
03:32:37.666,69251.142,405
03:32:37.766,69251.487,388
03:32:37.866,69252.56,386
03:32:37.967,69252.551,393
03:32:38.067,69251.809,396
03:32:38.167,69251.675,400
03:32:38.267,69252.05,396
03:32:38.367,69250.548,408
03:32:38.467,69251.831,420
03:32:38.567,69252.279,386
03:32:38.667,69250.382,420
03:32:38.768,69250.234,393
03:32:38.868,69249.349,369
03:32:38.968,69250.673,378
03:32:39.068,69251.559,435
03:32:39.168,69250.1,435
03:32:39.268,69250.548,425
03:32:39.368,69251.393,400
03:32:39.468,69252.176,415
03:32:39.569,69251.518,388
03:32:39.669,69251.402,408
03:32:39.769,69252.019,398
03:32:39.869,69250.141,393
03:32:39.969,69250.861,396
03:32:40.069,69252.802,388
