BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon
03:30:54.577,12649161,55380,492562935,-1229224012
03:30:54.683,12649264,55380,492562934,-1229224012
03:30:54.781,12649362,55380,492562933,-1229224012
03:30:54.878,12649461,55380,492562933,-1229224013
03:30:54.976,12649561,55380,492562932,-1229224013
03:30:55.081,12649664,55380,492562932,-1229224014
03:30:55.181,12649767,55380,492562932,-1229224014
03:30:55.279,12649864,55380,492562932,-1229224015
03:30:55.377,12649962,55380,492562932,-1229224016
03:30:55.479,12650064,55380,492562932,-1229224017
03:30:55.587,12650167,55380,492562932,-1229224018
03:30:55.678,12650262,55380,492562933,-1229224018
03:32:29.204,12743661,55540,492563051,-1229224077
03:32:29.304,12743761,55530,492563053,-1229224078
03:32:29.408,12743863,55530,492563054,-1229224078
03:32:29.707,12744163,55520,492563057,-1229224081
03:32:29.807,12744263,55520,492563058,-1229224081
03:32:29.907,12744361,55520,492563058,-1229224082
03:32:30.005,12744461,55520,492563059,-1229224083
03:32:30.105,12744563,55510,492563060,-1229224084
03:32:30.208,12744663,55510,492563061,-1229224086
03:32:30.305,12744761,55510,492563061,-1229224087
03:32:30.408,12744866,55500,492563062,-1229224088
03:32:30.508,12744961,55500,492563062,-1229224089
03:32:30.606,12745061,55500,492563062,-1229224091
03:32:30.708,12745163,55500,492563061,-1229224092
03:32:30.810,12745261,55490,492563060,-1229224094
03:32:30.909,12745366,55490,492563059,-1229224095
03:32:31.011,12745468,55480,492563058,-1229224097
03:32:31.109,12745561,55480,492563057,-1229224099
03:32:31.211,12745663,55470,492563056,-1229224101
03:32:31.309,12745761,55470,492563054,-1229224102
03:32:31.411,12745861,55470,492563052,-1229224104
03:32:31.509,12745966,55470,492563051,-1229224105
03:32:31.610,12746063,55460,492563049,-1229224107
03:32:31.710,12746161,55460,492563048,-1229224108
03:32:31.810,12746263,55460,492563046,-1229224110
03:32:31.907,12746361,55450,492563045,-1229224111
03:32:32.010,12746463,55450,492563044,-1229224113
03:32:32.112,12746561,55450,492563043,-1229224115
03:32:32.207,12746661,55440,492563043,-1229224116
03:32:32.310,12746761,55440,492563043,-1229224118
03:32:32.410,12746861,55440,492563044,-1229224119
03:32:32.513,12746961,55430,492563044,-1229224120
03:32:32.612,12747063,55430,492563044,-1229224121
03:32:32.713,12747166,55430,492563045,-1229224122
03:32:32.808,12747261,55430,492563045,-1229224123
03:32:32.911,12747363,55430,492563046,-1229224124
03:32:33.009,12747461,55430,492563046,-1229224124
03:32:33.111,12747561,55430,492563047,-1229224125
03:32:33.211,12747663,55430,492563047,-1229224125
03:32:33.309,12747761,55430,492563048,-1229224126
03:32:33.409,12747861,55430,492563048,-1229224127
03:32:33.514,12747961,55430,492563048,-1229224128
03:32:33.612,12748063,55430,492563049,-1229224129
03:32:33.709,12748163,55430,492563049,-1229224129
03:32:33.812,12748261,55420,492563049,-1229224129
03:32:33.912,12748361,55420,492563049,-1229224128
03:32:34.012,12748461,55420,492563049,-1229224127
03:32:34.113,12748566,55410,492563049,-1229224125
03:32:34.210,12748661,55410,492563050,-1229224124
03:32:34.310,12748761,55400,492563049,-1229224123
03:32:34.415,12748861,55400,492563050,-1229224122
03:32:34.510,12748961,55400,492563050,-1229224121
03:32:34.613,12749061,55400,492563050,-1229224121
03:32:34.713,12749161,55390,492563050,-1229224120
03:32:34.814,12749263,55390,492563050,-1229224120
03:32:34.911,12749361,55390,492563050,-1229224119
03:32:35.011,12749461,55390,492563050,-1229224119
03:32:35.114,12749563,55390,492563050,-1229224119
03:32:35.219,12749666,55390,492563049,-1229224118
03:32:35.322,12749766,55390,492563049,-1229224117
03:32:35.414,12749863,55390,492563048,-1229224117
03:32:35.512,12749961,55390,492563048,-1229224118
03:32:35.612,12750061,55390,492563048,-1229224119
03:32:35.715,12750161,55390,492563048,-1229224121
03:32:35.815,12750261,55400,492563048,-1229224123
03:32:35.913,12750361,55400,492563049,-1229224125
03:32:36.013,12750461,55400,492563049,-1229224127
03:32:36.116,12750561,55400,492563049,-1229224130
03:32:36.216,12750667,55390,492563050,-1229224132
03:32:36.318,12750761,55390,492563050,-1229224134
03:32:36.419,12750862,55390,492563050,-1229224135
03:32:36.517,12750962,55380,492563049,-1229224137
03:32:36.619,12751062,55380,492563048,-1229224138
03:32:36.720,12751162,55370,492563047,-1229224138
03:32:36.815,12751262,55370,492563045,-1229224139
03:32:36.920,12751362,55360,492563044,-1229224139
03:32:37.020,12751462,55360,492563042,-1229224139
03:32:37.120,12751562,55360,492563041,-1229224139
03:32:37.220,12751662,55360,492563040,-1229224140
03:32:37.326,12751762,55360,492563039,-1229224141
03:32:37.421,12751864,55350,492563037,-1229224142
03:32:37.516,12751962,55350,492563036,-1229224144
03:32:37.619,12752062,55350,492563035,-1229224144
03:32:37.719,12752162,55350,492563034,-1229224145
03:32:37.817,12752262,55340,492563033,-1229224146
03:32:37.921,12752362,55340,492563032,-1229224147
03:32:38.020,12752462,55340,492563032,-1229224148
03:32:38.121,12752562,55350,492563032,-1229224149
03:32:38.222,12752662,55350,492563032,-1229224150
03:32:38.327,12752764,55350,492563032,-1229224151
03:32:38.426,12752862,55350,492563032,-1229224152
03:32:38.520,12752962,55360,492563033,-1229224153
03:32:38.620,12753062,55360,492563033,-1229224155
03:32:38.718,12753162,55370,492563033,-1229224157
03:32:38.823,12753266,55370,492563033,-1229224158
03:32:38.920,12753362,55370,492563033,-1229224160
03:32:39.020,12753462,55380,492563033,-1229224162
03:32:39.121,12753562,55380,492563033,-1229224164
03:32:39.221,12753662,55380,492563032,-1229224165
03:32:39.324,12753762,55390,492563032,-1229224166
03:32:39.421,12753862,55390,492563032,-1229224167
03:32:39.521,12753962,55390,492563031,-1229224169
03:32:39.621,12754062,55390,492563031,-1229224170
03:32:39.721,12754162,55390,492563030,-1229224171
03:32:39.822,12754262,55390,492563030,-1229224172
03:32:39.921,12754362,55380,492563029,-1229224173
03:32:40.022,12754462,55380,492563028,-1229224173
03:32:40.122,12754562,55380,492563028,-1229224174
03:32:40.222,12754662,55370,492563027,-1229224175
03:32:40.322,12754762,55370,492563026,-1229224175
03:32:40.423,12754862,55370,492563025,-1229224176
03:32:40.521,12754965,55370,492563024,-1229224176
03:32:40.623,12755062,55370,492563023,-1229224176
03:32:40.724,12755162,55370,492563021,-1229224177
03:32:40.827,12755266,55370,492563020,-1229224178
03:32:40.924,12755361,55370,492563020,-1229224180
03:32:41.020,12755461,55370,492563019,-1229224181
03:32:41.123,12755561,55370,492563019,-1229224182
03:32:41.226,12755661,55360,492563018,-1229224183
03:32:41.326,12755761,55360,492563017,-1229224184
03:32:41.426,12755861,55360,492563016,-1229224184
03:32:41.526,12755961,55360,492563014,-1229224184
03:32:41.626,12756061,55350,492563013,-1229224185
03:32:41.727,12756161,55350,492563013,-1229224186
03:32:41.827,12756261,55350,492563012,-1229224186
03:32:41.942,12756366,55350,492563011,-1229224186
03:32:42.047,12756461,55340,492563010,-1229224187
03:32:42.147,12756566,55340,492563009,-1229224187
03:32:42.240,12756662,55340,492563009,-1229224187
03:32:42.324,12756761,55340,492563008,-1229224187
03:32:42.424,12756861,55330,492563008,-1229224187
03:32:42.524,12756961,55330,492563007,-1229224187
03:32:42.629,12757064,55330,492563007,-1229224188
03:32:42.724,12757161,55330,492563006,-1229224188
03:32:42.829,12757264,55320,492563006,-1229224189
03:32:42.925,12757362,55320,492563006,-1229224189
03:32:43.025,12757464,55320,492563006,-1229224190
03:32:43.125,12757561,55320,492563007,-1229224190
03:32:43.225,12757661,55320,492563007,-1229224190
03:32:43.333,12757762,55320,492563007,-1229224191
03:32:43.426,12757862,55320,492563007,-1229224191
03:32:43.526,12757962,55320,492563007,-1229224191
03:32:43.631,12758062,55320,492563007,-1229224191
03:32:43.731,12758162,55330,492563006,-1229224191
03:32:43.826,12758262,55330,492563005,-1229224190
03:32:43.931,12758362,55330,492563005,-1229224191
03:32:44.028,12758462,55330,492563005,-1229224191
03:32:44.127,12758562,55340,492563004,-1229224190
03:32:44.227,12758662,55340,492563004,-1229224190
03:32:44.332,12758762,55340,492563003,-1229224189
03:32:44.427,12758862,55340,492563002,-1229224188
03:32:44.528,12758962,55350,492563001,-1229224188
03:32:44.632,12759065,55350,492563000,-1229224188
03:32:44.730,12759162,55350,492562999,-1229224188
03:32:44.836,12759269,55350,492562998,-1229224188
03:32:44.931,12759365,55360,492562998,-1229224189
03:32:45.031,12759462,55360,492562997,-1229224189
